p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	0.26499796386397	0.414	0.202	0	7	SH3BP5
0	0.871370806529805	0.92	0.709	0	7	HSP90AB1
0	0.515248149117159	0.315	0.104	0	7	PUM3
0	0.452016731809259	0.332	0.121	0	7	ZPR1
0	0.485178347847569	0.336	0.125	0	7	SCAF4
0	1.19517105768558	0.3	0.089	0	7	PLEKHF2
0	0.647597608078876	0.307	0.096	0	7	DNM1L
0	0.557377240302285	0.311	0.1	0	7	KPNA3
0	0.598528953145418	0.347	0.136	0	7	DUSP5
0	1.00302622659702	0.751	0.54	0	7	ZFP36L1
0	0.296973537724088	0.35	0.139	0	7	RNF138
0	0.495217467382765	0.411	0.2	0	7	CTSZ
0	0.682922757145358	0.324	0.114	0	7	ZNF593
0	0.397624240635923	0.331	0.121	0	7	RABIF
0	1.20451551223235	0.264	0.054	0	7	HLTF
0	0.390024033457228	0.332	0.122	0	7	TAF11
0	0.558435614412746	0.316	0.106	0	7	ATP6V1H
0	0.545693134149359	0.404	0.194	0	7	MAP3K8
0	0.289058539870521	0.334	0.124	0	7	LUC7L
0	1.76860908023554	0.265	0.055	0	7	TRAF4
0	1.10684103613203	0.27	0.06	0	7	BLMH
0	0.509251516599368	0.322	0.112	0	7	POLDIP3
0	0.302303686394645	0.358	0.148	0	7	API5
0	0.41918759931646	0.355	0.145	0	7	CUEDC2
0	0.320146503940017	0.358	0.148	0	7	BCL7C
0	0.287169148692583	0.342	0.133	0	7	C1orf52
0	0.47013156216764	0.335	0.126	0	7	KRCC1
0	0.933083361506847	0.323	0.114	0	7	DNAJC10
0	0.413946989556201	0.332	0.123	0	7	TBL1XR1
0	0.5317407322676	0.316	0.107	0	7	HARS
0	0.566883166064932	0.317	0.108	0	7	EIF3B
0	0.280383213515806	0.382	0.173	0	7	SND1
0	1.26012846667852	0.259	0.05	0	7	MRPL39
0	0.807327754204224	0.298	0.089	0	7	WDR77
0	0.27943853152689	0.372	0.163	0	7	USP34
0	0.964491117829291	0.308	0.099	0	7	CD59
0	0.690879243099631	0.31	0.101	0	7	NDUFA7
0	0.317208127806552	0.351	0.142	0	7	PNKP
0	0.924454167520856	0.287	0.078	0	7	SLC5A3
0	1.48120969102308	0.253	0.045	0	7	CCDC28B
0	0.369128270430102	0.337	0.129	0	7	PPIE
0	0.529429278286063	0.33	0.122	0	7	OSBPL9
0	0.462127814759972	0.323	0.115	0	7	STAG1
0	0.972427968821583	0.384	0.176	0	7	ST6GAL1
0	0.988824229408531	0.274	0.066	0	7	CEP135
0	0.403280492342738	0.331	0.123	0	7	AGGF1
0	0.259636291702938	0.264	0.056	0	7	MZB1
0	0.485545463961469	0.32	0.112	0	7	SLC25A32
0	1.79020410034255	0.264	0.056	0	7	AMFR
0	0.437208177961214	0.333	0.125	0	7	PPP6R1
0	1.23129401711104	0.28	0.073	0	7	GPR137B
0	0.298621555835726	0.342	0.135	0	7	PBDC1
0	0.603187665280871	0.325	0.118	0	7	UBR5
0	1.01821841660425	0.27	0.063	0	7	PRPF4
0	0.981548256615517	0.271	0.064	0	7	CDK5RAP2
0	0.357615260751036	0.343	0.136	0	7	LLPH
0	0.933814518388106	0.287	0.08	0	7	METTL21A
0	0.402274499844448	0.343	0.137	0	7	MRPL55
0	1.1218523415118	0.265	0.059	0	7	CPSF3
0	0.477059785470274	0.316	0.11	0	7	TSN
0	0.517583056390652	0.316	0.11	0	7	HDAC3
0	0.427569017931414	0.332	0.126	0	7	SMC5
0	1.61874029691196	0.255	0.049	0	7	SLC43A3
0	0.612107773956707	0.309	0.103	0	7	CEBPG
0	0.582234411006244	0.304	0.098	0	7	GMCL1
0	0.794130582857143	0.292	0.086	0	7	WDR18
0	0.925593677126079	0.283	0.077	0	7	XPNPEP1
0	1.20104854335485	0.281	0.076	0	7	PRKD3
0	1.03849339076354	0.269	0.064	0	7	PRPS2
0	0.781887436107558	0.276	0.071	0	7	GTF3C5
0	0.514818856686861	0.316	0.111	0	7	TMEM126A
0	0.499832857154209	0.317	0.112	0	7	SUDS3
0	0.705798433192088	0.296	0.091	0	7	ATPAF1
0	0.287742476793315	0.35	0.145	0	7	CREB1
0	0.775934474459938	0.295	0.09	0	7	MBD2
0	0.823658030223723	0.298	0.093	0	7	MPST
0	0.746702243261038	0.287	0.082	0	7	R3HDM1
0	0.273970542372552	0.344	0.139	0	7	ZFAND2B
0	0.56530382992249	0.558	0.354	0	7	BTG2
0	0.500883736199782	0.32	0.116	0	7	C1orf122
0	0.416758207724865	0.34	0.136	0	7	LRPPRC
0	1.66343721632824	0.263	0.059	0	7	BCL11A
0	0.830721134206563	0.315	0.111	0	7	FCHSD2
0	1.0512185893054	0.275	0.071	0	7	SGMS1
0	1.14346734972819	0.259	0.055	0	7	GOT1
0	1.18868901199339	0.261	0.057	0	7	NFYB
0	0.318241668132835	0.399	0.195	0	7	IFI35
0	0.272527080220755	0.336	0.132	0	7	MRPL10
0	0.312670151871788	0.363	0.159	0	7	HDLBP
0	0.525226280835775	0.37	0.166	0	7	DNPH1
0	0.548292732197197	0.302	0.098	0	7	DLST
0	0.26916348994511	0.344	0.14	0	7	KPNA4
0	0.766944092939626	0.285	0.081	0	7	PDS5B
0	0.606453232992984	0.927	0.724	0	7	YWHAB
0	0.27121368571971	0.337	0.134	0	7	UBA3
0	0.604595606914075	0.316	0.113	0	7	CAMK2D
0	0.757070473758769	0.28	0.077	0	7	HPF1
0	1.32570035338844	0.254	0.051	0	7	DPP3
0	0.902030309665994	0.322	0.119	0	7	PTMS
0	0.445264106796967	0.31	0.107	0	7	SMARCD1
0	0.953381688900619	0.279	0.076	0	7	GMFB
0	1.52861890881627	0.28	0.077	0	7	MT1E
0	0.595732065026943	0.341	0.138	0	7	NFAT5
0	0.429485262267536	0.321	0.118	0	7	CFAP298
0	0.571342112291277	0.299	0.096	0	7	PDE6D
0	0.721912170682142	0.297	0.094	0	7	BZW2
0	0.33724012866608	0.358	0.155	0	7	CAPN1
0	0.286504895964247	0.349	0.146	0	7	ME2
0	0.681127710999107	0.287	0.084	0	7	ZNF326
0	0.966928112321062	0.959	0.756	0	7	ARPC2
0	1.13173179876747	0.265	0.063	0	7	FH
0	0.960387729313422	0.262	0.06	0	7	TAF1B
0	0.581347730587756	0.311	0.109	0	7	FAM136A
0	0.482914367713196	0.304	0.102	0	7	TWISTNB
0	0.454373273200056	0.31	0.108	0	7	MRPL32
0	0.735151312709957	0.28	0.078	0	7	MRPL46
0	0.427474495643686	0.327	0.125	0	7	OVCA2
0	0.269632697344845	0.369	0.167	0	7	TXNDC12
0	0.375833979067123	0.348	0.146	0	7	FKBP4
0	0.655995829305585	0.942	0.74	0	7	ARPC3
0	0.958380871936743	0.284	0.082	0	7	ECI1
0	0.572657134175448	0.303	0.102	0	7	MED8
0	0.42615598842067	0.316	0.115	0	7	RIF1
0	0.34843276196113	0.33	0.129	0	7	UBLCP1
0	0.922613888401804	0.272	0.071	0	7	INIP
0	0.421512249047624	0.315	0.114	0	7	MRPS31
0	0.38330892754282	0.319	0.118	0	7	GPS2
0	1.08278113277764	0.269	0.068	0	7	CNP
0	0.366048518090561	0.349	0.148	0	7	SPEN
0	0.594436776570882	0.295	0.094	0	7	DDX56
0	0.294070007968662	0.341	0.141	0	7	RTCB
0	0.929180295684862	0.278	0.078	0	7	NOP16
0	0.482919693059545	0.302	0.102	0	7	CCDC82
0	0.444282097379251	0.314	0.114	0	7	MCRS1
0	0.491937369802202	0.309	0.109	0	7	ATP6V1D
0	0.476035132018375	0.305	0.105	0	7	FAM104A
0	0.615842663034999	0.296	0.096	0	7	TMEM11
0	0.591187797502351	0.291	0.091	0	7	MTFP1
0	0.832709969532196	0.283	0.083	0	7	TRAF7
0	0.347668354822332	0.341	0.142	0	7	MIF4GD
0	0.637586649613706	0.382	0.183	0	7	SRM
0	1.09748872229923	0.26	0.061	0	7	MRPL35
0	1.06586179349161	0.276	0.077	0	7	RNGTT
0	0.424379264348198	0.322	0.123	0	7	NBN
0	0.440648918033775	0.317	0.118	0	7	TSTA3
0	1.21857968226068	0.268	0.069	0	7	VCPKMT
0	0.475921360188632	0.339	0.14	0	7	MEF2A
0	1.26307746913371	0.258	0.059	0	7	SPIB
0	0.663936150553001	0.299	0.1	0	7	ARHGEF7
0	0.703722823899232	0.283	0.084	0	7	MARCH5
0	0.847536301882399	0.929	0.731	0	7	NPM1
0	0.346819504398971	0.34	0.142	0	7	TBC1D1
0	0.444754355893238	0.337	0.139	0	7	NMI
0	1.58033745988999	0.256	0.058	0	7	VNN2
0	1.36126916171324	0.256	0.058	0	7	MIOS
0	0.427874092022358	0.305	0.107	0	7	NUPL2
0	0.257746053963407	0.334	0.136	0	7	TSR2
0	0.406330164316586	0.322	0.124	0	7	RRAGA
0	0.556156746033409	0.307	0.109	0	7	CBWD5
0	0.668770887573854	0.304	0.106	0	7	RC3H2
0	0.969842848720489	0.271	0.073	0	7	ACAT1
0	0.412492813936597	0.306	0.108	0	7	MRPL42
0	0.307897416916743	0.335	0.137	0	7	NUBP2
0	0.7207542060053	0.28	0.082	0	7	PARN
0	0.393307366079242	0.316	0.118	0	7	LSM12
0	0.642653486949638	0.293	0.095	0	7	MTA2
0	0.570213885417261	0.292	0.094	0	7	MRPL48
0	0.536376644170524	0.296	0.098	0	7	ABHD3
0	0.764476585273403	0.283	0.085	0	7	PRPSAP1
0	0.364578024315174	0.304	0.107	0	7	EXOSC10
0	0.291827173431667	0.326	0.129	0	7	SMIM12
0	1.59139505903256	0.315	0.118	0	7	HIST1H1D
0	0.331163528983149	0.335	0.138	0	7	STX5
0	0.654157587250743	0.279	0.082	0	7	SUCLA2
0	0.58219648267781	0.309	0.112	0	7	CRELD2
0	0.574145226657641	0.351	0.154	0	7	TMEM14C
0	0.255750792466547	0.343	0.147	0	7	CCNG1
0	0.271477786078023	0.326	0.13	0	7	GRPEL1
0	1.25357938313367	0.259	0.063	0	7	USP12
0	0.425119655019209	0.306	0.11	0	7	LCMT1
0	0.745717502665793	0.281	0.085	0	7	KEAP1
0	0.579915541067366	0.294	0.098	0	7	SLC25A46
0	0.347291437579948	0.91	0.715	0	7	YWHAZ
0	0.608957006978002	0.281	0.086	0	7	CNOT11
0	0.29908818951645	0.334	0.139	0	7	NDUFS4
0	0.904827005990168	0.264	0.069	0	7	RANGAP1
0	0.515253717884071	0.332	0.137	0	7	PDXK
0	0.576278255162917	0.292	0.097	0	7	FAS
0	1.11750343761645	0.259	0.065	0	7	MRTO4
0	0.310742882461409	0.311	0.117	0	7	PHAX
0	0.824402367665572	0.27	0.076	0	7	RIOK1
0	0.457930809301051	0.298	0.104	0	7	PRKRIP1
0	0.405612559501484	0.303	0.109	0	7	FPGS
0	0.769282340879965	0.279	0.085	0	7	MAP4K2
0	0.291277753353476	0.315	0.121	0	7	VPS26A
0	0.440250927507097	0.312	0.118	0	7	DDX54
0	0.742455053124539	0.297	0.103	0	7	TESC
0	0.347845075418708	0.323	0.129	0	7	AMZ2
0	1.54783351440311	0.25	0.056	0	7	TNFRSF13C
0	1.2406056513791	0.251	0.057	0	7	PSMG1
0	0.565622238082744	0.295	0.101	0	7	HCFC1
0	0.793041566364818	0.279	0.086	0	7	BAG3
0	0.580485826712707	0.326	0.133	0	7	LMO4
0	0.470963628746884	0.302	0.109	0	7	TSEN15
0	0.75148457561293	0.267	0.074	0	7	HTRA2
0	0.533460352181395	0.296	0.103	0	7	DTNBP1
0	0.494803978459232	0.301	0.108	0	7	CCNQ
0	0.680705991669097	0.275	0.082	0	7	RBM18
0	0.962600103325783	0.258	0.065	0	7	GPN3
0	0.823136219837703	0.283	0.09	0	7	RAB3GAP2
0	0.857527239921973	0.967	0.774	0	7	HSP90AA1
0	0.907755956216693	0.256	0.064	0	7	EIPR1
0	0.664927297506507	0.277	0.085	0	7	CASP8AP2
0	1.01431050173295	0.262	0.07	0	7	AP1S1
0	0.785432742738351	0.26	0.068	0	7	C8orf76
0	0.869520007273662	0.265	0.073	0	7	IDH3A
0	0.419270357398608	0.29	0.098	0	7	C1orf131
0	0.563607676082602	0.284	0.092	0	7	GTF2F2
0	0.293786705145233	0.34	0.149	0	7	CTNNB1
0	0.28638380156248	0.336	0.145	0	7	MRPL36
0	0.756580657876405	0.258	0.067	0	7	ANKRD39
0	0.313803612535666	0.326	0.135	0	7	VHL
0	0.485379950829016	0.297	0.106	0	7	ZNF330
0	0.790095370670796	0.268	0.077	0	7	MRPS27
0	0.330332890472728	0.296	0.105	0	7	TERF1
0	0.632715380457533	0.27	0.079	0	7	CCDC137
0	0.636415753642023	0.276	0.085	0	7	ACOT8
0	1.09024568465889	0.263	0.072	0	7	ISOC2
0	0.288997588804585	0.309	0.118	0	7	PITPNB
0	0.343028322885284	0.312	0.121	0	7	LMF2
0	0.553586943815214	0.283	0.092	0	7	RAB35
0	0.296216990183103	0.35	0.159	0	7	CNDP2
0	0.398724541100667	0.338	0.148	0	7	CUX1
0	0.347968675144429	0.31	0.12	0	7	COA5
0	0.277930793397897	0.321	0.131	0	7	MRPS25
0	0.410224984014715	0.297	0.107	0	7	TNPO1
0	0.429469437600175	0.301	0.111	0	7	FAM120AOS
0	0.722315027245976	0.275	0.085	0	7	NTAN1
0	0.356775094620062	0.293	0.103	0	7	ZC3H18
0	0.386137540618855	0.295	0.105	0	7	NCBP3
0	0.977692048154208	0.253	0.063	0	7	NUP88
0	0.405203044750122	0.312	0.122	0	7	NSF
0	0.528818874602033	0.292	0.102	0	7	CTNNBL1
0	0.559281016957826	0.274	0.084	0	7	DCAF15
0	0.765464239757418	0.283	0.093	0	7	FAM208B
0	0.576308884296578	0.284	0.094	0	7	RMC1
0	0.288768264238216	0.331	0.142	0	7	NUDT3
0	0.260106342833518	0.334	0.145	0	7	STARD3NL
0	0.85988362207863	0.261	0.072	0	7	KDM1A
0	0.480714043849444	0.292	0.103	0	7	RPUSD3
0	0.666521317051782	0.268	0.079	0	7	NAA15
0	0.722669656746509	0.271	0.082	0	7	UIMC1
0	0.789915050580084	0.262	0.073	0	7	CDK16
0	0.944284774404212	0.251	0.062	0	7	HRAS
0	0.832690857969008	0.266	0.077	0	7	CISD1
0	0.435022075280409	0.306	0.117	0	7	ZNF511
0	0.736888680978721	0.259	0.07	0	7	EIF2B2
0	0.967236840537571	0.252	0.063	0	7	BOLA2-SMG1P6
0	0.877087098109704	0.628	0.439	0	7	MT2A
0	0.354739103972268	0.304	0.115	0	7	AFG3L2
0	0.502108140846665	0.283	0.094	0	7	CRIPT
0	0.660537233144827	0.282	0.093	0	7	CD2AP
0	0.533084926661382	0.282	0.093	0	7	C21orf91
0	0.82644029887811	0.274	0.086	0	7	EDEM1
0	0.476666103591849	0.281	0.093	0	7	MED6
0	0.374134468828646	0.317	0.129	0	7	CD58
0	0.788850712209801	0.269	0.081	0	7	RFX5
0	0.372060474012812	0.296	0.108	0	7	UBAP2L
0	0.66854310555215	0.273	0.085	0	7	ACBD3
0	0.304204342782369	0.318	0.13	0	7	RAB5A
0	0.566858781005526	0.269	0.081	0	7	NUP54
0	0.732334252243197	0.259	0.071	0	7	MRPL49
0	0.391249301075362	0.311	0.123	0	7	PAGR1
0	0.486937460382382	0.3	0.112	0	7	ZNF267
0	0.330574126132242	0.301	0.113	0	7	NFKBIB
0	0.488803063040499	0.283	0.095	0	7	ADPRHL2
0	0.463195612395527	0.287	0.099	0	7	REV3L
0	0.504643544952223	0.282	0.094	0	7	GOLT1B
0	0.372571980834476	0.295	0.108	0	7	ACBD6
0	0.657027256451042	0.266	0.079	0	7	PPIL3
0	0.64138126335123	0.255	0.068	0	7	SLF1
0	0.575913512497361	0.272	0.085	0	7	TNPO3
0	0.309694943557321	0.309	0.122	0	7	RIC8A
0	0.919450508881093	0.26	0.073	0	7	EHD4
0	0.798812358141476	0.258	0.071	0	7	MPHOSPH6
0	0.632971716861355	0.285	0.098	0	7	BCL10
0	0.446696911343882	0.286	0.099	0	7	GTF2H1
0	0.426347879409456	0.328	0.142	0	7	ADI1
0	0.484255728338488	0.276	0.09	0	7	PLRG1
0	0.528271348212756	0.276	0.09	0	7	NOL12
0	0.881765795752043	0.25	0.064	0	7	CDKN2AIPNL
0	0.636122653807065	0.268	0.082	0	7	GET4
0	1.08986931851223	0.268	0.082	0	7	PIK3CG
0	0.377380425259295	0.307	0.121	0	7	AKAP17A
0	0.551842115159958	0.293	0.107	0	7	ARL14EP
0	0.701117834637661	0.266	0.08	0	7	LARP4
0	0.278533742972263	0.307	0.121	0	7	AP1G2
0	0.529846196199366	0.302	0.116	0	7	GCH1
0	0.857610548507691	0.267	0.081	0	7	NFATC1
0	0.404284082639454	0.295	0.109	0	7	YDJC
0	0.616710102170604	0.273	0.088	0	7	NOA1
0	0.650032006832139	0.276	0.091	0	7	COMTD1
0	0.616400593382482	0.266	0.081	0	7	CEP63
0	0.373168808379716	0.287	0.102	0	7	CDKN2AIP
0	0.562321443223185	0.268	0.083	0	7	TCOF1
0	0.268982649312824	0.325	0.14	0	7	GTF2H5
0	0.337152834406907	0.3	0.115	0	7	ZFX
0	0.821060226566732	0.251	0.066	0	7	NSMCE2
0	1.02636360780223	0.25	0.065	0	7	USPL1
0	0.790235472702028	0.25	0.065	0	7	LEO1
0	0.370685406870755	0.298	0.113	0	7	ZC3H7A
0	0.898502002241437	0.253	0.068	0	7	HSPBP1
0	0.594779459567977	0.271	0.087	0	7	RWDD4
0	0.712892344429786	0.274	0.09	0	7	PFKFB3
0	0.415430443395853	0.278	0.094	0	7	RNF34
0	0.51131128122037	0.27	0.086	0	7	TFIP11
0	0.804956230045156	0.257	0.073	0	7	UTP11
0	0.368884711009072	0.308	0.124	0	7	MPV17
0	0.697155416401846	0.268	0.084	0	7	AK6
0	0.694444624026901	0.257	0.073	0	7	GNB5
0	0.390126578292474	0.304	0.12	0	7	NOB1
0	0.321608335080292	0.306	0.122	0	7	KARS
0	0.632197013965427	0.268	0.084	0	7	SLC35B1
0	0.751620912913775	0.259	0.075	0	7	SGTA
0	0.79981693868298	0.253	0.069	0	7	XRCC1
0	0.804722758619305	0.254	0.07	0	7	PMM1
0	0.356955104546199	0.937	0.754	0	7	UBB
0	0.547293084398039	0.274	0.091	0	7	NSUN5
0	0.341501265384939	0.328	0.145	0	7	EBLN3P
0	0.508191200381299	0.277	0.094	0	7	MRPS2
0	0.282066908920381	0.301	0.118	0	7	QRICH1
0	0.550132094456393	0.369	0.186	0	7	NUCB2
0	0.350506846372837	0.302	0.119	0	7	ISCA2
0	0.631389309653332	0.258	0.075	0	7	DCTN5
0	0.428059731337212	0.286	0.103	0	7	CHMP1A
0	0.286623561105966	0.321	0.138	0	7	EGLN2
0	0.562347955305109	0.282	0.099	0	7	UROD
0	0.563221832079001	0.284	0.101	0	7	HDAC7
0	0.469636671381016	0.282	0.099	0	7	SRP68
0	0.526682618695359	0.276	0.094	0	7	RUFY1
0	0.364206933581494	0.281	0.099	0	7	PLAA
0	0.46937325653119	0.273	0.091	0	7	TOR1A
0	0.293222871875728	0.355	0.173	0	7	GBP1
0	0.468025647287494	0.285	0.103	0	7	GINM1
0	0.901461728088042	0.257	0.075	0	7	SPTSSA
0	0.837668390890027	0.265	0.083	0	7	RCOR1
0	0.284810349121224	0.298	0.116	0	7	DDX42
0	0.390227252757835	0.28	0.099	0	7	NFU1
0	0.416390572625786	0.281	0.1	0	7	ZDHHC3
0	0.518185035531528	0.28	0.099	0	7	NFX1
0	0.442982109064336	0.274	0.093	0	7	DRG2
0	1.32469279349073	0.266	0.085	0	7	CD86
0	0.251137084633447	0.306	0.125	0	7	VEZF1
0	0.830760810206802	0.253	0.072	0	7	ADNP
0	0.479059207421375	0.272	0.092	0	7	STAMBP
0	0.577174812851909	0.268	0.088	0	7	NOP14
0	0.46383145918915	0.28	0.1	0	7	TRPT1
0	0.486607498834545	0.281	0.101	0	7	MARS
0	0.944252929635923	0.275	0.095	0	7	LYL1
0	0.760475644765001	0.25	0.07	0	7	RBBP5
0	0.497413880668962	0.264	0.084	0	7	CWC27
0	0.284260932539608	0.293	0.113	0	7	ASF1A
0	1.00678519734711	0.264	0.084	0	7	NFKBID
0	0.369123542788862	0.309	0.129	0	7	MRPL40
0	0.856128535989351	0.273	0.094	0	7	STK40
0	0.392940582347438	0.272	0.093	0	7	TYW3
0	0.416223578785584	0.274	0.095	0	7	MRPL19
0	0.593853310903241	0.275	0.096	0	7	SLC1A5
0	0.287863191357443	0.29	0.111	0	7	IP6K2
0	0.407469704184658	0.302	0.123	0	7	GNL3
0	0.668374973055942	0.262	0.083	0	7	FAM53C
0	0.294063344659401	0.295	0.116	0	7	TMEM126B
0	0.722445049984295	0.292	0.113	0	7	MBNL2
0	0.791150735963057	0.26	0.081	0	7	GATD3B
0	0.315968404715015	0.28	0.102	0	7	NOL8
0	0.448187499099005	0.275	0.097	0	7	MRPL44
0	0.396490488487595	0.278	0.1	0	7	KCTD20
0	0.500772242670027	0.273	0.095	0	7	EBAG9
0	0.498282145639309	0.27	0.092	0	7	EFTUD2
0	0.282406203132637	0.301	0.123	0	7	PPP3R1
0	0.580388235093848	0.26	0.082	0	7	DDX49
0	0.375674113672477	0.28	0.103	0	7	MRPS22
0	0.473855825158559	0.281	0.104	0	7	IKBIP
0	0.29518610173012	0.281	0.104	0	7	NOL11
0	0.481854598173292	0.274	0.097	0	7	SVBP
0	0.550050130326796	0.265	0.088	0	7	VRK2
0	0.550677073811266	0.263	0.086	0	7	ATP5S
0	0.404488624782624	0.277	0.1	0	7	BABAM1
0	1.47227152530864	0.311	0.134	0	7	SMIM14
0	0.308989442813783	0.282	0.105	0	7	PPIL4
0	0.325988402171898	0.289	0.112	0	7	CLK3
0	0.34872282216627	0.328	0.152	0	7	GYG1
0	0.408339415931142	0.274	0.098	0	7	MALSU1
0	0.416538312631042	0.268	0.092	0	7	EMG1
0	0.487663503205827	0.256	0.08	0	7	HSD17B7
0	0.312568296415195	0.284	0.108	0	7	DYNC1LI1
0	0.542413177385108	0.261	0.085	0	7	C3orf38
0	0.630630498463385	0.258	0.082	0	7	C5orf15
0	0.646277323191374	0.255	0.079	0	7	BTBD1
0	0.260690635755104	0.283	0.107	0	7	GOSR1
0	0.290435401934405	0.294	0.118	0	7	SRSF6
0	0.564261922193022	0.297	0.121	0	7	ZNF581
0	0.652201571077595	0.278	0.103	0	7	TMEM131
0	0.807338686709615	0.281	0.106	0	7	PRKCD
0	0.406940257218335	0.277	0.102	0	7	ALG5
0	0.528884144768659	0.274	0.099	0	7	RAB3GAP1
0	0.586099641638223	0.263	0.088	0	7	SLC30A5
0	0.496274020976607	0.261	0.086	0	7	TXLNG
0	0.56193637486043	0.264	0.089	0	7	PLGRKT
0	0.278957500354781	0.282	0.107	0	7	TARDBP
0	0.267607901701908	0.285	0.11	0	7	VPS72
0	0.526182874878453	0.256	0.081	0	7	NUP153
0	0.296873413687353	0.292	0.117	0	7	CYB5R4
0	0.869162084782552	0.256	0.081	0	7	ELK3
0	0.41319717587175	0.288	0.113	0	7	HMG20B
0	0.578784535742384	0.899	0.725	0	7	CCNI
0	0.373233994677169	0.276	0.102	0	7	PRKAG1
0	0.355032961078122	0.27	0.096	0	7	HBS1L
0	0.499339859170839	0.27	0.096	0	7	BAD
0	0.296052525145347	0.272	0.098	0	7	ZDHHC6
0	0.524287124365389	0.26	0.086	0	7	USP7
0	0.72980753377866	0.259	0.085	0	7	DNAJB2
0	0.711979013095712	0.256	0.082	0	7	BAK1
0	0.558395089162095	0.254	0.08	0	7	TOPORS
0	0.865448807091705	0.955	0.781	0	7	HNRNPA1
0	0.400833034697886	0.278	0.105	0	7	PYM1
0	0.356403466922705	0.264	0.091	0	7	TMEM222
0	0.34025713002467	0.273	0.1	0	7	DPH3
0	0.280140901598254	0.314	0.141	0	7	TUT7
0	0.32811428726666	0.29	0.117	0	7	NADK
0	0.496163041333711	0.253	0.08	0	7	SART3
0	0.474466074238715	0.268	0.096	0	7	SCLT1
0	0.550441236298451	0.261	0.089	0	7	ARL1
0	0.368854812966749	0.269	0.097	0	7	ERG28
0	0.398607294175296	0.271	0.099	0	7	IL12RB1
0	0.498834841471477	0.259	0.088	0	7	UQCC3
0	0.499001649172248	0.259	0.088	0	7	FOPNL
0	0.295354432092088	0.27	0.099	0	7	ARL16
0	0.322005547098452	0.276	0.106	0	7	PREB
0	0.289189923678387	0.275	0.105	0	7	VRK3
0	0.459813926341628	0.256	0.086	0	7	CDK9
0	0.318297841126217	0.341	0.171	0	7	BATF
0	0.446778656523857	0.265	0.095	0	7	GFER
0	0.352456800162559	0.271	0.101	0	7	CLASRP
0	0.519142545669102	0.264	0.094	0	7	ZNF580
0	0.291799101343119	0.282	0.112	0	7	TFG
0	0.335415518491965	0.287	0.117	0	7	NEDD9
0	0.637043105817703	0.275	0.106	0	7	ORAI2
0	0.295621539368613	0.267	0.098	0	7	RLF
0	0.287720531410768	0.262	0.093	0	7	SIKE1
0	0.325741825949514	0.265	0.096	0	7	RBMX2
0	0.265979452981134	0.291	0.122	0	7	KLHDC3
0	0.449156440283546	0.253	0.084	0	7	RBM10
0	0.278671689221027	0.27	0.102	0	7	STK25
0	0.386845092495574	0.275	0.107	0	7	CYB5A
0	0.314609238429771	0.267	0.099	0	7	ATG4B
0	0.556696557163852	0.254	0.086	0	7	FOXO1
0	0.527759963126381	0.251	0.083	0	7	ERI3
0	0.488217285826287	0.25	0.082	0	7	DDX1
0	0.468219843227367	0.251	0.083	0	7	NDUFS1
0	0.421747752414955	0.253	0.085	0	7	YTHDC2
0	0.40646699565239	0.29	0.122	0	7	SNX9
0	0.46661899149258	0.253	0.085	0	7	TBK1
0	0.309800655227991	0.286	0.118	0	7	DENND4A
0	0.499291254422087	0.25	0.082	0	7	RANBP3
0	0.30938740058299	0.274	0.107	0	7	WDR43
0	0.286876627822978	0.265	0.098	0	7	GATAD2A
0	0.584198186931774	0.251	0.084	0	7	MSI2
0	0.581353517274557	0.252	0.085	0	7	ALDH16A1
0	0.287743405101454	0.272	0.106	0	7	EEA1
0	0.265461084611974	0.274	0.108	0	7	GLYR1
0	0.254313019616159	0.267	0.101	0	7	MRPL50
0	1.12630542300243	0.319	0.153	0	7	BCL2A1
0	0.322491378044971	0.27	0.105	0	7	PAIP1
0	0.327633079964355	0.279	0.114	0	7	YWHAG
0	0.585913933221305	0.256	0.091	0	7	GALM
0	0.404984494765423	0.255	0.09	0	7	RMND5A
0	0.273462436983722	0.261	0.096	0	7	CWC22
0	0.412102433689627	0.264	0.099	0	7	HIGD1A
0	0.377509576110912	0.258	0.093	0	7	MRPL2
0	0.304101812519524	0.264	0.099	0	7	CPSF7
0	0.569107249363213	0.26	0.095	0	7	PDLIM1
0	0.468374286826575	0.29	0.125	0	7	CXXC5
0	0.507092041700549	0.25	0.085	0	7	TRIAP1
0	0.297197684597055	0.272	0.108	0	7	NDUFAF4
0	0.325920721469721	0.268	0.104	0	7	SART1
0	0.393487090423943	0.261	0.097	0	7	REEP3
0	0.330062840294736	0.255	0.091	0	7	NAE1
0	0.322205898808137	0.269	0.106	0	7	NDUFB8
0	0.439012923540081	0.251	0.088	0	7	AK3
0	0.544885936805871	0.253	0.09	0	7	ABHD12
0	0.445331727238087	0.285	0.122	0	7	KLF10
0	0.602168743161877	0.947	0.784	0	7	ATP5MG
0	0.333974100201734	0.257	0.095	0	7	EIF4G3
0	0.430479881417495	0.251	0.089	0	7	COPS4
0	0.349085468695002	0.259	0.097	0	7	SEC23B
0	0.268113264840836	0.263	0.102	0	7	SMG7
0	0.250987927671235	0.272	0.111	0	7	ARMC10
0	0.850282053305866	0.264	0.103	0	7	DUSP4
0	0.31460785104663	0.251	0.09	0	7	ADIPOR2
0	0.932926540002901	0.259	0.098	0	7	SCIMP
