dataset_id	object_label	sample_label	tissue_site	review_class	score_margin_n	score_margin_q1	score_margin_median	score_margin_mean	score_margin_q3	top_score_n	top_score_q1	top_score_median	top_score_mean	top_score_q3
GSE245552	gse245552_Pt11_T2_working_qc_sparse_matrix	Pt11_T2	liver metastasis	immune_review	4114	1.44171788241974	1.83230360128456	1.74369119096581	2.13273410564596	4114	1.6736744650271	1.97976584932215	1.89417754296683	2.22249240149411
GSE245552	gse245552_Pt11_T2_working_qc_sparse_matrix	Pt11_T2	liver metastasis	pericyte_review	37	0.494806303235987	0.84633163119243	0.785843061226343	1.1369656993923	37	2.96973332727721	3.38596059986956	3.15784960227764	3.5380004099594
GSE245552	gse245552_Pt13_T1_working_qc_sparse_matrix	Pt13_T1	primary tumor	caf_ecm_review	341	0	0	0.0535187887161446	0	341	0	0	0.110955325822617	0
GSE245552	gse245552_Pt13_T1_working_qc_sparse_matrix	Pt13_T1	primary tumor	endothelial_review	428	0.0752976184178805	0.162561643573308	0.214451111801237	0.267374347832852	428	0.141914903872899	0.22370634135941	0.294499283666867	0.348458436777409
GSE245552	gse245552_Pt13_T1_working_qc_sparse_matrix	Pt13_T1	primary tumor	epithelial_review	514	0.869307757900616	1.72531060037601	1.583270125563	2.22496083267966	514	1.00415603098807	1.93129918571188	1.76434533814013	2.43944121744568
GSE245552	gse245552_Pt13_T1_working_qc_sparse_matrix	Pt13_T1	primary tumor	immune_review	2104	1.02444753828846	1.45907766612114	1.35323594361261	1.73444387639721	2104	1.16010694113073	1.55496022777723	1.44143422117765	1.81359306207132
GSE245552	gse245552_Pt13_T1_working_qc_sparse_matrix	Pt13_T1	primary tumor	pericyte_review	28	0	0.61072184769771	0.756848180919671	1.64233749057895	28	0.414038466050289	1.67274836372382	1.77443587187078	3.22897245684687
GSE245552	gse245552_Pt13_Z1_working_qc_sparse_matrix	Pt13_Z1	colon adjacent tissue	caf_ecm_review	1918	0	0	0.0162027469418963	0	1918	0	0	0.0347194800118232	0
GSE245552	gse245552_Pt13_Z1_working_qc_sparse_matrix	Pt13_Z1	colon adjacent tissue	endothelial_review	514	0.066629181388885	0.156340514751564	0.201813371402533	0.26196753608089	514	0.139258191559508	0.198391087772858	0.265645611329121	0.307703387995873
GSE245552	gse245552_Pt13_Z1_working_qc_sparse_matrix	Pt13_Z1	colon adjacent tissue	epithelial_review	2460	1.07552154726423	1.86869881952903	1.75934195719012	2.45462996584896	2460	1.11361748636246	1.91629637700909	1.79808506654743	2.47804061611959
GSE245552	gse245552_Pt13_Z1_working_qc_sparse_matrix	Pt13_Z1	colon adjacent tissue	immune_review	619	0.188762881475202	0.586792757466421	0.779376329822536	1.38659684630433	619	0.21230783652771	0.623033157517902	0.858156206208417	1.54165098311666
GSE245552	gse245552_Pt13_Z1_working_qc_sparse_matrix	Pt13_Z1	colon adjacent tissue	pericyte_review	36	0.132499487764116	0.646408791305791	0.768580513168362	1.28794315229353	36	0.196120123649452	1.31240969055549	1.2571106643479	2.02967364712664
GSE245552	gse245552_Pt15_T1_working_qc_sparse_matrix	Pt15_T1	primary tumor	caf_ecm_review	2207	0.123703875975141	0.677899387896224	0.754910757615834	1.27996687731034	2207	1.04430872176138	2.44142205947887	1.98717715475336	2.87516378955832
GSE245552	gse245552_Pt15_T1_working_qc_sparse_matrix	Pt15_T1	primary tumor	endothelial_review	844	0.751552000515172	1.60757572734659	1.45400196706875	2.06599481187517	844	1.64046670344965	2.29107255727032	2.06866617278323	2.7479924652803
GSE245552	gse245552_Pt15_T1_working_qc_sparse_matrix	Pt15_T1	primary tumor	epithelial_review	975	0.224862054308123	0.774393943161956	1.56704693561308	3.2517311373984	975	0.730165825917823	1.4586887824648	1.89682972454045	3.34123653897127
GSE245552	gse245552_Pt15_T1_working_qc_sparse_matrix	Pt15_T1	primary tumor	immune_review	3528	0.712954325090561	1.07247898397386	1.1148710877576	1.56714850985553	3528	0.930613358298787	1.48020719603255	1.38370889578225	1.80302968185881
GSE245552	gse245552_Pt15_T1_working_qc_sparse_matrix	Pt15_T1	primary tumor	pericyte_review	801	0.652639990089672	1.21682812322029	1.19313324112194	1.73582534091301	801	2.10611625115597	2.79682881768954	2.55911361382481	3.185727198151
GSE245552	gse245552_Pt15_T2_working_qc_sparse_matrix	Pt15_T2	liver metastasis	caf_ecm_review	15	0	0.106981752035048	0.246897954336899	0.249224755389721	15	0.170397822704321	0.561195001905008	0.906683486368325	0.845898488719508
