dataset_id	object_label	sample_label	tissue_site	review_class	top_marker_program	marker_group	gene_symbol	present	cell_count	pct_expr	mean_log_norm
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	fibroblast_ecm	LUM	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	fibroblast_ecm	PRELP	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	immune_context	CD3D	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	immune_context	LYZ	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	immune_context	PTPRC	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	inflammatory_caf	C3	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	inflammatory_caf	CFD	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	inflammatory_caf	CXCL12	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	inflammatory_caf	CXCL14	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	inflammatory_caf	IL6	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	inflammatory_caf	SFRP1	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	pericyte_like	CSPG4	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	pericyte_like	MCAM	TRUE	2	0.5	0.825085348079222
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	pericyte_like	PDGFRB	TRUE	2	0	0
GSE245552	gse245552_Pt05_T1_working_qc_sparse_matrix	Pt05_T1	primary tumor	pericyte_review	pericyte_like	pericyte_like	RGS5	TRUE	2	0.5	0.180171335288249
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	caf_activation	ACTA2	TRUE	183	0.0819672131147541	0.203828084187477
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	caf_activation	ACTA2	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	caf_activation	ACTA2	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	caf_activation	FAP	TRUE	183	0.087431693989071	0.107001656540256
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	caf_activation	FAP	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	caf_activation	FAP	TRUE	1	1	2.11488466448506
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	caf_activation	MMP11	TRUE	183	0.0601092896174863	0.0628748429632557
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	caf_activation	MMP11	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	caf_activation	MMP11	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	caf_activation	MMP2	TRUE	183	0.0819672131147541	0.147740301483862
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	caf_activation	MMP2	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	caf_activation	MMP2	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	caf_activation	POSTN	TRUE	183	0.0765027322404372	0.264427366841642
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	caf_activation	POSTN	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	caf_activation	POSTN	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	caf_activation	THBS2	TRUE	183	0.092896174863388	0.231235482298317
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	caf_activation	THBS2	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	caf_activation	THBS2	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	cycling	MKI67	TRUE	183	0.0109289617486339	0.0229115292301595
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	cycling	MKI67	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	cycling	MKI67	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	cycling	TOP2A	TRUE	183	0.0218579234972678	0.0295365038254853
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	cycling	TOP2A	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	cycling	TOP2A	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	endothelial	KDR	TRUE	183	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	endothelial	KDR	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	endothelial	KDR	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	endothelial	PECAM1	TRUE	183	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	endothelial	PECAM1	TRUE	25	0.04	0.0356406862799342
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	endothelial	PECAM1	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	endothelial	VWF	TRUE	183	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	endothelial	VWF	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	endothelial	VWF	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	epithelial_tumor	EPCAM	TRUE	183	0.0109289617486339	0.00592396511283259
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	epithelial_tumor	EPCAM	TRUE	25	0.04	0.0807647177645373
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	epithelial_tumor	EPCAM	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	epithelial_tumor	KRT18	TRUE	183	0.0655737704918033	0.0659374328895185
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	epithelial_tumor	KRT18	TRUE	25	0.04	0.0356406862799342
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	epithelial_tumor	KRT18	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	epithelial_tumor	KRT19	TRUE	183	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	epithelial_tumor	KRT19	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	epithelial_tumor	KRT19	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	epithelial_tumor	KRT8	TRUE	183	0.0491803278688525	0.0442494675923213
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	epithelial_tumor	KRT8	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	epithelial_tumor	KRT8	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	fibroblast_ecm	COL1A1	TRUE	183	0.0983606557377049	0.424992903587055
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	fibroblast_ecm	COL1A1	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	fibroblast_ecm	COL1A1	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	fibroblast_ecm	COL1A2	TRUE	183	0.0983606557377049	0.386424227133503
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	fibroblast_ecm	COL1A2	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	fibroblast_ecm	COL1A2	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	fibroblast_ecm	COL3A1	TRUE	183	0.092896174863388	0.40978314809199
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	fibroblast_ecm	COL3A1	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	fibroblast_ecm	COL3A1	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	fibroblast_ecm	DCN	TRUE	183	0.092896174863388	0.212861805618333
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	fibroblast_ecm	DCN	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	fibroblast_ecm	DCN	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	fibroblast_ecm	LUM	TRUE	183	0.087431693989071	0.229847615580969
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	fibroblast_ecm	LUM	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	fibroblast_ecm	LUM	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	fibroblast_ecm	PRELP	TRUE	183	0.0382513661202186	0.037047245645195
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	fibroblast_ecm	PRELP	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	fibroblast_ecm	PRELP	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	immune_context	CD3D	TRUE	183	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	immune_context	CD3D	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	immune_context	CD3D	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	immune_context	LYZ	TRUE	183	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	immune_context	LYZ	TRUE	25	0.16	0.279486684656008
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	immune_context	LYZ	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	immune_context	PTPRC	TRUE	183	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	immune_context	PTPRC	TRUE	25	0.16	0.205746423437523
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	immune_context	PTPRC	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	inflammatory_caf	C3	TRUE	183	0.0491803278688525	0.0364952780057278
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	inflammatory_caf	C3	TRUE	25	0.68	1.58699083422318
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	inflammatory_caf	C3	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	inflammatory_caf	CFD	TRUE	183	0.00546448087431694	0.00159753412439589
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	inflammatory_caf	CFD	TRUE	25	0.36	0.939435461351743
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	inflammatory_caf	CFD	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	inflammatory_caf	CXCL12	TRUE	183	0.0655737704918033	0.0558331737736815
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	inflammatory_caf	CXCL12	TRUE	25	0.12	0.311135014658745
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	inflammatory_caf	CXCL12	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	inflammatory_caf	CXCL14	TRUE	183	0.0273224043715847	0.0217129680764202
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	inflammatory_caf	CXCL14	TRUE	25	0.04	0.0293020284235758
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	inflammatory_caf	CXCL14	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	inflammatory_caf	IL6	TRUE	183	0.0163934426229508	0.00835799032886968
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	inflammatory_caf	IL6	TRUE	25	0.04	0.0784110091279259
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	inflammatory_caf	IL6	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	inflammatory_caf	SFRP1	TRUE	183	0.0382513661202186	0.0219882438729466
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	inflammatory_caf	SFRP1	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	inflammatory_caf	SFRP1	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	pericyte_like	CSPG4	TRUE	183	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	pericyte_like	CSPG4	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	pericyte_like	CSPG4	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	pericyte_like	MCAM	TRUE	183	0.0109289617486339	0.0149163409862829
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	pericyte_like	MCAM	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	pericyte_like	MCAM	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	pericyte_like	PDGFRB	TRUE	183	0.092896174863388	0.162853375896043
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	pericyte_like	PDGFRB	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	pericyte_like	PDGFRB	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	fibroblast_ecm	pericyte_like	RGS5	TRUE	183	0.0273224043715847	0.0609737039559739
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	inflammatory_caf	pericyte_like	RGS5	TRUE	25	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	caf_ecm_review	caf_activation	pericyte_like	RGS5	TRUE	1	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	caf_activation	ACTA2	TRUE	218	0.0229357798165138	0.0216807111378423
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	caf_activation	FAP	TRUE	218	0.00917431192660551	0.0123403465482739
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	caf_activation	MMP11	TRUE	218	0.018348623853211	0.00937415637961457
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	caf_activation	MMP2	TRUE	218	0.0458715596330275	0.0828491141309668
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	caf_activation	POSTN	TRUE	218	0.00458715596330275	0.00607502675769931
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	caf_activation	THBS2	TRUE	218	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	cycling	MKI67	TRUE	218	0.00917431192660551	0.00227448694379004
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	cycling	TOP2A	TRUE	218	0.00458715596330275	0.000524121773093231
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	endothelial	KDR	TRUE	218	0.105504587155963	0.223635333376213
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	endothelial	PECAM1	TRUE	218	0.990825688073395	1.66139879244515
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	endothelial	VWF	TRUE	218	0.055045871559633	0.150141367786653
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	epithelial_tumor	EPCAM	TRUE	218	0.00458715596330275	0.00945423934818194
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	epithelial_tumor	KRT18	TRUE	218	0.0871559633027523	0.040827444157544
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	epithelial_tumor	KRT19	TRUE	218	0.00458715596330275	0.0103531807388475
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	epithelial_tumor	KRT8	TRUE	218	0.0321100917431193	0.0113301327751282
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	fibroblast_ecm	COL1A1	TRUE	218	0.00917431192660551	0.0024406366801854
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	fibroblast_ecm	COL1A2	TRUE	218	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	fibroblast_ecm	COL3A1	TRUE	218	0.0137614678899083	0.0230153582010308
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	fibroblast_ecm	DCN	TRUE	218	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	fibroblast_ecm	LUM	TRUE	218	0.018348623853211	0.0378871983783218
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	fibroblast_ecm	PRELP	TRUE	218	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	immune_context	CD3D	TRUE	218	0.018348623853211	0.011539944625034
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	immune_context	LYZ	TRUE	218	0.073394495412844	0.139565946684633
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	immune_context	PTPRC	TRUE	218	0.527522935779816	0.628930616052925
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	inflammatory_caf	C3	TRUE	218	0.055045871559633	0.123373774511705
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	inflammatory_caf	CFD	TRUE	218	0.0321100917431193	0.0563331253679606
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	inflammatory_caf	CXCL12	TRUE	218	0.0137614678899083	0.0243568412589206
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	inflammatory_caf	CXCL14	TRUE	218	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	inflammatory_caf	IL6	TRUE	218	0.018348623853211	0.0074635129687142
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	inflammatory_caf	SFRP1	TRUE	218	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	pericyte_like	CSPG4	TRUE	218	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	pericyte_like	MCAM	TRUE	218	0.0596330275229358	0.0925847327128892
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	pericyte_like	PDGFRB	TRUE	218	0	0
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	endothelial_review	endothelial	pericyte_like	RGS5	TRUE	218	0.00917431192660551	0.00231060146641755
GSE245552	gse245552_Pt05_T2_working_qc_sparse_matrix	Pt05_T2	liver metastasis	epithelial_review	epithelial_tumor	caf_activation	ACTA2	TRUE	322	0.0062111801242236	0.00773667139346257
