dataset_id	review_class	marker_group	gene_symbol	cell_count	pct_expr	mean_log_norm
GSE245552	caf_ecm_review	fibroblast_ecm	COL1A1	15698	0.356542234679577	1.29266682765469
GSE245552	caf_ecm_review	fibroblast_ecm	COL1A2	15698	0.358708115683527	1.33074850143548
GSE245552	caf_ecm_review	fibroblast_ecm	COL3A1	15698	0.358389603771181	1.33819606679052
GSE245552	caf_ecm_review	fibroblast_ecm	DCN	15698	0.327366543508727	1.01730923363245
GSE245552	caf_ecm_review	fibroblast_ecm	LUM	15698	0.315709007516881	0.97678135151347
GSE245552	caf_ecm_review	fibroblast_ecm	PRELP	15698	0.104153395336986	0.171971372350651
GSE245552	caf_ecm_review	immune_context	CD3D	15698	0.00859982163332909	0.00970534379604966
GSE245552	caf_ecm_review	immune_context	LYZ	15698	0.0203847623901134	0.0253761974323688
GSE245552	caf_ecm_review	immune_context	PTPRC	15698	0.0218499171869028	0.025383048828508
GSE245552	caf_ecm_review	inflammatory_caf	C3	15698	0.136259396101414	0.285628699435514
GSE245552	caf_ecm_review	inflammatory_caf	CFD	15698	0.209644540705822	0.602817367415304
GSE245552	caf_ecm_review	inflammatory_caf	CXCL12	15698	0.124347050579692	0.194626049335183
GSE245552	caf_ecm_review	inflammatory_caf	CXCL14	15698	0.245445279653459	1.09627443798115
GSE245552	caf_ecm_review	inflammatory_caf	IL6	15698	0.029303095935788	0.0449492235793696
GSE245552	caf_ecm_review	inflammatory_caf	SFRP1	15698	0.0876544782774876	0.169762222343499
GSE245552	caf_ecm_review	pericyte_like	CSPG4	15698	0.0282201554338132	0.031700948144687
GSE245552	caf_ecm_review	pericyte_like	MCAM	15698	0.0870811568352656	0.111508967816132
GSE245552	caf_ecm_review	pericyte_like	PDGFRB	15698	0.253853994139381	0.388869920781489
GSE245552	caf_ecm_review	pericyte_like	RGS5	15698	0.065294942030832	0.155296156591745
GSE245552	endothelial_review	caf_activation	ACTA2	9842	0.0222515748831538	0.0246127007659498
GSE245552	endothelial_review	caf_activation	FAP	9842	0.034444218654745	0.0375820395037991
GSE245552	endothelial_review	caf_activation	MMP11	9842	0.0151391993497257	0.00920665879285081
GSE245552	endothelial_review	caf_activation	MMP2	9842	0.113188376346271	0.188381619050937
GSE245552	endothelial_review	caf_activation	POSTN	9842	0.0231660231660232	0.0388885715998397
GSE245552	endothelial_review	caf_activation	THBS2	9842	0.00132086974192237	0.000999402216313324
GSE245552	endothelial_review	cycling	MKI67	9842	0.0201178622231254	0.0196138778400993
GSE245552	endothelial_review	cycling	TOP2A	9842	0.010973379394432	0.0116924842491014
GSE245552	endothelial_review	endothelial	KDR	9842	0.168156878683194	0.340804532266538
GSE245552	endothelial_review	endothelial	PECAM1	9842	0.987400934769356	1.3915637263379
GSE245552	endothelial_review	endothelial	VWF	9842	0.181365576102418	0.526796437878878
GSE245552	endothelial_review	epithelial_tumor	EPCAM	9842	0.0299735826051616	0.0261311489941891
GSE245552	endothelial_review	epithelial_tumor	KRT18	9842	0.103027839869945	0.0830106113128623
GSE245552	endothelial_review	epithelial_tumor	KRT19	9842	0.0303800040642146	0.0303023248499316
GSE245552	endothelial_review	epithelial_tumor	KRT8	9842	0.072038203617151	0.0697374828037786
GSE245552	endothelial_review	fibroblast_ecm	COL1A1	9842	0.0161552529973583	0.0177203989580866
GSE245552	endothelial_review	fibroblast_ecm	COL1A2	9842	0.0127006705954074	0.0158346583299345
GSE245552	endothelial_review	fibroblast_ecm	COL3A1	9842	0.0182889656573867	0.0236036259563736
GSE245552	endothelial_review	fibroblast_ecm	DCN	9842	0.00843324527535054	0.0109780590275053
GSE245552	endothelial_review	fibroblast_ecm	LUM	9842	0.0042674253200569	0.00659957163584363
GSE245552	endothelial_review	fibroblast_ecm	PRELP	9842	0.00223531802479171	0.00284551243422693
GSE245552	endothelial_review	immune_context	CD3D	9842	0.0162568583621215	0.0216673986356636
GSE245552	endothelial_review	immune_context	LYZ	9842	0.0455192034139403	0.0474840694517973
GSE245552	endothelial_review	immune_context	PTPRC	9842	0.251270067059541	0.197049518162094
GSE245552	endothelial_review	inflammatory_caf	C3	9842	0.01371672424304	0.0213632080026857
GSE245552	endothelial_review	inflammatory_caf	CFD	9842	0.0309896362527941	0.0299472516381514
GSE245552	endothelial_review	inflammatory_caf	CXCL12	9842	0.0719365982523877	0.156779329859552
GSE245552	endothelial_review	inflammatory_caf	CXCL14	9842	0.0223531802479171	0.0280070050275542
GSE245552	endothelial_review	inflammatory_caf	IL6	9842	0.00863645600487706	0.00943977093482779
GSE245552	endothelial_review	inflammatory_caf	SFRP1	9842	0.00965250965250965	0.00895217051416838
GSE245552	endothelial_review	pericyte_like	CSPG4	9842	0.00406421459053038	0.00466439195200698
GSE245552	endothelial_review	pericyte_like	MCAM	9842	0.149867913025808	0.285150883738961
GSE245552	endothelial_review	pericyte_like	PDGFRB	9842	0.00447063604958342	0.00423321626848075
GSE245552	endothelial_review	pericyte_like	RGS5	9842	0.0150375939849624	0.0193039390707237
GSE245552	epithelial_review	caf_activation	ACTA2	49831	0.0190443699705003	0.0190874691485575
GSE245552	epithelial_review	caf_activation	FAP	49831	0.0110774417531256	0.00578584760071085
GSE245552	epithelial_review	caf_activation	MMP11	49831	0.0816359294415123	0.0589160380796317
GSE245552	epithelial_review	caf_activation	MMP2	49831	0.0027894282675443	0.00287774323249337
GSE245552	epithelial_review	caf_activation	POSTN	49831	0.00435471895005117	0.005080681084703
GSE245552	epithelial_review	caf_activation	THBS2	49831	0.00569926351066605	0.00496426462077819
GSE245552	epithelial_review	cycling	MKI67	49831	0.261423611807911	0.369142884182797
GSE245552	epithelial_review	cycling	TOP2A	49831	0.171680279344183	0.212077824784742
GSE245552	epithelial_review	endothelial	KDR	49831	0.000401356585258173	0.000424412001470612
GSE245552	epithelial_review	endothelial	PECAM1	49831	0.0112981878750176	0.0111781399026143
GSE245552	epithelial_review	endothelial	VWF	49831	0.00244827517007485	0.00287022285995835
GSE245552	epithelial_review	epithelial_tumor	EPCAM	49831	0.852862675844354	2.34348816306788
GSE245552	epithelial_review	epithelial_tumor	KRT18	49831	0.939716240894222	2.88624869303244
GSE245552	epithelial_review	epithelial_tumor	KRT19	49831	0.841022656579238	2.13669055553815
GSE245552	epithelial_review	epithelial_tumor	KRT8	49831	0.937408440528988	2.96876631107943
GSE245552	epithelial_review	fibroblast_ecm	COL1A1	49831	0.0553671409363649	0.0522011261863709
GSE245552	epithelial_review	fibroblast_ecm	COL1A2	49831	0.0128634785575244	0.0155194977709869
GSE245552	epithelial_review	fibroblast_ecm	COL3A1	49831	0.0133651742890971	0.0154265211312725
GSE245552	epithelial_review	fibroblast_ecm	DCN	49831	0.00503702514499007	0.0054389888009271
GSE245552	epithelial_review	fibroblast_ecm	LUM	49831	0.00321085268206538	0.00311707375335999
GSE245552	epithelial_review	fibroblast_ecm	PRELP	49831	0.00276936043828139	0.00230275488661782
GSE245552	epithelial_review	immune_context	CD3D	49831	0.0109570347775481	0.0180148117880751
GSE245552	epithelial_review	immune_context	LYZ	49831	0.323975035620397	0.573297255011857
GSE245552	epithelial_review	immune_context	PTPRC	49831	0.0270915695049267	0.0421701544265154
GSE245552	epithelial_review	inflammatory_caf	C3	49831	0.0147297866789749	0.0160384921288064
GSE245552	epithelial_review	inflammatory_caf	CFD	49831	0.14599345788766	0.127279443188147
GSE245552	epithelial_review	inflammatory_caf	CXCL12	49831	0.0147899901667637	0.0115406561779706
GSE245552	epithelial_review	inflammatory_caf	CXCL14	49831	0.113443438823222	0.183384483126762
GSE245552	epithelial_review	inflammatory_caf	IL6	49831	0.000983323633882523	0.0015729855185214
GSE245552	epithelial_review	inflammatory_caf	SFRP1	49831	0.000501695731572716	0.000550490733964094
GSE245552	epithelial_review	pericyte_like	CSPG4	49831	0.000602034877887259	0.000612886851291858
GSE245552	epithelial_review	pericyte_like	MCAM	49831	0.00399349802331882	0.00406153944547414
GSE245552	epithelial_review	pericyte_like	PDGFRB	49831	0.00383295538921555	0.00321599750316253
GSE245552	epithelial_review	pericyte_like	RGS5	49831	0.0105958138508158	0.00937402954409577
GSE245552	immune_review	caf_activation	ACTA2	74946	0.0321564860032557	0.0431441185872135
GSE245552	immune_review	caf_activation	FAP	74946	0.000560403490513169	0.000691626105204816
GSE245552	immune_review	caf_activation	MMP11	74946	0.00446988498385504	0.00615626209947548
GSE245552	immune_review	caf_activation	MMP2	74946	0.0180529981586742	0.0171493518656647
GSE245552	immune_review	caf_activation	POSTN	74946	0.00301550449657086	0.00438948075944404
GSE245552	immune_review	caf_activation	THBS2	74946	0.00149440930803512	0.00163747244058853
GSE245552	immune_review	cycling	MKI67	74946	0.0514637205454594	0.0924723453446986
GSE245552	immune_review	cycling	TOP2A	74946	0.0420302617884877	0.0690482153203736
GSE245552	immune_review	endothelial	KDR	74946	0.00178795399354202	0.00241163344187718
GSE245552	immune_review	endothelial	PECAM1	74946	0.191657993755504	0.261524252401897
GSE245552	immune_review	endothelial	VWF	74946	0.00274864569156459	0.00328778291682161
GSE245552	immune_review	epithelial_tumor	EPCAM	74946	0.0248445547460838	0.0367632031246729
GSE245552	immune_review	epithelial_tumor	KRT18	74946	0.0605235769754223	0.0850041032908763
GSE245552	immune_review	epithelial_tumor	KRT19	74946	0.0304085608304646	0.0465210375078818
GSE245552	immune_review	epithelial_tumor	KRT8	74946	0.0525978704667361	0.0756888910786728
GSE245552	immune_review	fibroblast_ecm	COL1A1	74946	0.0124089344327916	0.0166050740416697
GSE245552	immune_review	fibroblast_ecm	COL1A2	74946	0.00820590825394284	0.0117628560103628
GSE245552	immune_review	fibroblast_ecm	COL3A1	74946	0.00900648466896165	0.0131707885825536
GSE245552	immune_review	fibroblast_ecm	DCN	74946	0.004723400848611	0.00702768327218516
GSE245552	immune_review	fibroblast_ecm	LUM	74946	0.00312224801857337	0.00456260561948414
GSE245552	immune_review	fibroblast_ecm	PRELP	74946	0.000467002908760975	0.000589242255164822
GSE245552	immune_review	immune_context	CD3D	74946	0.542777466442505	1.40960085296465
GSE245552	immune_review	immune_context	LYZ	74946	0.28256344568089	0.838873140297868
GSE245552	immune_review	immune_context	PTPRC	74946	0.920943079016892	2.2498981108239
GSE245552	immune_review	inflammatory_caf	C3	74946	0.0673685053238332	0.101054224377129
GSE245552	immune_review	inflammatory_caf	CFD	74946	0.137979345128493	0.214376532628506
GSE245552	immune_review	inflammatory_caf	CXCL12	74946	0.0135297414138179	0.0166995622653828
GSE245552	immune_review	inflammatory_caf	CXCL14	74946	0.0145571478130921	0.0237099261376772
GSE245552	immune_review	inflammatory_caf	IL6	74946	0.0160649000613775	0.0237227401497693
GSE245552	immune_review	inflammatory_caf	SFRP1	74946	0.000226829984255331	0.00036079524655336
GSE245552	immune_review	pericyte_like	CSPG4	74946	0.000773890534518186	0.000806796913577225
