cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
5	3.03395870420376e-62	0.523323145544601	0.955	0.769	7.48234895630732e-58	AHNAK
5	1.08892857053804e-61	0.875120962636742	0.737	0.453	2.68551564066092e-57	NUP214
5	4.02647348185218e-61	1.3436797947289	0.449	0.191	9.93008890094386e-57	LINC00937
5	1.05267850793843e-60	1.32648970453324	0.431	0.177	2.59611573627777e-56	GIMAP7
5	1.61474716704257e-60	1.92498659462759	0.22	0.057	3.98228946336039e-56	GABBR1
5	3.88527802446368e-60	1.1728926609136	0.559	0.29	9.58187266393234e-56	EHBP1L1
5	3.93332036434777e-60	1.34933915397627	0.475	0.222	9.70035468255448e-56	DGKZ
5	7.53409139365006e-60	0.69318834861889	0.857	0.585	1.85805761950198e-55	LIMD2
5	2.39854713354017e-59	1.4853367631998	0.373	0.143	5.91529694073676e-55	ZNF467
5	3.80471310508561e-59	1.33341090755823	0.431	0.181	9.38318345976213e-55	MAP3K3
5	1.20502087356929e-58	1.62707025886443	0.307	0.103	2.97182247839657e-54	NACC2
5	2.22655869501241e-58	0.997760006054931	0.638	0.36	5.49113905363961e-54	PRAM1
5	3.07731102049569e-58	0.545819763941072	0.881	0.691	7.58926443874648e-54	SAMHD1
5	1.32439970236323e-57	0.857846571921001	0.731	0.469	3.26623454596819e-53	IRF1
5	1.81835668879915e-57	1.23055985210869	0.479	0.217	4.48443126591647e-53	GIMAP1
5	2.94246582656139e-57	1.03474933681731	0.59	0.317	7.25670922146569e-53	ATG16L2
5	2.58296587172505e-54	0.968660994244469	0.627	0.364	6.37011043284831e-50	FBXL5
5	3.98707632279449e-53	0.810384679878447	0.735	0.453	9.83292762727577e-49	KLF2
5	1.38461911050416e-52	0.79975090713808	0.731	0.464	3.41474765032537e-48	CD36
5	2.06831745289775e-52	0.701837270968262	0.789	0.561	5.10088450233643e-48	C4orf48
5	2.06174123721458e-51	1.24971576832365	0.449	0.211	5.0846662392186e-47	MSRB1
5	2.45389475772588e-51	0.694146163805544	0.803	0.556	6.05179525150356e-47	MPEG1
5	1.32916104860668e-50	1.39728579094862	0.386	0.169	3.2779769780738e-46	ARHGAP27
5	2.2545196454241e-49	1.27210208899448	0.415	0.19	5.56009634954492e-45	VAMP2
5	6.07420672336069e-49	1.16841100039522	0.465	0.226	1.49802086211521e-44	PXN
5	6.94180707914098e-49	1.116383894567	0.505	0.268	1.71198846185775e-44	PLXNB2
6	1.65560964194434e-174	2.93817010260804	0.359	0.054	4.08306449896314e-170	RP11-160E2.6
6	1.22204688826366e-139	2.31482192106855	0.422	0.091	3.01381203583583e-135	NFE2
6	1.74610691896655e-138	1.23748477585726	0.867	0.458	4.30624888355532e-134	CD36
6	4.90444006014743e-138	1.95592763520865	0.569	0.171	1.20953300763356e-133	GIMAP7
6	9.12969913769857e-136	0.995290923550758	0.95	0.598	2.25156640133922e-131	JUN
6	4.22698841290675e-135	0.940121950043444	0.974	0.644	1.04245988239106e-130	MNDA
6	7.24443313819073e-133	0.954521427973537	0.969	0.638	1.7866221005406e-128	IER2
6	4.16674815111625e-119	2.60082632104802	0.325	0.064	1.02760342902829e-114	CX3CR1
6	2.25492012760792e-116	1.32466601418389	0.776	0.377	5.56108401870666e-112	LYST
6	1.22659843181098e-113	0.940999850169825	0.945	0.579	3.02503705253224e-109	TXNIP
6	3.62910484962276e-91	1.59053625736838	0.552	0.215	8.95009838013965e-87	GIMAP1
6	3.34744043414331e-90	1.89673012509594	0.443	0.146	8.25545759868424e-86	P2RY13
6	3.52654803036703e-90	1.39708456845116	0.641	0.283	8.69717275249118e-86	TNFSF10
6	1.45447620646579e-89	1.26115413399098	0.694	0.357	3.58702922038593e-85	GIMAP4
6	2.97560644636919e-86	0.944746354483298	0.879	0.5	7.3384406180357e-82	RPS4Y1
6	7.27191047816658e-85	0.583200716955067	0.966	0.77	1.79339856212544e-80	AHNAK
6	1.7267429376325e-84	1.1799647593813	0.721	0.397	4.25849343278927e-80	IL17RA
6	3.32346575284287e-84	1.37340208246905	0.622	0.276	8.19633123966109e-80	LRRK2
6	6.8390039569721e-83	0.879195983543831	0.863	0.57	1.68663515586846e-78	GLRX
6	1.5486118734343e-82	1.78551106380232	0.443	0.156	3.81918660226367e-78	ZNF217
6	2.43428164820704e-82	1.53157726461999	0.552	0.236	6.0034254008082e-78	KIAA1551
6	4.41042147978327e-82	1.24070957810075	0.685	0.363	1.08769814534415e-77	FBXL5
6	7.19474818599183e-82	0.967646620624996	0.797	0.501	1.7743687976293e-77	NBPF26
6	1.0174211310108e-81	0.686663090463315	0.944	0.714	2.50916399329884e-77	AP1S2
6	1.11836884752539e-81	1.46467757558757	0.559	0.234	2.75812125176711e-77	TRAF3IP3
6	9.8667677815307e-80	0.979963710844722	0.889	0.443	2.4333422702811e-75	S100A12
6	6.70911229735155e-79	1.09118893736603	0.735	0.414	1.65460127477284e-74	RCSD1
6	2.76585182754297e-78	1.58360898313279	0.513	0.21	6.82114377708648e-74	MSRB1
6	9.00976881385053e-76	1.11029496309166	0.721	0.37	2.22198918487182e-71	SELL
6	1.24705782363246e-75	0.810510096695098	0.877	0.587	3.07549400464238e-71	LIMD2
6	1.80747704699496e-74	0.750634523263726	0.885	0.638	4.45759989329898e-70	EVI2B
6	7.62967366098201e-69	0.972164145147645	0.75	0.444	1.88163011827138e-64	CLEC12A
6	9.9997787847062e-69	1.17424479838056	0.643	0.353	2.46614544388424e-64	MARCH1
6	7.82874011645173e-68	0.971504792261136	0.73	0.463	1.93072388751933e-63	RGS19
6	1.17094522529507e-67	0.837346400134364	0.783	0.552	2.8877851146227e-63	DOCK8
