cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
6	1.64975979015966e-62	1.79871699450408	0.658	0.284	4.06863759449176e-58	TRAF1
6	1.71226803667518e-61	0.664632548036023	0.961	0.856	4.22279543204833e-57	PPP1R15A
6	2.56410420074098e-61	0.416037402444689	1	0.986	6.3235937798674e-57	VIM
6	2.58400273862186e-61	3.42758014664213	0.267	0.039	6.37266755398923e-57	AK4
6	7.32508975151211e-61	0.567261880741711	0.948	0.902	1.80651363451792e-56	ENO1
6	1.71397095446905e-60	0.733419396119525	0.935	0.813	4.22699516791157e-56	IER3
6	4.6439802770266e-60	1.29848219777128	0.801	0.482	1.1452984159203e-55	CCL3
6	6.95439425630138e-60	0.532067317805977	0.993	0.938	1.71509271148905e-55	PLAUR
6	8.63945218815996e-60	0.89876242023215	0.886	0.698	2.13066169864401e-55	CTSL
6	1.93994954875344e-59	1.46824493420688	0.756	0.39	4.78430357713573e-55	CCL3L3
6	6.31569793338662e-59	1.01026646590459	0.886	0.584	1.55757742433181e-54	G0S2
6	9.7248492755934e-59	1.21524008387103	0.837	0.542	2.39834232834685e-54	SLC25A37
6	1.50348290773608e-57	0.520185890147519	0.954	0.935	3.70788954705872e-53	TPI1
6	8.22425843312191e-57	0.811812795263443	0.935	0.781	2.02826661477652e-52	UPP1
6	1.51945940552566e-56	0.407419257021025	1	0.996	3.74729078590738e-52	GAPDH
6	1.18832633045869e-55	0.430543074057605	1	0.973	2.93065039617723e-51	MALAT1
6	2.49020658800786e-54	0.483749371659368	0.977	0.926	6.14134748734499e-50	LGALS1
6	3.12060907566633e-54	2.99815476417574	0.322	0.069	7.69604610240829e-50	IL6
6	4.81189603825382e-54	0.608312123365287	0.902	0.844	1.18670980095416e-49	PGK1
6	1.05482845213869e-53	2.10180103253045	0.537	0.208	2.60141792866443e-49	HK2
6	1.74068979969889e-53	0.829781828292935	0.876	0.729	4.29288918401741e-49	ETS2
6	3.05092592077719e-53	0.632825624437973	0.925	0.852	7.5241935058207e-49	GSTO1
6	3.8823789549931e-53	0.724308952679106	0.932	0.774	9.57472297880398e-49	TNFAIP3
6	4.35240167877237e-53	0.714015642627481	0.899	0.805	1.07338930201884e-48	FCGR2A
6	1.2401114019352e-52	0.392761249301655	1	0.992	3.0583627394526e-48	SRGN
6	3.42159294500024e-52	0.516984231943785	0.958	0.908	8.4383325209596e-48	SERPINA1
6	1.80732502162002e-51	1.58056978843715	0.674	0.372	4.45722496831929e-47	TNFAIP8
7	1.0530704321097e-170	3.67688259650226	0.72	0.07	2.59708229966894e-166	FOLR3
7	1.4615641484986e-69	1.76754471531054	0.923	0.303	3.60450950302724e-65	S100A12
7	1.56477780902922e-69	3.04761422355003	0.435	0.062	3.85905503262786e-65	PROK2
7	1.86609325881644e-59	3.26044675045234	0.327	0.04	4.60215919489311e-55	U2AF1L5
7	1.11976065448294e-55	1.26082163576087	0.988	0.537	2.76155372608582e-51	VCAN
7	3.01307482860649e-53	1.54243255564708	0.881	0.409	7.43084514230932e-49	LILRA5
7	5.55248776245584e-51	3.07107434039553	0.292	0.037	1.36935453197686e-46	PTGES
7	3.64452673517949e-50	3.38203896196105	0.286	0.037	8.98813183429966e-46	TNNT1
7	2.06304504173078e-48	1.2757259435574	0.905	0.463	5.08788168191645e-44	RPS4Y1
7	6.62421845841935e-48	1.60577289556705	0.804	0.338	1.63366475621538e-43	RETN
7	4.01978053679154e-47	1.857432137886	0.631	0.177	9.91358275983529e-43	APOBEC3A
7	1.39651791198663e-46	0.716039352404577	0.97	0.825	3.44409247454144e-42	IFI30
7	1.9584569795728e-46	1.10212204108095	0.994	0.593	4.82994660302244e-42	S100A8
7	3.29091219470864e-44	1.6388459840542	0.732	0.306	8.11604765459045e-40	CDC42EP2
7	5.32117712805163e-44	0.854978140248188	1	0.754	1.31230870332009e-39	S100A9
7	8.65337141166308e-44	2.95791879590098	0.232	0.026	2.13409445754435e-39	STEAP4
7	6.20566044865204e-43	0.59947461183944	0.994	0.878	1.53043997984657e-38	PCBP1
7	7.24728604191053e-43	0.826203547308004	1	0.768	1.78732568365598e-38	SLC2A3
7	6.28972677052294e-42	2.23130972168638	0.5	0.14	1.55117241614637e-37	NRG1
7	3.25133974362741e-40	0.668874607493304	0.94	0.815	8.01845407573391e-36	RBM3
7	4.34063628589898e-40	1.39733942536828	0.81	0.442	1.07048772082841e-35	METTL9
7	1.15408301182237e-39	1.97063294341523	0.488	0.125	2.84619952375634e-35	PTX3
7	2.07652577751083e-39	1.21140288385821	0.857	0.507	5.12112787249721e-35	THBD
7	4.01376016133946e-38	1.00121080754876	0.994	0.561	9.89873530989538e-34	FCN1
7	8.68852526829286e-38	0.616013565887034	0.952	0.838	2.14276410166638e-33	PTPRC
7	1.94538794534843e-35	1.14382431425345	0.815	0.546	4.79771575081831e-31	GNG10
7	2.43436127195337e-34	1.65252698167624	0.655	0.302	6.00362176889139e-30	BST1
7	1.39077427983237e-33	1.11722234454446	0.839	0.558	3.42992752892259e-29	GCA
7	3.31021807945684e-33	2.45255135887849	0.375	0.096	8.16365982755645e-29	CYP1B1
7	1.47476419748527e-32	1.85631034312311	0.536	0.192	3.63706346383817e-28	MGST1
7	1.69092120897593e-32	0.713000891188038	0.952	0.786	4.17014988557645e-28	TNFRSF1B
7	3.66111115403927e-32	0.55608138072087	1	0.889	9.02903232809164e-28	NAMPT
7	5.83790646997572e-32	0.454977594601888	0.982	0.909	1.43974449362541e-27	SPI1
7	4.48555719302756e-31	0.553752614444369	0.929	0.824	1.10622811494446e-26	FKBP1A
7	8.32040407642604e-31	0.381691815044206	1	0.976	2.05197805332819e-26	LYZ
7	1.1837756583378e-30	0.869432039901298	0.863	0.668	2.91942752859269e-26	AP1S2
