relative_fastq_path	file_size_bytes	gzip_status	first_read_header	records_inspected	read_length_distribution_first100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_143.fastq.gz	36930082	gzip	@A00153:862:HGGWHDSX2:3:2450:2211:33599 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_144.fastq.gz	38378796	gzip	@A00153:862:HGGWHDSX2:3:1544:31530:34804 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_145.fastq.gz	37195040	gzip	@A00153:862:HGGWHDSX2:3:2251:6379:30953 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_146.fastq.gz	34008476	gzip	@A00153:862:HGGWHDSX2:3:2553:21658:30013 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_147.fastq.gz	37308615	gzip	@A00153:862:HGGWHDSX2:3:2131:3097:26365 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_148.fastq.gz	35251759	gzip	@A00153:862:HGGWHDSX2:3:2660:31376:13839 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_149.fastq.gz	33002546	gzip	@A00153:862:HGGWHDSX2:3:1678:9489:20087 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_150.fastq.gz	32140106	gzip	@A00153:862:HGGWHDSX2:3:1376:4716:34992 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_151.fastq.gz	32598886	gzip	@A00153:862:HGGWHDSX2:3:2478:3866:21621 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_152.fastq.gz	34034469	gzip	@A00153:862:HGGWHDSX2:3:1553:6831:35712 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_153.fastq.gz	32677372	gzip	@A00153:862:HGGWHDSX2:3:2539:2465:1501 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_154.fastq.gz	32723159	gzip	@A00153:862:HGGWHDSX2:3:2111:22978:12101 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_155.fastq.gz	37337251	gzip	@A00153:862:HGGWHDSX2:3:1201:32452:22435 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_156.fastq.gz	34766789	gzip	@A00153:862:HGGWHDSX2:3:2427:17400:19288 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_157.fastq.gz	37298387	gzip	@A00153:862:HGGWHDSX2:3:1537:11957:26365 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_158.fastq.gz	37525276	gzip	@A00153:862:HGGWHDSX2:3:1670:7889:23077 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_159.fastq.gz	37659025	gzip	@A00153:862:HGGWHDSX2:3:1276:16613:11976 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_160.fastq.gz	37679265	gzip	@A00153:862:HGGWHDSX2:3:2212:25319:27524 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_161.fastq.gz	37725999	gzip	@A00153:862:HGGWHDSX2:3:1216:10556:16360 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_162.fastq.gz	37709475	gzip	@A00153:862:HGGWHDSX2:3:1135:30129:14873 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_163.fastq.gz	37688734	gzip	@A00153:862:HGGWHDSX2:3:1278:23276:26271 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_164.fastq.gz	37753092	gzip	@A00153:862:HGGWHDSX2:3:1569:21251:1125 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_165.fastq.gz	38087523	gzip	@A00153:862:HGGWHDSX2:3:1315:16975:26287 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_166.fastq.gz	38223543	gzip	@A00153:862:HGGWHDSX2:3:1335:6325:32863 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_167.fastq.gz	38251355	gzip	@A00153:862:HGGWHDSX2:3:1351:19931:5885 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_168.fastq.gz	38220079	gzip	@A00153:862:HGGWHDSX2:3:2207:8630:18756 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_169.fastq.gz	38031080	gzip	@A00153:862:HGGWHDSX2:3:2654:16613:29825 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_170.fastq.gz	34881133	gzip	@A00153:862:HGGWHDSX2:3:2419:9634:21277 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_171.fastq.gz	32381407	gzip	@A00153:862:HGGWHDSX2:3:2157:12301:32753 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_172.fastq.gz	33454313	gzip	@A00153:862:HGGWHDSX2:3:2202:21025:4429 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_173.fastq.gz	32214241	gzip	@A00153:862:HGGWHDSX2:3:2656:6497:10864 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_174.fastq.gz	37795331	gzip	@A00153:862:HGGWHDSX2:3:2453:27778:34287 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_175.fastq.gz	36300258	gzip	@A00153:862:HGGWHDSX2:3:2241:19506:17832 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_176.fastq.gz	31579496	gzip	@A00153:862:HGGWHDSX2:3:1222:20844:9596 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_177.fastq.gz	32228687	gzip	@A00153:862:HGGWHDSX2:3:1626:9335:36730 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_178.fastq.gz	32756696	gzip	@A00153:862:HGGWHDSX2:3:2676:28519:16031 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_179.fastq.gz	33302890	gzip	@A00153:862:HGGWHDSX2:3:2572:8495:12665 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_180.fastq.gz	33206103	gzip	@A00153:862:HGGWHDSX2:3:1645:26521:6120 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_181.fastq.gz	35838427	gzip	@A00153:862:HGGWHDSX2:3:1330:29812:17738 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_182.fastq.gz	32075630	gzip	@A00153:862:HGGWHDSX2:3:2504:7410:14387 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_183.fastq.gz	32209702	gzip	@A00153:862:HGGWHDSX2:3:2342:1949:29857 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_184.fastq.gz	32865453	gzip	@A00153:862:HGGWHDSX2:3:1361:31349:3302 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_185.fastq.gz	32826104	gzip	@A00153:862:HGGWHDSX2:3:1141:19596:1892 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_186.fastq.gz	32444568	gzip	@A00153:862:HGGWHDSX2:3:1565:11189:22060 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_187.fastq.gz	35198874	gzip	@A00153:862:HGGWHDSX2:3:2558:18430:22733 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_188.fastq.gz	37984789	gzip	@A00153:862:HGGWHDSX2:3:1615:26919:34021 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_189.fastq.gz	42117275	gzip	@A00153:862:HGGWHDSX2:3:1621:28103:10645 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_190.fastq.gz	38804792	gzip	@A00153:862:HGGWHDSX2:3:2135:25608:30592 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_191.fastq.gz	37980498	gzip	@A00153:862:HGGWHDSX2:3:2553:13485:28009 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_192.fastq.gz	32521161	gzip	@A00153:862:HGGWHDSX2:3:2221:16902:34084 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_193.fastq.gz	33281421	gzip	@A00153:862:HGGWHDSX2:3:1220:18511:6402 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_194.fastq.gz	32980838	gzip	@A00153:862:HGGWHDSX2:3:2205:28519:4758 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_195.fastq.gz	35130160	gzip	@A00153:862:HGGWHDSX2:3:2471:6569:19257 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_196.fastq.gz	35608479	gzip	@A00153:862:HGGWHDSX2:3:2508:27950:17863 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_197.fastq.gz	36433726	gzip	@A00153:862:HGGWHDSX2:3:2352:15854:25160 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_198.fastq.gz	36360300	gzip	@A00153:862:HGGWHDSX2:3:2525:32127:11851 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_199.fastq.gz	34846397	gzip	@A00153:862:HGGWHDSX2:3:1464:13268:24752 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_200.fastq.gz	34282242	gzip	@A00153:862:HGGWHDSX2:3:1420:21441:8312 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_201.fastq.gz	33109652	gzip	@A00153:862:HGGWHDSX2:3:2175:24044:13980 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_202.fastq.gz	35312352	gzip	@A00153:862:HGGWHDSX2:3:1208:29017:27602 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_203.fastq.gz	32845402	gzip	@A00153:862:HGGWHDSX2:3:1655:20980:13620 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_204.fastq.gz	32721952	gzip	@A00153:862:HGGWHDSX2:3:2637:10737:26475 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_205.fastq.gz	34474812	gzip	@A00153:862:HGGWHDSX2:3:2459:25889:28197 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_206.fastq.gz	33968400	gzip	@A00153:862:HGGWHDSX2:3:1477:13684:5400 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_207.fastq.gz	34027476	gzip	@A00153:862:HGGWHDSX2:3:1462:28917:15123 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_208.fastq.gz	32663922	gzip	@A00153:862:HGGWHDSX2:3:1431:22055:25629 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_209.fastq.gz	34736403	gzip	@A00153:862:HGGWHDSX2:3:2209:20672:15123 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_210.fastq.gz	32440561	gzip	@A00153:862:HGGWHDSX2:3:2224:20754:33113 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_211.fastq.gz	34667713	gzip	@A00153:862:HGGWHDSX2:3:2524:28465:34538 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_212.fastq.gz	32914214	gzip	@A00153:862:HGGWHDSX2:3:2553:22046:5447 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_213.fastq.gz	32110085	gzip	@A00153:862:HGGWHDSX2:3:2476:21585:26130 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_214.fastq.gz	32098768	gzip	@A00153:862:HGGWHDSX2:3:1332:28275:34741 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_215.fastq.gz	32339699	gzip	@A00153:862:HGGWHDSX2:3:2109:28809:3286 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_216.fastq.gz	32156462	gzip	@A00153:862:HGGWHDSX2:3:1425:29351:7420 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_217.fastq.gz	32052622	gzip	@A00153:862:HGGWHDSX2:3:2101:30327:8328 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_218.fastq.gz	33377364	gzip	@A00153:862:HGGWHDSX2:3:1509:20537:29387 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_219.fastq.gz	31807396	gzip	@A00153:862:HGGWHDSX2:3:1234:5014:13213 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_220.fastq.gz	33172199	gzip	@A00153:862:HGGWHDSX2:3:1150:20256:26804 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_221.fastq.gz	32642746	gzip	@A00153:862:HGGWHDSX2:3:2628:6225:14685 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_222.fastq.gz	32943402	gzip	@A00153:862:HGGWHDSX2:3:1534:27082:20400 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_223.fastq.gz	32299932	gzip	@A00153:862:HGGWHDSX2:3:2575:29668:26287 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_224.fastq.gz	33613767	gzip	@A00153:862:HGGWHDSX2:3:1675:11505:31062 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_225.fastq.gz	32393661	gzip	@A00153:862:HGGWHDSX2:3:1156:4526:29966 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_226.fastq.gz	33165348	gzip	@A00153:862:HGGWHDSX2:3:2475:25708:8688 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_227.fastq.gz	32224089	gzip	@A00153:862:HGGWHDSX2:3:1224:10086:12101 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_228.fastq.gz	33779214	gzip	@A00153:862:HGGWHDSX2:3:2104:7129:33160 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_229.fastq.gz	31929150	gzip	@A00153:862:HGGWHDSX2:3:2670:10257:15562 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_230.fastq.gz	32351779	gzip	@A00153:862:HGGWHDSX2:3:1259:14669:10426 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_231.fastq.gz	35736988	gzip	@A00153:862:HGGWHDSX2:3:1628:8486:21104 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_232.fastq.gz	31580052	gzip	@A00153:862:HGGWHDSX2:3:2157:2691:27320 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_233.fastq.gz	32563542	gzip	@A00153:862:HGGWHDSX2:3:1157:18728:30545 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_234.fastq.gz	33020787	gzip	@A00153:862:HGGWHDSX2:3:2401:5502:8390 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_235.fastq.gz	32499687	gzip	@A00153:862:HGGWHDSX2:3:2145:4020:4601 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_236.fastq.gz	36573467	gzip	@A00153:862:HGGWHDSX2:3:1201:32877:27837 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_237.fastq.gz	32578917	gzip	@A00153:862:HGGWHDSX2:3:1660:5448:2597 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_238.fastq.gz	33385685	gzip	@A00153:862:HGGWHDSX2:3:2143:23746:28244 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_239.fastq.gz	33836599	gzip	@A00153:862:HGGWHDSX2:3:2366:25355:13213 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_240.fastq.gz	31725859	gzip	@A00153:862:HGGWHDSX2:3:1159:2311:23093 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_241.fastq.gz	33315364	gzip	@A00153:862:HGGWHDSX2:3:1267:23583:22357 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_242.fastq.gz	36801949	gzip	@A00153:862:HGGWHDSX2:3:2507:20302:35931 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_243.fastq.gz	36501021	gzip	@A00153:862:HGGWHDSX2:3:2412:14859:7341 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_244.fastq.gz	35802276	gzip	@A00153:862:HGGWHDSX2:3:1361:24108:34006 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_245.fastq.gz	36216012	gzip	@A00153:862:HGGWHDSX2:3:1207:14380:20259 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_246.fastq.gz	37333470	gzip	@A00153:862:HGGWHDSX2:3:1351:4381:18474 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_247.fastq.gz	35538862	gzip	@A00153:862:HGGWHDSX2:3:1569:17616:12712 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_248.fastq.gz	32451980	gzip	@A00153:862:HGGWHDSX2:3:1133:14253:27398 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_249.fastq.gz	33488350	gzip	@A00153:862:HGGWHDSX2:3:1325:8965:12038 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_250.fastq.gz	33935866	gzip	@A00153:862:HGGWHDSX2:3:2655:14904:20979 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_251.fastq.gz	31958077	gzip	@A00153:862:HGGWHDSX2:3:2201:2691:11819 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_252.fastq.gz	32941355	gzip	@A00153:862:HGGWHDSX2:3:2349:32768:4789 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_253.fastq.gz	34365963	gzip	@A00153:862:HGGWHDSX2:3:2201:9146:3897 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_254.fastq.gz	31312790	gzip	@A00153:862:HGGWHDSX2:3:2157:7645:14888 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_255.fastq.gz	33538414	gzip	@A00153:862:HGGWHDSX2:3:1604:26241:14152 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_256.fastq.gz	34096163	gzip	@A00153:862:HGGWHDSX2:3:1470:29776:18709 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_257.fastq.gz	34423974	gzip	@A00153:862:HGGWHDSX2:3:2675:29270:27978 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_258.fastq.gz	32902737	gzip	@A00153:862:HGGWHDSX2:3:2234:26946:34882 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_259.fastq.gz	32148790	gzip	@A00153:862:HGGWHDSX2:3:1172:27389:35336 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_260.fastq.gz	33639692	gzip	@A00153:862:HGGWHDSX2:3:1340:3839:32503 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_261.fastq.gz	32346366	gzip	@A00153:862:HGGWHDSX2:3:2373:9399:10316 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_262.fastq.gz	32412664	gzip	@A00153:862:HGGWHDSX2:3:2156:21305:30311 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_263.fastq.gz	33224045	gzip	@A00153:862:HGGWHDSX2:3:2402:23800:35477 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_264.fastq.gz	32148015	gzip	@A00153:862:HGGWHDSX2:3:2444:16432:15922 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_265.fastq.gz	32141805	gzip	@A00153:862:HGGWHDSX2:3:1351:6840:3850 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_266.fastq.gz	33145342	gzip	@A00153:862:HGGWHDSX2:3:2407:17038:4570 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_267.fastq.gz	32052549	gzip	@A00153:862:HGGWHDSX2:3:2555:10357:29794 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_268.fastq.gz	31876657	gzip	@A00153:862:HGGWHDSX2:3:2522:11116:19272 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_269.fastq.gz	32009365	gzip	@A00153:862:HGGWHDSX2:3:2204:18421:8500 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_270.fastq.gz	32872463	gzip	@A00153:862:HGGWHDSX2:3:2403:30409:19492 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_271.fastq.gz	33075463	gzip	@A00153:862:HGGWHDSX2:3:1335:28257:17174 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_272.fastq.gz	34602671	gzip	@A00153:862:HGGWHDSX2:3:1659:2266:10332 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_273.fastq.gz	32261862	gzip	@A00153:862:HGGWHDSX2:3:2229:32145:18834 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_274.fastq.gz	31924872	gzip	@A00153:862:HGGWHDSX2:3:2435:9399:6214 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_275.fastq.gz	35699569	gzip	@A00153:862:HGGWHDSX2:3:2403:11668:31720 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_276.fastq.gz	33570209	gzip	@A00153:862:HGGWHDSX2:3:1233:8630:3411 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_277.fastq.gz	32822743	gzip	@A00153:862:HGGWHDSX2:3:2168:20220:4601 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_278.fastq.gz	31744397	gzip	@A00153:862:HGGWHDSX2:3:2305:32127:10410 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_279.fastq.gz	31928367	gzip	@A00153:862:HGGWHDSX2:3:1240:27028:12759 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_280.fastq.gz	32751967	gzip	@A00153:862:HGGWHDSX2:3:1357:26567:8453 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_281.fastq.gz	33306837	gzip	@A00153:862:HGGWHDSX2:3:2219:15203:12289 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_282.fastq.gz	35107750	gzip	@A00153:862:HGGWHDSX2:3:1374:12129:25285 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_283.fastq.gz	34383313	gzip	@A00153:862:HGGWHDSX2:3:2603:15356:36010 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_284.fastq.gz	34486819	gzip	@A00153:862:HGGWHDSX2:3:2221:1262:32957 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_285.fastq.gz	37897710	gzip	@A00153:862:HGGWHDSX2:3:2213:1362:34319 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_286.fastq.gz	38200276	gzip	@A00153:862:HGGWHDSX2:3:1411:21395:19883 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_287.fastq.gz	38095815	gzip	@A00153:862:HGGWHDSX2:3:1163:30752:2707 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_288.fastq.gz	38116058	gzip	@A00153:862:HGGWHDSX2:3:1578:22327:35775 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_289.fastq.gz	38535417	gzip	@A00153:862:HGGWHDSX2:3:1356:31340:26866 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_290.fastq.gz	38379073	gzip	@A00153:862:HGGWHDSX2:3:1142:7401:33066 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_291.fastq.gz	39152096	gzip	@A00153:862:HGGWHDSX2:3:2470:16034:4335 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_292.fastq.gz	38444686	gzip	@A00153:862:HGGWHDSX2:3:1617:8106:32002 1:N:0:0	100	28:100
