timestamp	output_bytes	guest_available_bytes
2026-07-14T09:49:19+00:00	25886668896	53466767360
2026-07-14T09:49:29+00:00	25908106653	53445525504
2026-07-14T09:49:39+00:00	25932353165	53421346816
2026-07-14T09:49:49+00:00	25957941914	53395755008
2026-07-14T09:49:59+00:00	25984477871	53368954880
2026-07-14T09:50:09+00:00	26008167598	53345333248
2026-07-14T09:50:20+00:00	26034951401	53318692864
2026-07-14T09:50:30+00:00	26057876969	53295681536
2026-07-14T09:50:40+00:00	26084614528	53268946944
2026-07-14T09:50:50+00:00	26109419014	53244272640
2026-07-14T09:51:00+00:00	26131206667	53222481920
2026-07-14T09:51:10+00:00	26155488053	53198196736
2026-07-14T09:51:20+00:00	26177800411	53175820288
2026-07-14T09:51:30+00:00	26199498821	53154025472
2026-07-14T09:51:40+00:00	26230141071	53123543040
2026-07-14T09:51:51+00:00	26258470099	53095206912
2026-07-14T09:52:01+00:00	26288116125	53065297920
2026-07-14T09:52:11+00:00	26316949312	53036666880
2026-07-14T09:52:21+00:00	26342917056	53010624512
2026-07-14T09:52:31+00:00	26370527017	52983021568
2026-07-14T09:52:41+00:00	26397993614	52955480064
2026-07-14T09:52:51+00:00	26427013510	52926656512
2026-07-14T09:53:01+00:00	26454373074	52899168256
2026-07-14T09:53:12+00:00	26482465251	52871200768
2026-07-14T09:53:22+00:00	26512359636	52841238528
2026-07-14T09:53:32+00:00	26538449019	52815216640
2026-07-14T09:53:42+00:00	26567573697	52785827840
2026-07-14T09:53:52+00:00	26595626232	52758040576
2026-07-14T09:54:02+00:00	26625567768	52727504896
2026-07-14T09:54:12+00:00	26656628969	52696969216
2026-07-14T09:54:22+00:00	26684627392	52668837888
2026-07-14T09:54:33+00:00	26715302338	52638359552
2026-07-14T09:54:43+00:00	26751212023	52602449920
2026-07-14T09:54:53+00:00	26779601690	52574056448
2026-07-14T09:55:03+00:00	26812293476	52541300736
2026-07-14T09:55:13+00:00	26839995833	52513652736
2026-07-14T09:55:23+00:00	26871528492	52481925120
2026-07-14T09:55:33+00:00	26905349365	52448239616
2026-07-14T09:55:43+00:00	26934959598	52418560000
2026-07-14T09:55:54+00:00	26963483387	52390105088
2026-07-14T09:56:04+00:00	26992378715	52361134080
2026-07-14T09:56:14+00:00	27029500144	52324147200
2026-07-14T09:56:24+00:00	27059095763	52294553600
2026-07-14T09:56:34+00:00	27090725847	52262789120
2026-07-14T09:56:44+00:00	27123994605	52229607424
2026-07-14T09:56:54+00:00	27152644632	52200861696
2026-07-14T09:57:04+00:00	27183367335	52170141696
2026-07-14T09:57:14+00:00	27214343329	52139229184
2026-07-14T09:57:25+00:00	27242756596	52110876672
2026-07-14T09:57:35+00:00	27272636070	52080803840
2026-07-14T09:57:45+00:00	27299893277	52053737472
2026-07-14T09:57:55+00:00	27328715780	52024713216
2026-07-14T09:58:05+00:00	27358361230	51995136000
2026-07-14T09:58:15+00:00	27387158968	51966267392
2026-07-14T09:58:25+00:00	27416089071	51937337344
2026-07-14T09:58:35+00:00	27444560756	51908993024
2026-07-14T09:58:45+00:00	27475285498	51878334464
2026-07-14T09:58:56+00:00	27504963184	51848654848
2026-07-14T09:59:06+00:00	27532185171	51821236224
2026-07-14T09:59:16+00:00	27560136336	51793481728
2026-07-14T09:59:26+00:00	27587963342	51765510144
2026-07-14T09:59:36+00:00	27617620886	51735982080
2026-07-14T09:59:46+00:00	27648783792	51704688640
2026-07-14T09:59:56+00:00	27677783859	51675787264
2026-07-14T10:00:06+00:00	27709012232	51644588032
2026-07-14T10:00:17+00:00	27738711840	51614883840
2026-07-14T10:00:27+00:00	27785492793	51567972352
2026-07-14T10:00:37+00:00	27839550256	51514048512
2026-07-14T10:00:47+00:00	27890157735	51463430144
2026-07-14T10:00:57+00:00	27944279459	51409309696
2026-07-14T10:01:07+00:00	27994689140	51358756864
2026-07-14T10:01:17+00:00	28044443428	51308871680
2026-07-14T10:01:27+00:00	28092401074	51260919808
2026-07-14T10:01:38+00:00	28137324891	51215593472
2026-07-14T10:01:48+00:00	28185511504	51168067584
2026-07-14T10:01:58+00:00	28231902292	51121348608
2026-07-14T10:02:08+00:00	28277058692	51076055040
2026-07-14T10:02:18+00:00	28325205715	51028369408
2026-07-14T10:02:28+00:00	28373545478	50979373056
2026-07-14T10:02:39+00:00	28418792451	50934575104
2026-07-14T10:02:49+00:00	28465890704	50887282688
2026-07-14T10:02:59+00:00	28509266986	50844295168
2026-07-14T10:03:09+00:00	28555792295	50797572096
2026-07-14T10:03:19+00:00	28603680280	50749206528
2026-07-14T10:03:29+00:00	28649115395	50704244736
2026-07-14T10:03:39+00:00	28695822044	50657533952
2026-07-14T10:03:50+00:00	28743736370	50609618944
2026-07-14T10:04:00+00:00	28789157321	50563936256
2026-07-14T10:04:10+00:00	28836523487	50516828160
2026-07-14T10:04:20+00:00	28885697887	50467852288
2026-07-14T10:04:30+00:00	28930956075	50422394880
2026-07-14T10:04:40+00:00	28978418250	50374479872
2026-07-14T10:04:51+00:00	29026984749	50326560768
2026-07-14T10:05:01+00:00	29072018513	50281320448
2026-07-14T10:05:11+00:00	29120798444	50232483840
2026-07-14T10:05:21+00:00	29166589819	50186719232
2026-07-14T10:05:31+00:00	29215680725	50137858048
2026-07-14T10:05:41+00:00	29264203907	50089136128
2026-07-14T10:05:51+00:00	29268262419	50085273600
