gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
MALAT1	15	6.36897086812525	0.758390554264457	554992449	0.760724231658073	0	0	99.8222222222222	99.4374676173793	TRUE	TRUE	3
RPS27A	15	3.38906455320223	1.00743579947101	553450595.5	0.75861082395094	0	0	94	87.8494238977573	TRUE	TRUE	4
RPL32	15	3.58138483167647	0.893153272916757	547085109	0.749885696545031	0	0	96.1555555555556	92.2596284325578	TRUE	TRUE	5
IL7R	15	1.46220336069109	1.26614201104281	546201078	0.748673961494494	0	0	57.4666666666667	9.18987935160741	TRUE	TRUE	6
TRAC	15	1.60026153522067	1.19083002951701	545655974.5	0.747926791975415	0	0	66.4666666666667	18.4081320470751	TRUE	TRUE	7
PTPRC	15	1.78446183700648	1.15909704645294	544059384	0.74573835664882	0	0	73.5111111111111	29.4219239594385	TRUE	TRUE	8
RPS12	15	3.52769472189345	0.960511656303311	543709650	0.745258978724104	0	0	94	89.7165132861267	TRUE	TRUE	9
RPL39	15	3.71278494533217	0.872640154657956	540944881.5	0.741469330060119	0	0	96.9111111111111	93.5388961535615	TRUE	TRUE	10
CA7	16	2.30281458531255	2.28816945079346	663599791.5	0.94177264223526	0	0	88.7148779364348	1.13321255592117	TRUE	TRUE	1
BEST4	16	2.22370402987698	2.21412207376591	657054039.5	0.932482991702787	0	0	86.7572547213266	0.811550264354642	TRUE	TRUE	2
CA4	16	2.25531660205775	2.17383110795424	643385313	0.913084503582714	0	0	85.0990327038231	5.59273363650929	TRUE	TRUE	3
SPIB	16	1.50780064517944	1.41357123390233	624110537.5	0.885729979841688	0	0	81.9668355596499	5.98710885988588	TRUE	TRUE	4
KRT20	16	1.99398861467037	1.79575681275021	623902366	0.885434545415541	0	0	84.2699216950714	12.1529189928643	TRUE	TRUE	5
OTOP2	16	1.89426423573897	1.88863620348578	622498603.5	0.883442342983248	0	0	76.9000460617227	0.461542253607917	TRUE	TRUE	6
LYPD8	16	1.57654192413523	1.51118135402207	610277550.5	0.866098375245266	0	0	76.1860893597421	4.62404949409053	TRUE	TRUE	7
CEACAM5	16	2.05447897040567	1.55180938502253	603274733.5	0.856160063700182	0	0	89.4058037770613	30.1321156998312	TRUE	TRUE	8
FABP1	16	2.88419328375708	2.12420587031483	602356495	0.854856910942414	0	0	91.9852602487333	34.0586140175743	TRUE	TRUE	9
KRT8	16	2.98138667133203	1.79283006970785	596466144	0.846497397428367	0	0	98.3648088438508	50.6636595555884	TRUE	TRUE	10
