gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
PRDX1	12	2.57872890388593	0.902515285740478	1419927	0.729894735543486	3.36803263490283e-30	1.32310756324561e-26	91.7874396135266	75.0053202809108	TRUE	TRUE	1
HLA-DPA1	12	3.75503640615642	0.877280437737712	1369542.5	0.703995248243793	7.92607261819338e-24	1.14715300488263e-20	99.0338164251208	88.0187273888061	TRUE	TRUE	2
C1QC	12	2.68274480366651	1.21010930945851	1369069.5	0.703752108835984	1.25312904431428e-26	2.29731970597322e-23	85.024154589372	50.5426686529049	TRUE	TRUE	3
HLA-DPB1	12	3.53770163179611	0.856113287069622	1359115	0.69863512948073	1.06306075916078e-22	1.39205275315058e-19	96.1352657004831	85.709725473505	TRUE	TRUE	4
NPC2	12	2.72326082915867	0.594396033196194	1326835	0.68204202148057	2.45412623521295e-19	1.98488286300356e-16	92.7536231884058	84.347733560332	TRUE	TRUE	5
TMEM176B	12	1.87386342927666	0.717041899448399	1325229	0.681216478374986	1.92638950890014e-20	1.82668224500844e-17	79.2270531400966	58.2251542881464	TRUE	TRUE	6
C1QA	12	3.13371383210955	1.28330621061174	1323793	0.680478321525908	1.32322012820924e-20	1.45548921222503e-17	88.8888888888889	55.1287507980421	TRUE	TRUE	7
C1QB	12	2.97187493675334	1.23307182156306	1317671.5	0.677331645236472	2.95406839391564e-20	2.70779755880954e-17	88.4057971014493	52.6388593317727	TRUE	TRUE	8
AIF1	12	2.63460383225985	0.616756699667793	1315635	0.676284809287206	2.93077229207612e-18	1.96569042097076e-15	92.7536231884058	82.1770589487125	TRUE	TRUE	9
TMSB4X	12	4.92265453985764	0.445283303110987	1311580.5	0.674200647069528	8.88109771780703e-18	5.62250451796215e-15	100	99.3509257288785	TRUE	TRUE	10
TPSB2	13	4.45879436618726	4.45613146167989	1348289	0.996469499640077	0	0	99.3006993006993	0.253646163601776	TRUE	TRUE	1
CPA3	13	3.37316543626876	3.37256985818652	1319887.5	0.975479023196208	0	0	95.1048951048951	0.0317057704502219	TRUE	TRUE	2
MS4A2	13	2.74732892485818	2.74713516366803	1301008.5	0.961526267011365	0	0	92.3076923076923	0.0317057704502219	TRUE	TRUE	3
TPSAB1	13	3.40946615147037	3.40870362076412	1296205	0.957976181501863	0	0	91.6083916083916	0.0528429507503699	TRUE	TRUE	4
SLC18A2	13	2.18057970717894	2.17912382941892	1267693	0.936904038679562	0	0	87.4125874125874	0.116254491650814	TRUE	TRUE	5
VWA5A	13	2.11201123466653	2.07231604123911	1262563.5	0.933113018877128	0	0	87.4125874125874	4.72415979708307	TRUE	TRUE	6
LTC4S	13	2.33610962144199	2.16699024228448	1254962	0.927495037197003	8.31673185748581e-161	4.86599594359579e-158	88.1118881118881	15.6732191925597	TRUE	TRUE	7
GATA2	13	2.14056895454169	2.13873759637068	1243984	0.919381611835638	0	0	83.9160839160839	0.190234622701332	TRUE	TRUE	8
KIT	13	1.72783624757665	1.72326055995566	1210100	0.894339226615701	0	0	79.020979020979	0.391037835552737	TRUE	TRUE	9
SAMSN1	13	2.46772110705263	1.74438559450179	1200775	0.887447471150705	6.69898711139858e-65	1.78849948132378e-62	90.2097902097902	49.6300993447474	TRUE	TRUE	10
IGFBP7	14	1.72943198338763	1.60090399938115	716368.5	0.865110389751542	1.35662152259395e-88	1.47453499011111e-86	78.1609195402299	12.6181971002311	TRUE	TRUE	1
CALD1	14	1.13727259867003	1.1147906681798	693890.5	0.837965210502544	0	0	68.9655172413793	1.90166001260769	TRUE	TRUE	2
SPARCL1	14	1.39164732622144	1.36412687555332	688897	0.831934894078491	8.50674801454595e-291	3.34181519502856e-287	67.816091954023	2.35343559571339	TRUE	TRUE	3
SPARC	14	1.46499978978124	1.27919204223239	676486.5	0.816947562150843	1.87499845909074e-56	1.29224517860993e-54	72.4137931034483	15.8331582265182	TRUE	TRUE	4
MGP	14	1.20960927423172	1.16647665936901	641480	0.774672550255656	3.21294566116312e-134	7.81883121560396e-132	57.4712643678161	3.99243538558521	TRUE	TRUE	5
CAV1	14	0.803655163362017	0.786140007080649	636966	0.76922129395483	1.45093090998692e-276	3.6271953721573e-273	55.1724137931035	1.53393570077747	TRUE	TRUE	6
CRIP2	14	0.524035395959569	0.510950912710784	622982	0.752333751174423	1.26007411815577e-291	5.77512969586093e-288	51.7241379310345	1.21874343349443	TRUE	TRUE	7
IGFBP4	14	0.855470319809281	0.784497909235169	622217	0.751409911770318	3.03159685621487e-66	2.38188234140151e-64	55.1724137931035	7.56461441479302	TRUE	TRUE	8
CAVIN1	14	0.649583468351811	0.614749326878422	615659.5	0.743490857008982	1.88233323219935e-120	3.59460288557291e-118	51.7241379310345	3.46711494011347	TRUE	TRUE	9
COL4A1	14	0.651665370670918	0.63642850852941	608882.5	0.735306726758495	5.43616167306895e-257	8.30494499154017e-254	48.2758620689655	1.22924984240387	TRUE	TRUE	10
GZMB	15	3.36786065651144	3.34139857480402	746132	0.955494143831494	0	0	91.4634146341463	1.8586579859288	TRUE	TRUE	1
BCL11A	15	2.11815654456122	1.9554357724778	721362	0.923773764672436	3.95803948125433e-109	2.36613321076115e-106	89.0243902439025	12.979103223774	TRUE	TRUE	2
TCF4	15	2.43467816522528	1.98745870096963	720166.5	0.922242811370674	6.78397330176992e-53	2.00594066478894e-50	91.4634146341463	35.8815499317442	TRUE	TRUE	3
SEC61B	15	2.6362810940592	1.60400531073713	715113	0.915771316171631	8.08424826701238e-40	1.77846994475659e-37	96.3414634146342	67.6467499737478	TRUE	TRUE	4
IRF7	15	2.15174180330717	1.9148253085497	713177	0.913292081046401	7.45278700196126e-72	2.84644708009629e-69	87.8048780487805	21.0542896146172	TRUE	TRUE	5
PLAC8	15	2.28105160999095	1.9998032133249	710254	0.909548897022101	1.34112449278067e-79	5.58781551923875e-77	89.0243902439025	17.8830200567048	TRUE	TRUE	6
UGCG	15	1.91933821845347	1.69185264216555	699668	0.895992500825985	8.03528436204514e-65	2.79699094521366e-62	85.3658536585366	21.6633413840176	TRUE	TRUE	7
C12orf75	15	1.68377004504533	1.62687103030469	692506	0.886820867578622	5.17854654616517e-191	5.4771096720383e-188	79.2682926829268	5.31345164338969	TRUE	TRUE	8
TSPAN13	15	1.68207959584589	1.6445609376432	685037	0.877256091157992	4.439758515945e-270	8.72063710214083e-267	76.8292682926829	3.27627848367111	TRUE	TRUE	9
PPP1R14B	15	2.06041838263261	1.65775015501042	684692	0.876814285311813	2.80359811238993e-43	6.70401256457485e-41	84.1463414634146	34.7894571038538	TRUE	TRUE	10
