gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
CTHRC1	4	2.15372685086516	1.83867365130549	5083797	0.887595445636449	0	0	86.030428769018	19.300681646049	TRUE	TRUE	3
COL1A2	4	4.63401575537074	2.28772046903444	5008081.5	0.874376048212814	3.48164508892064e-247	4.35189810455585e-244	99.7233748271093	75.1704115122444	TRUE	TRUE	4
VCAN	4	2.34194864706291	1.65376105433419	4961880	0.866309589032486	2.52040453571568e-290	5.33143110212658e-287	92.8077455048409	37.3138096440293	TRUE	TRUE	5
COL6A3	4	2.97679750859926	1.81505660780373	4861857	0.848846271897893	9.60582744916788e-237	1.01596403471026e-233	97.372060857538	48.9522847765716	TRUE	TRUE	6
POSTN	4	2.41634879655776	1.94695005576597	4856870	0.847975576532324	0	0	84.2323651452282	20.6134814440798	TRUE	TRUE	7
THBS2	4	1.78595808093422	1.36970315877384	4822431	0.841962767690376	3.72833892327354e-303	8.5437993375916e-300	84.6473029045643	26.0792729108811	TRUE	TRUE	8
LUM	4	4.02243801043686	2.39970603248348	4818963	0.84135727911452	3.9040134207158e-228	3.83415946629514e-225	99.0318118948824	47.9298157031053	TRUE	TRUE	9
BGN	4	2.40810611388798	1.4327381284194	4818219	0.841227381911395	6.11042030920127e-220	5.79415338216296e-217	91.2863070539419	54.4938146932593	TRUE	TRUE	10
SOD2	5	2.54105767126487	1.93001037337584	3883012.5	0.859059497698489	4.29105107152241e-228	6.55553407865527e-225	87.6565295169946	36.111798169676	TRUE	TRUE	1
WNT5A	5	1.41958508042653	1.29258445217705	3651174.5	0.807768744494006	0	0	67.4418604651163	7.85307939648776	TRUE	TRUE	2
NEAT1	5	4.10476133454256	1.22126662659052	3591322.5	0.794527368357244	2.20601108237169e-120	1.21326197508278e-117	93.3810375670841	94.8553054662379	TRUE	TRUE	3
TMEM158	5	1.32926190341133	1.15498353232946	3555609	0.786626280897171	3.49998421054652e-284	8.02050548381822e-281	66.0107334525939	12.0331437051694	TRUE	TRUE	4
COL7A1	5	1.13808204061032	1.039161968535	3499871	0.774295066850676	0	0	60.4651162790698	7.30892901310908	TRUE	TRUE	5
IER3	5	1.72069574638656	1.42213326080697	3470089.5	0.767706347285465	1.93951175469137e-178	2.31889711922861e-175	65.6529516994633	20.7024486767252	TRUE	TRUE	6
CXCL8	5	2.05636413501534	1.98559268642539	3460211.5	0.765520984833434	0	0	55.4561717352415	3.47514222112293	TRUE	TRUE	7
SAT1	5	2.1024778045063	1.12411448559491	3455560	0.764491908760786	2.74031785023824e-105	1.27722034853731e-102	85.6887298747764	55.7259460796438	TRUE	TRUE	8
HIF1A	5	1.36901608669854	0.927823514376564	3410296.5	0.75447802403235	6.53114184105866e-124	3.82127381887813e-121	71.1985688729875	32.4511501360376	TRUE	TRUE	9
