dataset_id	cluster	working_cluster_field	rank	names	scores	mean_expression_in_cluster	mean_expression_out_cluster	fraction_expressing_in_cluster	marker_method
GSE189926	24	leiden_0.5	15	S100A2	1.7505263090133667	1.855198860168457	0.10467250645160675	0.9840225563909775	mean_log_normalized_expression_difference
GSE189926	24	leiden_0.5	16	HLA-DRB3	1.7116621732711792	2.2662580013275146	0.5545958280563354	0.8740601503759399	mean_log_normalized_expression_difference
GSE189926	24	leiden_0.5	17	RPS27	1.7048078775405884	3.433096408843994	1.7282885313034058	0.9990601503759399	mean_log_normalized_expression_difference
GSE189926	24	leiden_0.5	18	B2M	1.6956231594085693	5.561352252960205	3.8657290935516357	1.0	mean_log_normalized_expression_difference
GSE189926	24	leiden_0.5	19	SPRR3	1.6894108057022095	1.7866716384887695	0.09726083278656006	0.9671052631578947	mean_log_normalized_expression_difference
GSE189926	24	leiden_0.5	20	PTPRC	1.688547968864441	2.89074444770813	1.202196478843689	0.9530075187969925	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	1	SPARCL1	2.1967787742614746	2.3473074436187744	0.15052860975265503	0.8185538881309686	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	2	IGFBP7	2.100222110748291	2.3602402210235596	0.26001816987991333	0.8240109140518418	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	3	A2M	2.044661045074463	2.259204626083374	0.2145436853170395	0.8158253751705321	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	4	IGHA1	1.998935580253601	3.7777717113494873	1.7788361310958862	1.0	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	5	PLVAP	1.7026417255401611	1.7968952655792236	0.09425350278615952	0.6343792633015006	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	6	HBB	1.6211731433868408	1.812764286994934	0.19159120321273804	0.9740791268758526	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	7	HBA2	1.5542781352996826	1.7414618730545044	0.18718378245830536	0.9618008185538881	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	8	CXCL14	1.5053261518478394	1.5824871063232422	0.07716097682714462	0.5634379263301501	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	9	MT-RNR2	1.3739514350891113	6.739206314086914	5.365254878997803	1.0	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	10	HBA1	1.3529222011566162	1.5185794830322266	0.16565731167793274	0.9399727148703957	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	11	LYZ	1.3412668704986572	2.287855386734009	0.9465885162353516	0.9890859481582538	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	12	TXNIP	1.301987886428833	1.9928011894226074	0.6908132433891296	0.7844474761255116	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	13	IGHA2	1.2525612115859985	2.760197401046753	1.5076361894607544	1.0	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	14	IGFBP4	1.2249884605407715	1.3469128608703613	0.12192441523075104	0.597544338335607	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	15	IGHM	1.162226676940918	1.8290529251098633	0.6668261885643005	0.9822646657571623	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	16	SPARC	1.1594427824020386	1.3307642936706543	0.17132148146629333	0.6084583901773534	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	17	IGLC2	1.1244858503341675	2.5457100868225098	1.4212242364883423	0.9986357435197817	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	18	MT-CYB	1.0996384620666504	4.109994411468506	3.0103559494018555	0.9986357435197817	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	19	HSPG2	1.0897436141967773	1.208682656288147	0.11893904954195023	0.5702592087312415	mean_log_normalized_expression_difference
GSE189926	25	leiden_0.5	20	C1S	1.0859125852584839	1.192131519317627	0.10621891170740128	0.4665757162346521	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	1	IGHA1	5.849438667297363	7.614475727081299	1.7650370597839355	1.0	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	2	IGKC	5.351315498352051	7.677596092224121	2.326280355453491	1.0	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	3	IGHA2	4.887430667877197	6.381016731262207	1.4935859441757202	1.0	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	4	JCHAIN	4.156203269958496	5.2940673828125	1.137864112854004	1.0	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	5	IGKV3-20	2.1648037433624268	2.3618218898773193	0.19701819121837616	0.9702048417132216	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	6	HSPA1A	1.798801064491272	3.0553131103515625	1.2565120458602905	0.9366852886405959	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	7	MZB1	1.6522541046142578	2.031355619430542	0.37910157442092896	0.8342644320297952	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	8	SSR4	1.6144033670425415	2.4481472969055176	0.8337439298629761	0.8975791433891993	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	9	HSPA1B	1.5657343864440918	2.567788600921631	1.002054214477539	0.9199255121042831	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	10	IGKV1-5	1.499133586883545	1.6540576219558716	0.15492407977581024	0.9199255121042831	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	11	HBA2	1.412597417831421	1.60291588306427	0.1903185248374939	0.9702048417132216	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	12	IGKV1-39	1.4095138311386108	1.5896894931793213	0.18017566204071045	0.9068901303538175	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	13	HBB	1.3535521030426025	1.5489428043365479	0.1953907459974289	0.9608938547486033	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	14	IGKV4-1	1.232469081878662	1.3992623090744019	0.16679318249225616	0.9031657355679702	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	15	HBA1	1.2159560918807983	1.3844023942947388	0.16844625771045685	0.9385474860335196	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	16	IGKV3D-20	1.2108227014541626	1.2999330759048462	0.08911038190126419	0.8547486033519553	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	17	IGHM	1.206941843032837	1.8754459619522095	0.6685040593147278	0.9739292364990689	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	18	IGKV1D-39	1.2012295722961426	1.3326880931854248	0.13145847618579865	0.8919925512104283	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	19	IGLL5	1.1569983959197998	1.9391248226165771	0.7821263670921326	0.9385474860335196	mean_log_normalized_expression_difference
GSE189926	26	leiden_0.5	20	HSP90AA1	1.0445361137390137	3.0936129093170166	2.049076795578003	0.9534450651769087	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	1	HBB	8.16188907623291	8.333494186401367	0.17160473763942719	1.0	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	2	HBA2	7.540456295013428	7.709516525268555	0.16906027495861053	1.0	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	3	HBA1	7.337810039520264	7.484867572784424	0.14705771207809448	1.0	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	4	HBD	0.8113207221031189	0.8138693571090698	0.0025486324448138475	0.6772009029345373	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	5	SLC25A37	0.7340928316116333	1.3934698104858398	0.6593769788742065	0.6297968397291196	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	6	SLC25A39	0.6910786628723145	0.8293455243110657	0.13826684653759003	0.4672686230248307	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	7	GYPC	0.5995969772338867	0.7315974235534668	0.1320004165172577	0.4108352144469526	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	8	SLC4A1	0.49966391921043396	0.522284209728241	0.022620296105742455	0.2799097065462754	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	9	SNCA	0.47592592239379883	0.49434733390808105	0.01842142455279827	0.28893905191873587	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	10	ALAS2	0.461861789226532	0.46251559257507324	0.0006538101588375866	0.27313769751693	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	11	SELENBP1	0.37270939350128174	0.4361874759197235	0.06347809731960297	0.2799097065462754	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	12	CA1	0.37247052788734436	0.3739520311355591	0.0014815032482147217	0.16027088036117382	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	13	AHSP	0.36839452385902405	0.3695138990879059	0.0011193639365956187	0.18510158013544017	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	14	TRIM58	0.3598085045814514	0.39798444509506226	0.03817594423890114	0.24830699774266365	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	15	FKBP8	0.27770480513572693	0.43688979744911194	0.159184992313385	0.36794582392776526	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	16	YBX3	0.26889893412590027	0.526202917098999	0.25730398297309875	0.36794582392776526	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	17	FAM210B	0.2639327645301819	0.3327338993549347	0.06880112737417221	0.21896162528216703	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	18	DCAF12	0.2527700662612915	0.31251081824302673	0.05974076688289642	0.2325056433408578	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	19	MKRN1	0.2507302761077881	0.35932478308677673	0.10859450697898865	0.24153498871331827	mean_log_normalized_expression_difference
GSE189926	27	leiden_0.5	20	HBM	0.2459195852279663	0.24635323882102966	0.00043364946031942964	0.16252821670428894	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	1	IGLL5	6.738989353179932	7.502094745635986	0.7631052732467651	1.0	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	2	IGLC1	5.8833441734313965	6.284053325653076	0.40070927143096924	1.0	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	3	IGHG1	5.0392045974731445	6.352754592895508	1.3135502338409424	0.993103448275862	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	4	IGHG2	4.222675323486328	4.930280685424805	0.7076053023338318	0.9816091954022989	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	5	IGHG3	4.214663982391357	5.088996410369873	0.8743323087692261	0.9793103448275862	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	6	IGHG4	3.7286267280578613	4.567290306091309	0.8386634588241577	0.9839080459770115	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	7	JCHAIN	2.181746244430542	3.3301727771759033	1.1484265327453613	0.9057471264367816	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	8	MZB1	2.0832128524780273	2.462158441543579	0.37894564867019653	0.8689655172413793	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	9	SSR4	1.7508864402770996	2.5854973793029785	0.8346109390258789	0.8942528735632184	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	10	IGLC2	1.3897370100021362	2.812770128250122	1.4230331182479858	0.9724137931034482	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	11	HSP90B1	1.3408401012420654	2.3443260192871094	1.003485918045044	0.8620689655172413	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	12	IGLV2-14	1.291817307472229	1.424365758895874	0.1325484961271286	0.728735632183908	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	13	XBP1	1.291196346282959	1.8597822189331055	0.5685858130455017	0.7977011494252874	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	14	IGLV2-11	1.1806851625442505	1.2850120067596436	0.10432689636945724	0.6942528735632184	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	15	FKBP11	1.00851309299469	1.2515894174575806	0.24307630956172943	0.7218390804597701	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	16	IGHGP	1.0053131580352783	1.1034610271453857	0.09814789146184921	0.8137931034482758	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	17	IGLC3	1.0017880201339722	2.0531094074249268	1.0513213872909546	0.9287356321839081	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	18	HERPUD1	0.9854329228401184	1.5510414838790894	0.565608561038971	0.7655172413793103	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	19	IGLV2-23	0.983722448348999	1.0719510316848755	0.08822860568761826	0.6574712643678161	mean_log_normalized_expression_difference
GSE189926	28	leiden_0.5	20	IGLV3-1	0.7876741290092468	0.888022780418396	0.10034867376089096	0.5701149425287356	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	1	CPA3	4.700347900390625	4.8610687255859375	0.1607207953929901	1.0	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	2	TPSAB1	4.3327131271362305	4.541838645935059	0.20912550389766693	1.0	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	3	TPSB2	4.150767803192139	4.445669174194336	0.2949015200138092	1.0	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	4	RGS1	3.7535085678100586	4.810810565948486	1.0573018789291382	1.0	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	5	KRT13	2.8918213844299316	3.0872323513031006	0.19541099667549133	1.0	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	6	CLU	2.711043357849121	2.883596420288086	0.17255298793315887	0.975609756097561	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	7	ANXA1	2.3338370323181152	2.873305559158325	0.5394684076309204	0.991869918699187	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	8	KRT4	2.263744592666626	2.409623861312866	0.1458793729543686	1.0	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	9	GATA2	2.25618314743042	2.3530783653259277	0.09689518064260483	0.9349593495934959	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	10	EEF1A1	2.2471797466278076	5.119676113128662	2.8724963665008545	1.0	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	11	FABP5	2.2377309799194336	2.6616499423980713	0.42391902208328247	1.0	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	12	RPS3	2.1307435035705566	3.8778467178344727	1.7471033334732056	1.0	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	13	FOSB	2.1290650367736816	3.238637924194336	1.1095728874206543	0.983739837398374	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	14	RPL34	1.963875412940979	3.4135258197784424	1.4496504068374634	1.0	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	15	FOS	1.9628208875656128	3.6257708072662354	1.6629499197006226	0.967479674796748	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	16	NR4A1	1.960249662399292	2.5890917778015137	0.6288420557975769	0.8780487804878049	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	17	KRT5	1.9221891164779663	2.061051845550537	0.1388627290725708	0.991869918699187	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	18	GAPDH	1.8467093706130981	3.4999582767486572	1.653248906135559	1.0	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	19	PTMA	1.837920904159546	3.6618659496307373	1.8239450454711914	1.0	mean_log_normalized_expression_difference
GSE189926	29	leiden_0.5	20	RPS18	1.7935982942581177	3.7001359462738037	1.906537652015686	1.0	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	1	HLA-DRA	3.0092358589172363	3.8409993648529053	0.8317635655403137	0.9810826888756693	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	2	CD74	2.6187376976013184	4.050055027008057	1.4313173294067383	0.9794170136823319	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	3	HLA-DRB1	2.345513343811035	2.962439775466919	0.6169263124465942	0.9200475907198097	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	4	CTSB	2.330474853515625	2.938460111618042	0.6079851388931274	0.9150505651397978	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	5	HLA-DPA1	2.0410842895507812	2.445692777633667	0.4046083986759186	0.8653182629387269	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	6	PSAP	1.9879400730133057	2.8990001678466797	0.911060094833374	0.921713265913147	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	7	HLA-DRB3	1.8910243511199951	2.3297483921051025	0.4387240707874298	0.8813801308744795	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	8	HLA-DPB1	1.8272740840911865	2.243581533432007	0.4163074791431427	0.8392623438429506	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	9	LYZ	1.7271203994750977	2.56227970123291	0.8351593613624573	0.8703152885187388	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	10	FTL	1.6507148742675781	4.223464012145996	2.572749137878418	0.9819155264723379	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	11	FCER1G	1.6469606161117554	2.1058976650238037	0.45893701910972595	0.830696014277216	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	12	CST3	1.6199302673339844	2.1334099769592285	0.5134796500205994	0.842236763831053	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	13	HLA-DQA1	1.615715742111206	2.1377100944519043	0.5219942927360535	0.8580606781677573	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	14	HLA-DQB1	1.6088354587554932	1.8893650770187378	0.28052961826324463	0.7970255800118977	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	15	IFI30	1.5685055255889893	1.9977854490280151	0.4292798936367035	0.8450922070196312	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	16	FTH1	1.4571666717529297	4.656846046447754	3.199679374694824	0.9819155264723379	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	17	C1QB	1.4430748224258423	1.585770606994629	0.14269578456878662	0.5555026769779893	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	18	TYROBP	1.4407472610473633	2.126753330230713	0.6860060691833496	0.8751933372992267	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	19	IL1B	1.4106602668762207	2.505749225616455	1.0950889587402344	0.7018441403926234	mean_log_normalized_expression_difference
GSE189926	3	leiden_0.5	20	CCL3	1.3707005977630615	1.606371521949768	0.23567086458206177	0.6261748958953004	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	1	MT-ATP6	2.615769624710083	5.6677141189575195	3.0519444942474365	0.9786083107941972	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	2	MT-ND4	2.599637508392334	6.24355936050415	3.6439218521118164	0.9862306368330465	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	3	MT-CO3	2.593919038772583	6.267306327819824	3.673387289047241	0.9862306368330465	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	4	MT-CYB	2.5268867015838623	5.374646186828613	2.847759485244751	0.9700024588148513	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	5	MT-CO2	2.489030122756958	6.247579097747803	3.7585489749908447	0.9831571182689943	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	6	MT-CO1	2.48484206199646	6.433735370635986	3.9488933086395264	0.9881976887140398	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	7	MT-ND2	2.480541467666626	5.344134330749512	2.8635928630828857	0.9740595033194	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	8	MT-ND5	2.4226202964782715	4.701355934143066	2.278735637664795	0.9591836734693877	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	9	MTATP6P1	2.4046382904052734	4.275932788848877	1.871294617652893	0.9518072289156626	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	10	MT-ND1	2.3176770210266113	5.308920860290527	2.991243839263916	0.9750430292598967	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	11	MT-ND3	2.251474380493164	4.7387309074401855	2.4872565269470215	0.9703712810425374	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	12	MTND2P28	2.146991729736328	3.9300520420074463	1.7830601930618286	0.9559872141627735	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	13	MT-RNR2	2.1217904090881348	7.353234767913818	5.231444358825684	0.9961888369805754	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	14	MT-ND4L	2.0713841915130615	3.601529836654663	1.5301456451416016	0.9151708876321613	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	15	MTCO1P12	2.022367000579834	4.06512975692749	2.0427627563476562	0.9713548069830342	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	16	MT-RNR1	1.9252777099609375	5.149537563323975	3.224259853363037	0.9665601180231128	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	17	MTND1P23	1.4671738147735596	2.4868249893188477	1.019651174545288	0.904597983771822	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	18	MT-ATP8	1.374913215637207	2.0625529289245605	0.6876396536827087	0.812146545365134	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	19	MTCO3P12	1.0029196739196777	1.3922702074050903	0.3893504738807678	0.7468650110646669	mean_log_normalized_expression_difference
GSE189926	4	leiden_0.5	20	MTCO2P12	0.9266535043716431	1.4580494165420532	0.5313959121704102	0.7507991148266535	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	1	IGHA1	2.1349339485168457	3.8195550441741943	1.6846212148666382	1.0	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	2	MT-CO3	1.9420342445373535	5.69246768951416	3.7504334449768066	0.9990076083360899	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	3	MT-CO1	1.9075665473937988	5.927916526794434	4.020349979400635	0.9993384055573933	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	4	MT-ND3	1.9065613746643066	4.449695587158203	2.5431342124938965	0.9963612305656633	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	5	LYZ	1.891998529434204	2.7524964809417725	0.8604979515075684	0.9867681111478663	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	6	MT-CYB	1.781083583831787	4.709412097930908	2.928328514099121	0.9971882236189216	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	7	MT-CO2	1.7789900302886963	5.6156768798828125	3.836686849594116	0.9990076083360899	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	8	MT-RNR1	1.7355067729949951	5.002313137054443	3.2668063640594482	0.99801521667218	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	9	TFF2	1.715944766998291	1.8178833723068237	0.1019386425614357	0.886536553092954	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	10	MTCO1P12	1.6938812732696533	3.78776478767395	2.093883514404297	0.9940456500165399	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	11	MT-ATP6	1.6711876392364502	4.81512451171875	3.1439368724823	0.998511412504135	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	12	HBB	1.6370850801467896	1.7569648027420044	0.11987977474927902	0.944260668210387	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	13	HBA2	1.6225361824035645	1.7383290529251099	0.1157928854227066	0.9478994376447237	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	14	MT-RNR2	1.5878534317016602	6.882355213165283	5.294501781463623	0.9998346013893483	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	15	MT-ND4	1.5784611701965332	5.317911148071289	3.739449977874756	0.9990076083360899	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	16	MT-ND5	1.5546116828918457	3.9182074069976807	2.363595724105835	0.9937148527952365	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	17	MTND1P23	1.5157674551010132	2.558223247528076	1.042455792427063	0.9794905722791929	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	18	PGC	1.4821860790252686	1.7262893915176392	0.2441032975912094	0.8804168044988422	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	19	MT-ND1	1.470594882965088	4.543852806091309	3.0732579231262207	0.998511412504135	mean_log_normalized_expression_difference
GSE189926	5	leiden_0.5	20	HBA1	1.4382164478302002	1.5404431819915771	0.10222677886486053	0.9252398279854449	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	1	CXCL8	1.6091651916503906	3.6544039249420166	2.045238733291626	0.9380610412926391	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	2	IL1B	1.118611216545105	2.2600224018096924	1.1414111852645874	0.721903052064632	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	3	FTH1	0.8502423763275146	4.111770153045654	3.2615277767181396	0.9657091561938959	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	4	S100A9	0.8104668855667114	2.4492580890655518	1.6387912034988403	0.7391382405745063	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	5	MT-RNR2	0.7385835647583008	6.0782575607299805	5.33967399597168	0.9797127468581688	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	6	MT-RNR1	0.45879697799682617	3.790957450866699	3.332160472869873	0.8472172351885099	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	7	S100A8	0.451884388923645	1.614977478981018	1.163093090057373	0.5913824057450628	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	8	SOD2	0.35887086391448975	1.909515142440796	1.5506442785263062	0.7107719928186714	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	9	FTH1P10	0.31824517250061035	0.9338706731796265	0.6156255006790161	0.5563734290843806	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	10	G0S2	0.31703853607177734	1.4335243701934814	1.116485834121704	0.5768402154398564	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	11	TIMP1	0.26131391525268555	0.7910216450691223	0.5297077298164368	0.396229802513465	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	12	MTND1P23	0.24784612655639648	1.3543916940689087	1.1065455675125122	0.566427289048474	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	13	CXCL3	0.23784759640693665	0.4943855404853821	0.25653794407844543	0.28491921005385995	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	14	CCL3	0.22152411937713623	0.5418938994407654	0.32036978006362915	0.27612208258527826	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	15	IFITM2	0.2078077793121338	1.8686833381652832	1.6608755588531494	0.6628366247755835	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	16	Metazoa	0.20735114812850952	1.0244542360305786	0.8171030879020691	0.518132854578097	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	17	MTCO2P12	0.20378869771957397	0.7878991961479187	0.5841104984283447	0.45152603231597843	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	18	MTATP6P1	0.19715476036071777	2.2204532623291016	2.023298501968384	0.6274685816876122	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	19	CXCL2	0.18895530700683594	0.5708038210868835	0.3818485140800476	0.30215439856373427	mean_log_normalized_expression_difference
GSE189926	6	leiden_0.5	20	IL1RN	0.17374247312545776	1.0752447843551636	0.9015023112297058	0.4673249551166966	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	1	KRT8	2.037851572036743	2.2624154090881348	0.22456392645835876	0.8341313924535529	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	2	S100A6	1.9555585384368896	3.0612573623657227	1.105698823928833	0.9007852901742961	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	3	KRT18	1.9402879476547241	2.121331214904785	0.18104328215122223	0.799080635893507	mean_log_normalized_expression_difference
