cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
6	5.18985458564938e-146	2.74233961437089	0.334	0.055	1.27992193791285e-141	ENPP2
6	1.38209468139011e-143	1.59514269744348	0.799	0.326	3.40852190324429e-139	ACP5
6	2.65774818849452e-139	2.10449941944069	0.547	0.15	6.55453858246518e-135	C1orf54
6	5.2873797521224e-138	2.15074616236218	0.429	0.092	1.30397359446843e-133	ETV5
6	1.57613213367431e-137	2.19401765770179	0.485	0.121	3.88705706806758e-133	MMP14
6	4.21844851618606e-136	2.81370085568349	0.314	0.052	1.04035377306181e-131	GAL3ST4
6	6.09711573412928e-125	3.64434553636201	0.19	0.02	1.50367068235096e-120	OLFML3
6	1.30013877803087e-124	1.75892871060344	0.563	0.167	3.20640225437973e-120	SLCO2B1
6	1.49152617585472e-124	2.21011623646568	0.427	0.102	3.6784018548929e-120	GALM
6	2.80343317304999e-122	1.82707470939897	0.631	0.217	6.91382689137588e-118	APOC1
6	2.99629287217405e-122	1.88351191222065	0.592	0.202	7.38945748135565e-118	APOE
6	5.45401968115186e-122	2.07802461582663	0.475	0.127	1.34507033376567e-117	STMN1
6	1.7883035386373e-120	3.07923813990864	0.218	0.027	4.41031418698731e-116	CCND1
6	3.73477098830126e-120	1.80663905289306	0.573	0.18	9.21069221134857e-116	SLAMF8
6	8.33581921097985e-119	2.2313484867112	0.419	0.102	2.05577973381185e-114	MMP9
6	3.41024417017329e-117	1.21373847993553	0.856	0.416	8.41034417248136e-113	HSPB1
6	6.82190889845859e-116	1.24385392803999	0.852	0.419	1.68241917253786e-111	GSN
6	2.40853691820196e-104	2.3445233699037	0.305	0.062	5.93993374766968e-100	SERPINH1
6	6.92172544898448e-102	1.80973278284471	0.48	0.145	1.70703593022855e-97	A2M
6	2.59512799453923e-101	1.17993260030597	0.794	0.411	6.40010466013266e-97	YWHAH
6	3.45205177716851e-101	1.83427906692725	0.521	0.17	8.51345009285297e-97	CD59
6	2.8973658653051e-99	4.41138552109461	0.108	0.007	7.14548369701544e-95	BIRC5
6	1.31860751775159e-98	2.12166461074116	0.319	0.069	3.25194986027896e-94	GATM
6	3.12239319612306e-97	2.55397081256055	0.221	0.034	7.70044610027869e-93	CD163L1
6	2.04876250540269e-94	1.88773860046343	0.362	0.09	5.05265809082412e-90	AXL
6	1.64312964132588e-93	2.50673650485092	0.286	0.061	4.0522863214379e-89	CD276
6	4.68167693614403e-92	1.59570056914652	0.437	0.125	1.15459516599184e-87	GPR34
6	4.82121545433366e-92	1.64433498600849	0.482	0.153	1.18900815534777e-87	NRP1
6	3.1175045245211e-90	2.20600877358751	0.278	0.058	7.68838965837394e-86	FRMD4A
6	2.57156546061188e-89	1.95665423152181	0.439	0.14	6.34199473896101e-85	TREM2
6	5.81772100982847e-89	1.66156986049808	0.504	0.17	1.4347663554439e-84	LGALS3BP
6	1.83706276740411e-88	1.30606853129155	0.684	0.289	4.53056419697202e-84	CD81
6	1.2893214057142e-87	2.43332439442437	0.238	0.044	3.17972445077236e-83	NDRG2
6	4.92418090342705e-87	1.78908497376995	0.398	0.114	1.21440149440318e-82	SPRED1
6	7.71173686719806e-87	3.87175027955005	0.117	0.01	1.90186854618839e-82	MKI67
6	4.54663556079054e-86	3.08183709885997	0.136	0.014	1.12129126200216e-81	ITGA9
6	9.38245822403808e-85	1.72582876339032	0.413	0.125	2.31390184721227e-80	PLAU
6	9.91445141804053e-85	3.15856262638691	0.129	0.013	2.44510200871716e-80	LAG3
7	7.22426928787721e-176	2.95240738523399	0.361	0.054	1.78164929177628e-171	RP11-160E2.6
7	1.29844672988846e-142	2.34401979532484	0.425	0.09	3.20222932525093e-138	NFE2
7	9.04828805087103e-137	0.996417950138052	0.955	0.602	2.23148879910581e-132	JUN
7	3.65669932748066e-136	0.951275795113465	0.976	0.643	9.0181518814328e-132	MNDA
7	6.5716583883328e-136	1.23485624117602	0.864	0.457	1.62070239173064e-131	CD36
7	9.47823077315397e-136	1.95013760028178	0.572	0.175	2.33752127327523e-131	GIMAP7
7	2.32075613198576e-134	0.96113460887264	0.972	0.639	5.72344877270329e-130	IER2
7	2.37571929422635e-119	2.59894094859546	0.328	0.065	5.85899892342102e-115	CX3CR1
7	2.14324425799882e-116	1.33086510978569	0.777	0.378	5.28566898907669e-112	LYST
7	1.56293935432532e-113	0.941542175905515	0.946	0.582	3.85452103563711e-109	TXNIP
7	7.46226130289478e-93	1.4215244367316	0.648	0.284	1.84034288251991e-88	TNFSF10
7	4.89109917530755e-92	1.91289782371527	0.447	0.147	1.20624287861435e-87	P2RY13
7	1.87851433586583e-88	1.57447909806204	0.551	0.218	4.63279205511232e-84	GIMAP1
7	7.01233876345924e-88	0.597867953017021	0.971	0.77	1.72938298584432e-83	AHNAK
7	1.32857253612085e-87	1.25250986467982	0.693	0.359	3.27652558858124e-83	GIMAP4
7	5.35255395893899e-86	0.944158677167511	0.881	0.502	1.32004685735353e-81	RPS4Y1
7	3.34551933802569e-84	0.986418953237453	0.801	0.501	8.25071979143896e-80	NBPF26
7	1.35179845312592e-83	0.698153796134961	0.946	0.713	3.33380534509915e-79	AP1S2
7	2.13360822220148e-83	0.88473322687188	0.865	0.572	5.26190459759328e-79	GLRX
7	2.95063803308412e-83	1.80627383142031	0.447	0.158	7.27686351719205e-79	ZNF217
7	5.974132081922e-83	1.36823253092492	0.62	0.274	1.4733404540436e-78	LRRK2
7	5.07212063619731e-82	1.24132448251175	0.687	0.365	1.25088639129898e-77	FBXL5
7	7.85719137625296e-82	1.47024882192939	0.563	0.237	1.9377405372115e-77	TRAF3IP3
7	9.56618676720809e-82	1.52332249869366	0.556	0.24	2.35921298052886e-77	KIAA1551
7	1.53012143957901e-81	1.16235528815587	0.718	0.399	3.77358549428975e-77	IL17RA
7	4.06515110585974e-80	1.10141697535664	0.739	0.416	1.00254756572713e-75	RCSD1
7	1.18994314930991e-79	0.985172831593335	0.888	0.439	2.93463779482811e-75	S100A12
7	2.22980850509293e-79	1.60034020494313	0.516	0.211	5.49915373526018e-75	MSRB1
7	5.55600734977676e-78	1.12838220381769	0.727	0.37	1.37022253260195e-73	SELL
7	3.58016623711985e-76	0.814319730354287	0.879	0.588	8.82940597398498e-72	LIMD2
7	6.51963426615578e-75	0.756615725059116	0.886	0.637	1.60787220271934e-70	EVI2B
7	3.48661320483988e-70	1.18771829807315	0.648	0.353	8.5986854857761e-66	MARCH1
7	5.74053783321407e-68	0.843743241004222	0.784	0.554	1.41573144042725e-63	DOCK8
7	5.42825794143456e-67	0.963229203324943	0.746	0.442	1.33871697351659e-62	CLEC12A
7	1.35272754280306e-66	0.571886950583993	0.869	0.696	3.3360966660609e-62	SAMHD1
7	2.19979942696769e-66	0.965951722404897	0.729	0.466	5.42514534678773e-62	RGS19
7	1.0633673623291e-64	1.08144366574605	0.674	0.369	2.62247658897602e-60	CDC42EP3
7	8.13139242992514e-63	0.609462223484664	0.941	0.697	2.00536400106814e-58	ZFP36L2
7	1.24768240093627e-62	1.04833034600856	0.675	0.407	3.07703433718903e-58	LRRC25
7	5.05709438825446e-62	1.81560201170781	0.337	0.112	1.24718061803132e-57	GIMAP8
7	6.05926402771107e-61	0.424450390236623	0.967	0.843	1.4943356945141e-56	PTPRC
7	9.09989066806177e-60	0.479872705406669	0.959	0.799	2.24421503655739e-55	CORO1A
7	2.2635917020918e-59	1.12251556247829	0.598	0.283	5.5824698556988e-55	FAM65B
7	2.09370621082726e-58	1.03280672314492	0.653	0.398	5.1634982571422e-54	ZNF106
7	2.817720145828e-58	0.441528341129938	0.945	0.802	6.94906142364101e-54	CYBB
7	4.93923271319834e-58	1.03408656553094	0.649	0.353	1.21811357172898e-53	POU2F2
7	1.57942123497957e-57	0.623215160059533	0.972	0.687	3.89516864970662e-53	VCAN
7	3.21732304479538e-57	1.55739854609278	0.37	0.135	7.93456209307436e-53	TMEM154
7	1.27263366757224e-56	1.21182630626253	0.558	0.303	3.13856915096665e-52	SHTN1
7	2.97262886221964e-56	0.384732122875673	0.998	0.89	7.33109730000607e-52	FOS
8	1.20452640608146e-191	3.06387461819505	0.368	0.05	2.9706030226781e-187	PROK2
8	1.71724368060838e-150	1.28267686695015	0.951	0.436	4.23506636511638e-146	S100A12
8	1.54052724878695e-134	0.952836518562518	0.965	0.644	3.79924830095837e-130	SLC2A3
8	8.09840557010207e-112	1.7873298326291	0.556	0.191	1.99722878169857e-107	RNASE2
8	1.22826598603166e-110	0.762025806121285	0.998	0.72	3.02914957475127e-106	S100A8
8	7.68621861600438e-106	2.62193974907045	0.255	0.042	1.895575235079e-101	MCTP2
8	2.86021704018045e-104	2.6361407544167	0.273	0.049	7.05386726449301e-100	ADAMTS2
8	1.54277560121811e-100	0.761267794046933	0.988	0.687	3.80479318772409e-96	VCAN
8	1.66265040372162e-99	0.58512425277374	1	0.824	4.10042842565826e-95	S100A9
8	1.19685493223683e-94	0.784988107720451	0.917	0.665	2.95168363388247e-90	TPM4
8	2.17874855362895e-91	0.967736855047734	0.849	0.549	5.37322968295971e-87	GCA
8	1.13131942466528e-89	0.860256575319652	0.898	0.614	2.79005996510951e-85	PPIF
8	1.96126552505613e-84	1.05760394233568	0.815	0.436	4.83687303789343e-80	AQP9
8	4.08828511648812e-78	1.90534432921172	0.371	0.11	1.0082528754283e-73	FOLR3
8	9.70693702562282e-77	0.802501846745093	0.88	0.619	2.3939248092591e-72	ACSL1
8	1.95051542485189e-76	0.537303560865929	0.993	0.836	4.81036114076973e-72	NAMPT
8	2.15688655128287e-74	1.16475355088007	0.694	0.384	5.31931361277381e-70	THBD
8	7.44090826627724e-73	0.98250843758614	0.785	0.46	1.83507679662929e-68	BCL3
8	2.18407343671461e-72	1.18322145634763	0.665	0.311	5.38636190962558e-68	RBP7
8	3.69381353537671e-72	1.94387901151567	0.305	0.08	9.10968294094605e-68	SERPINB2
8	7.17347596158483e-70	1.34020918794246	0.574	0.263	1.76912264164605e-65	OSM
8	4.09470636903414e-69	0.5759709614543	0.951	0.762	1.0098364847312e-64	FPR1
8	1.3214293223054e-68	1.49169793372036	0.493	0.197	3.25890899466959e-64	IL1R2
8	9.64004711173919e-67	0.460401187283201	0.977	0.851	2.37742841869712e-62	CEBPB
8	1.14689997580502e-66	1.41966473560013	0.544	0.261	2.82848472033033e-62	ASPH
8	8.84958621600173e-65	0.78583678674868	0.857	0.574	2.18248495259035e-60	GK
8	1.44513546021242e-64	0.534795798439084	0.965	0.789	3.56399307197588e-60	C5AR1
8	8.76133705347324e-64	0.791445573125248	0.824	0.564	2.16072094412757e-59	RAB20
8	6.42155629534003e-63	0.603177197931121	0.947	0.726	1.58368421355676e-58	SLC11A1
8	8.98493358075949e-63	0.431675743182687	0.995	0.893	2.2158643196869e-58	TIMP1
8	2.248091401615e-62	0.915418616863644	0.768	0.495	5.54424301466291e-58	IVNS1ABP
8	7.96249114641658e-62	0.483402097956664	0.952	0.787	1.96370956652926e-57	CD14
8	3.5021796499958e-61	0.932781130414001	0.768	0.468	8.63707545281964e-57	CD93
8	1.28166272926711e-60	0.602704632653427	0.93	0.718	3.16083662291853e-56	CSTA
8	1.67495915608625e-60	0.731771697140063	0.845	0.616	4.13078427073991e-56	ATP2B1
8	2.21610211159449e-60	1.04650404634587	0.678	0.364	5.46535102761434e-56	ICAM3
8	5.72461165605085e-60	0.456729831351471	0.988	0.854	1.41180372661526e-55	PLAUR
8	7.22730143482015e-60	1.00794142814636	0.699	0.37	1.78239707985535e-55	MCEMP1
8	9.6858103003755e-59	0.625918028350164	0.912	0.69	2.38871453627861e-54	CD55
8	1.36082397884367e-58	1.65896551146197	0.331	0.105	3.35606409662426e-54	CLEC4D
8	2.79075995696082e-58	1.5843077109794	0.349	0.114	6.88257220585677e-54	CTB-61M7.2
8	2.51355431007625e-57	0.47522304271913	0.961	0.821	6.19892763951005e-53	SERPINB1
8	6.03660581129731e-57	0.984362716767661	0.695	0.409	1.48874772518214e-52	ATP13A3
8	8.8201732641822e-56	0.586963248160252	0.868	0.712	2.17523113041261e-51	MAFB
8	3.34089842570831e-55	0.750321055927723	0.817	0.566	8.23932369748184e-51	FOSL2
8	3.72149044576326e-55	1.33105251389104	0.451	0.185	9.17793973734135e-51	FCAR
8	2.27535299562409e-54	0.619539225098343	0.868	0.681	5.61147555780814e-50	PTPRE
8	4.94462451313831e-53	1.23277933968467	0.518	0.248	1.21944329743017e-48	CKAP4
8	6.79639133348074e-53	0.812435231814305	0.769	0.514	1.67612603066302e-48	SERPINB9
8	1.95848209934392e-52	1.39905389580352	0.405	0.159	4.83000855340197e-48	VNN2
9	0	11.8124257410021	0.194	0	0	LYPD2
9	1.13317270978225e-219	5.51932152566375	0.152	0.003	2.79463053686499e-215	PPP1R17
9	5.63198963708091e-178	3.05153077607801	0.336	0.042	1.38896128429689e-173	RP11-362F19.1
9	1.55840054094775e-160	3.47912911126959	0.253	0.026	3.84332741408533e-156	CD79B
9	4.5025672370137e-159	1.42913787646801	0.835	0.404	1.11042313199232e-154	FCGR3A
9	1.22170548978928e-155	3.08242120567653	0.318	0.044	3.01297007891833e-151	CDKN1C
9	5.43748469045138e-143	2.65946231217287	0.348	0.057	1.34099247435912e-138	CYFIP2
9	2.65884569045268e-135	2.22502209693962	0.516	0.14	6.5572452417944e-131	SIDT2
9	4.03398224032308e-128	1.778873409787	0.638	0.215	9.94860700108477e-124	HES4
9	3.87566057818434e-125	3.6026243118803	0.183	0.017	9.55815411791822e-121	CKB
9	6.74870799018549e-125	1.68992951330609	0.682	0.295	1.66436636453954e-120	RHOC
9	4.06714031055421e-122	1.63646910783388	0.684	0.26	1.00303814338888e-117	MTSS1
9	7.467773063012e-120	1.90748969833458	0.56	0.174	1.84170219280002e-115	IFITM1
9	1.81268994425336e-119	3.27460909882876	0.227	0.029	4.47045594051764e-115	NEURL1
9	4.71876032477305e-116	1.61011726180394	0.689	0.285	1.16374067129553e-111	PAG1
9	2.07592771935509e-111	2.20101963621235	0.42	0.106	5.11965294147352e-107	SLC44A2
9	3.6390016040354e-110	2.4390037579971	0.301	0.054	8.97450575587211e-106	PTGES
9	7.52832666016785e-108	0.99585827907891	0.893	0.54	1.8566359209306e-103	LINC01272
9	6.39895444190463e-105	1.45226566899924	0.708	0.332	1.57811014446252e-100	PAPSS2
9	2.79267259806349e-100	1.81711635715326	0.529	0.179	6.88728916134418e-96	TCF7L2
9	5.07504186120571e-100	3.77283474331145	0.131	0.01	1.25160682381055e-95	PTP4A3
9	1.48604656786226e-98	1.77140405074478	0.562	0.221	3.66488804566191e-94	SPN
9	2.20868149595907e-98	2.18281223512429	0.373	0.092	5.44705030533427e-94	ZNF703
9	8.00705451172986e-98	2.41336740474538	0.285	0.054	1.97469978368282e-93	FFAR2
9	6.29985504999932e-96	2.14515736441384	0.351	0.081	1.55367025243083e-91	SYTL1
9	1.09152698792068e-93	2.3492454916292	0.305	0.064	2.69192385760998e-89	CDH23
9	1.93906026431598e-91	0.780212352350493	0.909	0.671	4.78211042385606e-87	LILRB2
9	3.13654469830108e-88	1.50948761768579	0.606	0.261	7.73534653495013e-84	ICAM2
9	5.17180333049644e-82	1.48601621707207	0.593	0.254	1.27547013736703e-77	TBC1D8
9	1.88762768055258e-81	1.4487354118619	0.588	0.262	4.65526738577878e-77	SIGLEC10
9	8.09808295271924e-77	0.85493395315278	0.9	0.569	1.99714921779962e-72	NR4A1
9	4.19655959223701e-76	1.16601878924896	0.728	0.353	1.03495552663749e-71	ISG20
9	1.06176834556815e-73	1.22529731577894	0.677	0.319	2.61853309384018e-69	BIRC3
9	3.24452575752414e-72	0.805656751414791	0.898	0.615	8.00164942320602e-68	MT2A
9	8.76740358142936e-70	0.497579543193818	0.987	0.849	2.16221707125211e-65	IFITM2
9	9.35334853327743e-69	0.933253067483443	0.78	0.507	2.30672281527688e-64	WARS
9	2.57007909198746e-67	0.657939748234553	0.891	0.682	6.33832905665949e-63	NAP1L1
9	8.78800973518893e-67	1.94571306457499	0.29	0.076	2.16729896089229e-62	SH2D3C
9	1.68248673029178e-66	0.618682689208034	0.909	0.699	4.14934877424558e-62	MS4A7
9	2.83596040348024e-66	1.98212011654284	0.318	0.092	6.99404554706297e-62	CALML4
9	2.62827519607409e-65	0.995314351208574	0.747	0.457	6.48185228855793e-61	CYTIP
9	9.33210209038996e-65	1.46015090174962	0.457	0.167	2.30148301753197e-60	MAPK7
9	6.59155264673928e-64	2.80526149867846	0.142	0.021	1.62560871373884e-59	FFAR3
9	2.29442487580857e-63	0.400041201957047	0.972	0.89	5.65851062871909e-59	LST1
9	1.44891162470619e-62	1.16975897688569	0.61	0.269	3.57330584885041e-58	CDC42EP2
9	3.02640172893812e-60	1.34637659911937	0.512	0.218	7.46371194390719e-56	LILRA1
9	8.15054052346204e-60	2.40292242572955	0.165	0.029	2.01008630389621e-55	RAB37
9	9.20017579591394e-60	3.20042112094182	0.116	0.015	2.2689473547883e-55	TIAM2
9	8.97990042382652e-59	1.08354109380327	0.658	0.367	2.2146230425241e-54	RASSF5
9	2.48185898545966e-58	2.28914089342595	0.209	0.047	6.1207606299406e-54	TAGLN
10	0	8.74871338202966	0.23	0.001	0	MAMDC2
10	0	7.21035060916468	0.204	0.002	0	MGP
10	0	6.26847084324044	0.818	0.019	0	LYVE1
10	0	5.55922399198076	0.308	0.013	0	TTN
10	0	4.62909755498864	0.382	0.024	0	IGF1
10	0	4.27489614381905	0.9	0.072	0	SEPP1
10	0	3.76795285005578	0.571	0.07	0	LTC4S
10	0	3.76676442376973	0.785	0.106	0	RNASE1
10	0	3.27693581567931	0.891	0.161	0	FOLR2
10	0	3.25745151833101	0.725	0.132	0	A2M
10	0	2.77722112528831	0.829	0.207	0	F13A1
10	0	2.71843335986062	0.902	0.227	0	MRC1
10	0	2.67092999398693	0.98	0.211	0	C1QB
10	0	2.64737120384558	0.985	0.219	0	C1QC
10	0	2.49044392964324	0.991	0.255	0	C1QA
10	3.98341813482135e-304	3.03481605149983	0.722	0.16	9.82390580409641e-300	SLCO2B1
10	1.79579722636038e-301	3.88753234152156	0.451	0.047	4.42879511964996e-297	LILRB5
10	1.16924671444055e-270	3.42839179444524	0.557	0.092	2.88359624715329e-266	FILIP1L
10	2.47644971455773e-250	2.09068847716659	0.852	0.329	6.10742028604226e-246	MS4A4A
10	1.0753558128304e-246	2.8570279141074	0.653	0.15	2.65204250560233e-242	PLTP
10	4.26967602160378e-246	2.21011336378267	0.839	0.297	1.05298750044792e-241	STAB1
10	2.57606157842007e-240	8.13058110697028	0.134	0.001	6.35308306469957e-236	CCDC141
10	4.5924961666934e-240	2.68154934607058	0.66	0.154	1.13260140462993e-235	SLC40A1
10	2.62512618811699e-233	7.72147649565151	0.132	0.001	6.47408620513413e-229	PLEKHG5
10	3.0895066707824e-228	3.07917099829373	0.571	0.119	7.61934135148357e-224	GPR34
10	1.53967648289287e-217	7.09621824610102	0.13	0.002	3.79715014211041e-213	ACTG2
10	8.93671802552898e-216	4.68327976063513	0.247	0.016	2.20397339945596e-211	CCDC152
10	4.37358239235111e-212	2.25021667749177	0.753	0.257	1.07861288960163e-207	DAB2
10	2.60916593724408e-201	2.98583605292842	0.553	0.124	6.43472503443136e-197	MAF
10	8.29110316003164e-200	4.48369711503176	0.26	0.021	2.044751861327e-195	ARHGAP6
10	5.7300005357906e-199	5.37372483980526	0.182	0.008	1.41313273213668e-194	P2RY14
10	1.61512805709705e-189	2.02022251656326	0.774	0.291	3.98322881441275e-185	EGR1
10	7.34922012734117e-189	1.98099291460255	0.753	0.272	1.81246466780488e-184	VSIG4
10	5.85810695319758e-184	2.09195455279443	0.72	0.255	1.44472633679759e-179	MSR1
10	1.37007659909398e-182	1.99548114133355	0.755	0.293	3.37888290868557e-178	LGMN
10	5.71012170483884e-181	1.98544734774181	0.77	0.307	1.40823021484736e-176	LMNA
10	8.2168994384246e-180	3.66722359504352	0.284	0.03	2.02645173950428e-175	CXCL12
10	5.49728471469106e-177	4.00311445787575	0.258	0.024	1.35574035633711e-172	IGSF21
10	2.19554335241462e-171	3.81791082140112	0.284	0.032	5.41464901572493e-167	CD163L1
10	1.14632075130357e-163	1.13959312960081	0.929	0.606	2.82705623686488e-159	CD163
10	4.00297352099343e-159	5.06000738352446	0.135	0.005	9.872133297474e-155	DES
10	7.53265212313995e-159	1.26731022832939	0.881	0.545	1.85770266660877e-154	CSF1R
10	1.06538706943896e-154	2.26550733809788	0.61	0.191	2.62745759065036e-150	PDK4
10	4.22886061422908e-154	2.67586501098667	0.514	0.134	1.04292160468117e-149	MERTK
10	8.28023931836021e-137	4.00118102987752	0.223	0.024	2.042072620694e-132	PDGFB
10	2.00650483539824e-136	2.42677139486029	0.544	0.168	4.94844222505913e-132	MAN1A1
10	7.4446964866692e-136	4.30570716851237	0.2	0.019	1.83601104754236e-131	ADGRG6
10	7.59297204128313e-136	2.83698080092285	0.406	0.088	1.87257876482125e-131	ITSN1
10	5.89062366739475e-135	2.52030287008924	0.514	0.153	1.45274560885289e-130	NRP1
10	3.09259098636861e-128	4.11394327886131	0.193	0.019	7.62694789058226e-124	HPGDS
11	0	4.1998149751159	0.634	0.039	0	ADAMTS2
11	6.50247388965329e-258	2.85040852981685	0.631	0.083	1.60364011066629e-253	MARC1
11	4.54845408445181e-177	2.4493593726584	0.562	0.091	1.12173974630751e-172	NFE2
11	3.90236892235701e-164	3.9658593041567	0.206	0.012	9.62402223631685e-160	CASC8
11	2.21761039556408e-158	2.09640918722615	0.729	0.191	5.46907075754013e-154	RNASE2
11	2.76911623713139e-136	1.61501713676632	0.905	0.308	6.82919446401344e-132	RBP7
11	2.12742850151869e-135	1.59551786051579	0.907	0.302	5.2466641704454e-131	CDA
11	3.16863857493787e-122	1.91107922398611	0.647	0.164	7.81449645351179e-118	CYP1B1
11	3.45101866368032e-121	1.91735308729894	0.624	0.155	8.51090222836841e-117	VNN2
11	8.13458523916222e-119	2.49458092975256	0.397	0.069	2.00615141168219e-114	FLT3
11	1.38084288813784e-110	1.91801043604425	0.57	0.142	3.40543473072553e-106	LTB4R
11	3.18687985617847e-105	1.92886167265084	0.534	0.129	7.85948310130733e-101	PADI4
11	9.36670641326972e-104	1.8939567276707	0.572	0.15	2.31001713564058e-99	CDKN2D
11	1.82515027598733e-93	1.6793478366411	0.644	0.211	4.50118561063994e-89	MSRB1
11	9.27358822150937e-93	2.13685927625039	0.394	0.081	2.28705232718864e-88	NLRP12
11	2.80622135409696e-90	1.30415286406967	0.856	0.363	6.92070310347392e-86	ICAM3
11	1.86957836583033e-88	1.1661926933277	0.985	0.444	4.61075416581075e-84	S100A12
11	6.15917976406162e-88	1.11602927180029	0.905	0.514	1.51897691341288e-83	PLBD1
11	1.39681724532124e-87	2.61673673537402	0.26	0.04	3.44483069041124e-83	MFGE8
11	1.41713966158482e-85	1.84827258722416	0.466	0.116	3.49494983340048e-81	RAB3D
11	1.56010270455513e-85	1.95620259134819	0.415	0.094	3.84752528997387e-81	CRISPLD2
11	1.26361029824618e-80	1.01321624604098	0.979	0.544	3.11631571753472e-76	NCF1
11	7.69629901463373e-80	1.19875826443555	0.851	0.4	1.89806126298897e-75	IL17RA
11	5.26574444565497e-77	0.900571541798889	0.979	0.588	1.29863789518743e-72	TXNIP
11	2.29572870217644e-76	1.22602136740061	0.843	0.372	5.66172612530753e-72	SELL
11	5.43822956881336e-75	1.33924211131495	0.732	0.309	1.34117617626075e-70	FAM200B
11	1.18357546047304e-73	1.41638174197675	0.68	0.272	2.91893380061861e-69	CTD-3252C9.4
11	7.14095070138977e-73	2.99820741346321	0.178	0.022	1.76110126197675e-68	XXbac-BPG299F13.17
11	4.23204793161685e-71	1.3120271099537	0.709	0.277	1.04370766089535e-66	LRRK2
11	1.62723267334387e-70	1.22093393411034	0.784	0.341	4.01308121900065e-66	LILRA2
11	1.75739661216534e-67	1.4767281494367	0.593	0.219	4.33409152492216e-63	QPCT
11	2.52332951253814e-66	1.49135997373733	0.495	0.147	6.22303524382156e-62	FN1
11	1.92173101825026e-65	1.5527018084838	0.539	0.184	4.73937303720878e-61	GIMAP7
11	1.2812636714994e-64	1.15670439020926	0.768	0.363	3.15985246665181e-60	PRAM1
11	4.39790133885915e-64	1.21338413361568	0.729	0.339	1.08461042818944e-59	G6PD
11	8.63837828121355e-64	1.28387834888232	0.655	0.26	2.13039685171288e-59	PSTPIP1
11	1.77589331483837e-63	1.04284680514521	0.794	0.43	4.37970809305438e-59	C20orf27
11	6.07524025492417e-63	1.52963913523255	0.474	0.145	1.4982757516694e-58	ZNF467
11	4.4696289873591e-62	1.23090361337512	0.701	0.289	1.1022999008625e-57	TNFSF10
11	5.31166555811389e-62	1.24162898813277	0.678	0.269	1.30996295994205e-57	MEGF9
11	1.06346223423521e-61	1.52354319925715	0.523	0.182	2.62271056207087e-57	RAB27A
11	3.03556960397287e-61	0.763138922136245	0.956	0.643	7.48632175731789e-57	PGD
11	4.85621758904197e-61	3.28335141007857	0.116	0.011	1.19764038180953e-56	CELA1
11	3.69089534822749e-60	2.28825903204882	0.214	0.038	9.10248610779863e-56	AP003774.6
11	9.58329604845899e-60	1.04118267334479	0.799	0.425	2.36343247147096e-55	STX10
11	1.37697420389029e-59	2.99325710508102	0.129	0.014	3.39589378163424e-55	RP3-525N10.2
11	2.73927314373756e-59	0.832926528611639	0.938	0.574	6.75559542708556e-55	GLRX
11	9.51483967984037e-59	0.745820217092114	0.972	0.65	2.34654976184223e-54	MNDA
11	9.79380015293309e-59	1.36621747959098	0.588	0.245	2.41534699371636e-54	TCN2
11	1.92643083783039e-58	1.16466724214682	0.719	0.331	4.75096373225731e-54	SULT1A1
12	1.77350149286285e-176	4.45971932893085	0.477	0.042	4.37380938169836e-172	HILPDA
12	5.11228342504632e-143	4.02614504244695	0.421	0.04	1.26079133828492e-138	TNIP3
12	1.33587702948635e-126	3.69017000103099	0.559	0.086	3.29453993011924e-122	HIF1A-AS2
12	4.3318436042771e-111	5.9114790670248	0.123	0.003	1.06831926968682e-106	CSF3
12	2.74927463246002e-106	2.6716236355453	0.754	0.212	6.78026109857289e-102	PTGS2
12	2.17660856672278e-104	3.91736077375584	0.369	0.042	5.36795204725173e-100	IL6
12	5.44696175380934e-104	1.98557651630458	0.918	0.408	1.34332970772446e-99	IL1RN
12	3.74612805048366e-99	3.338248561266	0.538	0.103	9.23870099810281e-95	INHBA
12	5.09310978764149e-97	1.78251320031768	0.928	0.443	1.25606273582814e-92	C15orf48
12	3.33750645555657e-94	3.13474079397418	0.497	0.088	8.23095842069362e-90	IL1A
12	4.95921225223577e-86	0.848957881818621	0.995	0.883	1.22304092564638e-81	CD44
12	5.93600378270024e-86	1.12783765644815	0.969	0.751	1.46393725288953e-81	LDHA
12	7.35460218473803e-83	2.23541093307649	0.723	0.224	1.81379199080009e-78	CCL20
12	3.29466508510134e-79	0.824770732868264	1	0.897	8.12530303287693e-75	TIMP1
12	2.49310697312878e-77	1.04445247883303	0.995	0.75	6.14850041713019e-73	BCL2A1
12	1.15735449877575e-75	2.51749668340267	0.615	0.174	2.85426766488076e-71	TNFAIP6
12	7.26361401604419e-74	0.706668928875486	0.974	0.904	1.79135248863682e-69	ANXA5
12	8.01921663917993e-74	3.12991259121155	0.518	0.124	1.97769920755455e-69	SNAPC1
12	3.56406444040579e-72	1.21741394256614	0.933	0.657	8.78969572292875e-68	SLC2A3
12	5.55960688623693e-71	1.44388213536688	0.892	0.51	1.37111025028375e-66	CXCL8
12	3.24208394572106e-68	1.22053670750299	0.928	0.599	7.99562742693729e-64	IL1B
12	1.3794302964038e-67	2.50805710027204	0.6	0.182	3.40195099699106e-63	HK2
12	1.98598972558207e-67	0.760164836797371	0.969	0.882	4.89784786123051e-63	SOD2
