gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	resolution	positive_direction	passes_primary_filter	rank
NAMPTP1	1	2.61228119593409	1.62871343431528	665888525	0.807148479573578	0	0	90.1161116975338	52.7322335345982	0.8	TRUE	TRUE	6
CXCL8	1	5.04626948414035	2.89990724857126	658397682.5	0.798068548162236	0	0	96.0560406870742	65.9765555920471	0.8	TRUE	TRUE	7
G0S2	1	3.34918528384663	2.21850736166636	655619626	0.794701161586315	0	0	87.4676134727953	41.9915115074653	0.8	TRUE	TRUE	8
S100A8	1	3.24224937126701	2.06723429517581	650430613	0.788411364125941	0	0	87.4292294405527	43.7725791375085	0.8	TRUE	TRUE	9
FCGR3B	1	2.6977865038281	2.00517189663308	650256201.5	0.78819995339913	0	0	77.4397850494195	29.2347725033474	0.8	TRUE	TRUE	10
SOD2	1	3.60672993157766	1.96909903571183	647744197	0.785155058440387	0	0	94.1752231071874	65.3399186519465	0.8	TRUE	TRUE	11
SAT1	1	4.14407711273607	1.69985370463957	644968943.5	0.781791069485996	0	0	96.4494770175607	83.2112270419119	0.8	TRUE	TRUE	12
SRGN	1	4.13845822066365	1.47372616276402	625657884	0.758383409300862	0	0	96.2767488724691	85.0529267614885	0.8	TRUE	TRUE	13
BCL2A1	1	2.71689367321228	1.63250058515925	620181926	0.751745795033656	0	0	82.1994050475002	44.4130055832049	0.8	TRUE	TRUE	14
FTH1P10	1	1.49311870955379	0.834228571416911	615332570	0.745867708574198	0	0	83.6484022646579	56.5507920066695	0.8	TRUE	TRUE	15
LITAF	1	2.82609904782384	1.4996881195389	613601629.5	0.743769570612131	0	0	83.8019383936283	59.0594447111134	0.8	TRUE	TRUE	16
HCAR2	1	2.79676914424135	1.74126654375892	606466858	0.73512124622731	0	0	76.8928125899626	38.2348482934593	0.8	TRUE	TRUE	17
MALAT1	1	4.36375534412858	1.08903944888466	604162546	0.732328103144895	0	0	97.7545341138087	93.9772124396837	0.8	TRUE	TRUE	18
PLAUR	1	2.61328208044272	1.46097553349108	603399518	0.731403208260917	0	0	81.8155647250744	50.9865346234495	0.8	TRUE	TRUE	19
H3-3A	1	3.3237992982176	1.09738681492296	602031431.5	0.729744899254316	0	0	89.7706554073506	85.1198746936816	0.8	TRUE	TRUE	20
FPR1	1	1.88690336376337	1.3163765074419	600741698	0.728181564860499	0	0	66.9417522310719	28.270974913473	0.8	TRUE	TRUE	21
SLC25A37	1	1.90643787691956	1.25481630685573	594400249.5	0.720494857066474	0	0	70.6841953747241	39.5093853421924	0.8	TRUE	TRUE	22
IFITM3	1	2.49691160950229	1.21882167351911	593401026.5	0.719283661355894	0	0	85.3372996833318	63.4716923931991	0.8	TRUE	TRUE	23
HCAR3	1	2.56138523461002	1.58324734131674	591572441.5	0.71706716482966	0	0	72.6129929949141	35.7779854988253	0.8	TRUE	TRUE	24
PLEK	1	2.68378061069175	1.52949266793331	591392134.5	0.716848607945974	0	0	77.1519048076	45.7115428340449	0.8	TRUE	TRUE	25
CXCR2	1	1.56742154743767	1.18468998556819	582876379	0.706526341010611	0	0	57.1634200172728	20.2498547356188	0.8	TRUE	TRUE	26
MNDA	1	1.71544947388858	1.2091787843641	579410192.5	0.702324846228292	0	0	60.1573745321946	25.9151656013945	0.8	TRUE	TRUE	27
FTL	1	3.85621952342171	0.940574925973042	570590520	0.691634190087744	0	0	95.0772478648882	91.0365560973145	0.8	TRUE	TRUE	28
FCGR2A	1	1.75813478543802	1.04747537341182	570496269	0.691519944912325	0	0	66.8745801746474	35.3080868049415	0.8	TRUE	TRUE	29
TYROBP	1	1.8616246144519	1.01942672909373	569532019.5	0.69035114189405	0	0	70.9240955762403	42.8365712553369	0.8	TRUE	TRUE	30
RNF149	1	1.66979770675773	0.965153444401027	567514538	0.687905676828718	0	0	69.5134823913252	46.752393704368	0.8	TRUE	TRUE	31
LCP2	1	1.88041100538821	1.06280934589428	567375467	0.687737103648691	0	0	68.8513578351406	40.840764974863	0.8	TRUE	TRUE	32
H3-3B	1	3.37184809198619	0.814123371250886	567179569	0.687499648328596	0	0	91.171672584205	87.6828436449991	0.8	TRUE	TRUE	33
AQP9	1	1.53774605787336	1.007960966419	566218249.5	0.686334396873317	0	0	59.3609058631609	26.2802213071268	0.8	TRUE	TRUE	34
GLUL	1	2.06872048236545	1.05908635058875	566195119.5	0.686306360131984	0	0	74.6761347279532	53.5911881363212	0.8	TRUE	TRUE	35
MXD1	1	1.65857038299812	1.03855793983062	565894859.5	0.685942403713788	0	0	64.2164859418482	38.0137938003688	0.8	TRUE	TRUE	36
FAM157A	1	1.22214931402033	0.829928177700272	565046060.5	0.684913542580742	0	0	58.3149409845504	27.2566505823207	0.8	TRUE	TRUE	37
TREM1	1	1.31565003746554	0.891325528936654	555814823	0.673724013052947	0	0	54.3134056232607	23.2296693024783	0.8	TRUE	TRUE	38
B2M	1	4.90204638047802	0.508024676974634	553982738	0.671503274045319	0	0	98.6661548795701	97.8450344845009	0.8	TRUE	TRUE	39
ACTB	1	3.79297997599287	0.744380631391285	553886830.5	0.671387020964062	0	0	94.7893676230688	92.2580400677058	0.8	TRUE	TRUE	40
SERPINA1	1	1.49775874584025	0.905169885245976	553530807	0.670955471514073	0	0	60.3205066692256	32.4823787989794	0.8	TRUE	TRUE	41
AL669831.1	1	0.968674257147422	0.657657456024568	552287972.5	0.669448985158813	0	0	53.6128970348335	24.2995730490362	0.8	TRUE	TRUE	42
S100A11	1	2.30231330647213	0.969362866888313	551793566.5	0.668849697085495	0	0	77.4109970252375	60.9908293964581	0.8	TRUE	TRUE	43
ITGAX	1	1.44207880558453	0.911355671856832	551553409	0.668558593163884	0	0	57.8159485653968	29.4937220523962	0.8	TRUE	TRUE	44
MT-RNR2	1	5.43706942824491	0.587795707148901	547513385.5	0.663661529011192	0	0	99.836867862969	99.5629436879469	0.8	TRUE	TRUE	45
C5AR1	1	1.28639525877182	0.858139020986878	546865791.5	0.662876556012174	0	0	53.6416850590155	26.5669605638784	0.8	TRUE	TRUE	46
NCF2	1	1.17861518254948	0.803099694408463	545465013.5	0.661178620411136	0	0	51.1179349390654	23.099562943688	0.8	TRUE	TRUE	47
RGS2	1	2.19111861781197	1.10253963412758	543568359	0.658879614288525	0	0	67.6326648114384	52.6185483667231	0.8	TRUE	TRUE	48
HLA-C	1	3.42617140249168	0.522467676441194	541745087	0.65666955784905	0	0	90.2408598023222	91.7072985877776	0.8	TRUE	TRUE	49
PPIF	1	1.85126059601739	1.00909280481291	540203209.5	0.654800590246982	0	0	62.6907206602054	41.4142434883662	0.8	TRUE	TRUE	50
S100A9	2	5.03385634881415	3.36636580725039	616337782	0.889734035807978	0	0	98.9822180627047	54.7748614864448	0.8	TRUE	TRUE	1
IFITM2	2	4.35330709134181	2.56358885406566	613194342.5	0.885196223597963	0	0	99.1927936359382	73.1228174089019	0.8	TRUE	TRUE	2
S100A8	2	3.98348979081723	2.83888221323232	612282205	0.883879478457899	0	0	97.7187646233037	43.6962450178309	0.8	TRUE	TRUE	3
HCAR2	2	4.00496816403041	3.03666176518789	608210621.5	0.87800181441493	0	0	93.6827328029949	37.3573217833389	0.8	TRUE	TRUE	4
NAMPT	2	3.92106493776783	2.41787064119078	605440104.5	0.874002346357519	0	0	98.8067384183435	62.6291045052382	0.8	TRUE	TRUE	5
HCAR3	2	3.87720680126241	3.00126933592923	603686331	0.871470630763215	0	0	92.1853065044455	34.5648391515196	0.8	TRUE	TRUE	6
NAMPTP1	2	2.91711850925992	1.92806165093257	599571789	0.865530952609327	0	0	97.2742161909219	52.8412245955651	0.8	TRUE	TRUE	7
CSF3R	2	3.0403388597754	2.21341778821174	592354789	0.855112622395026	0	0	94.5601310248011	36.635447130394	0.8	TRUE	TRUE	8
G0S2	2	3.87079893922517	2.74386599462082	591458768.5	0.853819143463644	0	0	93.9050070191858	42.3635533508558	0.8	TRUE	TRUE	9
BCL2A1	2	3.35592388545607	2.30120486369527	587757718.5	0.848476374856239	0	0	93.8816097332709	44.0540974098891	0.8	TRUE	TRUE	10
FCGR3B	2	3.05907082606136	2.35822032533429	586228325.5	0.846268570879317	0	0	88.3598502573702	29.1970532706475	0.8	TRUE	TRUE	11
SOD2	2	4.03530559986256	2.39737043467715	585521580	0.845248325902669	0	0	98.3972859148339	65.5610261725836	0.8	TRUE	TRUE	12
CXCL8	2	5.48603211484689	3.3190324663125	583797675	0.842759727932864	0	0	98.0814225549836	66.4581251002604	0.8	TRUE	TRUE	13
SRGN	2	4.56124410044626	1.90704628652206	581560380	0.839530009476884	0	0	99.4735610669162	84.9751354286208	0.8	TRUE	TRUE	14
SAT1	2	4.47719795433418	2.02882458097639	580445923.5	0.837921200300429	0	0	99.017313991577	83.2463381828502	0.8	TRUE	TRUE	15
FTH1	2	5.5587269963781	1.95074791276392	577155027.5	0.833170522563291	0	0	99.9766027140852	94.539666086699	0.8	TRUE	TRUE	16
FPR1	2	2.35874492284918	1.80756342430146	570490333	0.823549490544663	0	0	83.3996256434254	27.4287688643739	0.8	TRUE	TRUE	17
PLEK	2	3.46303623312913	2.35559409663132	569478604	0.822088976922745	0	0	89.3776321946654	45.1486321400807	0.8	TRUE	TRUE	18
LITAF	2	3.21313840058709	1.89289112856054	564300056.5	0.814613319740336	0	0	92.9691155825924	58.6643467959871	0.8	TRUE	TRUE	19
PLAUR	2	2.9720212740267	1.82378801836108	547941907.5	0.790998992737877	0	0	90.208235844642	50.8138056984909	0.8	TRUE	TRUE	20
IL1B	2	3.54427878296835	2.37434038867639	545019394	0.786780105291742	0	0	84.7683668694432	44.9240489147201	0.8	TRUE	TRUE	21
H3-3A	2	3.5839611661086	1.35962741209716	544890924.5	0.786594649053213	0	0	95.9171736078615	84.5790298498254	0.8	TRUE	TRUE	22
FCGR2A	2	2.23074600161735	1.54572806223396	543092312	0.783998204692319	0	0	81.2821712681329	34.5179481484224	0.8	TRUE	TRUE	23
MNDA	2	2.10562280110139	1.6125606869283	542963898	0.783812828572582	0	0	74.5905474964904	25.1841705845334	0.8	TRUE	TRUE	24
FTH1P10	2	1.58086367331046	0.911947915853593	541497616.5	0.781696131211612	0	0	89.8572765559195	56.5221683387011	0.8	TRUE	TRUE	25
CXCR2	2	1.88803102024724	1.51173642614151	540823967	0.780723663019884	0	0	71.1160505381376	19.6312886388035	0.8	TRUE	TRUE	26
FAM157A	2	1.5316165915083	1.15285651481551	536886434.5	0.775039512567544	0	0	74.0875058493215	26.3107886326337	0.8	TRUE	TRUE	27
SLC25A37	2	2.12011745027123	1.46203309130662	536642757.5	0.774687744872985	0	0	80.4281703322415	39.2021125630869	0.8	TRUE	TRUE	28
IFITM3	2	2.73122026031609	1.44967541191611	536611960.5	0.774643286882738	0	0	94.7941038839495	62.9795530547021	0.8	TRUE	TRUE	29
OSM	2	2.09832852441019	1.67483386109445	536364417	0.774285937578955	0	0	69.9110903135236	21.8302298893126	0.8	TRUE	TRUE	30
AQP9	2	1.91481656238652	1.40150857186474	534944882	0.772236722616954	0	0	75.0116986429574	25.3939461247054	0.8	TRUE	TRUE	31
ACTB	2	4.21228544035463	1.19071009884746	532876722	0.769251164377241	0	0	98.5844642021526	91.9162378607831	0.8	TRUE	TRUE	32
PROK2	2	1.56279808275798	1.39103830011241	525022914.5	0.757913550413744	0	0	59.4174075807206	10.8984562988191	0.8	TRUE	TRUE	33
AL669831.1	2	1.20643979177603	0.90530252242024	521832248	0.75330756216368	0	0	68.7178287318671	23.3838028603512	0.8	TRUE	TRUE	34
TREM1	2	1.60925338026534	1.19529756654456	519000542	0.749219762776426	0	0	68.2732802994853	22.4755981687829	0.8	TRUE	TRUE	35
LCP2	2	2.16669663989379	1.35472841243744	518890769.5	0.749061297187753	0	0	79.1179223210108	40.4052369846617	0.8	TRUE	TRUE	36
H3-3B	2	3.65812776945815	1.11178356438416	518540573	0.748555759876281	0	0	96.6658867571362	87.1839484692555	0.8	TRUE	TRUE	37
FTL	2	4.12915498102055	1.22056075999813	516613503	0.74577387659984	0	0	97.8474496958353	90.8377447895458	0.8	TRUE	TRUE	38
RNF149	2	1.86577270907707	1.15949296156462	515872282.5	0.744703864138899	0	0	79.2817033224146	46.2481027653352	0.8	TRUE	TRUE	39
FFAR2	2	1.72940218658482	1.33999393886163	515570967	0.744268890551857	0	0	64.787084698175	20.0841570108219	0.8	TRUE	TRUE	40
MXD1	2	1.84850880434346	1.22452758816984	514570072	0.742824016695706	0	0	74.859616284511	37.496760818865	0.8	TRUE	TRUE	41
IL1RN	2	2.70050235441503	1.77705007036507	514555500	0.742802980820982	0	0	75.140383715489	36.6070657337825	0.8	TRUE	TRUE	42
S100A11	2	2.63529283896789	1.31506087313241	513136234.5	0.74075415490429	0	0	88.1843706130089	60.2339614259801	0.8	TRUE	TRUE	43
TYROBP	2	2.04772289942908	1.20159335001277	512334148	0.739596277390443	0	0	80.919513336453	42.4314219079702	0.8	TRUE	TRUE	44
CD55	2	2.09916096381822	1.25676736590906	511938346	0.739024904806893	0	0	79.1179223210108	49.8229247646195	0.8	TRUE	TRUE	45
SELL	2	1.5296910364607	1.15804200145034	509593224	0.73563952925073	0	0	63.9330837622836	22.3719443724626	0.8	TRUE	TRUE	46
BASP1	2	1.67542412712916	1.18299997325207	508610742.5	0.734221236788981	0	0	68.5774450163781	30.8925332247436	0.8	TRUE	TRUE	47
PTGS2	2	1.9338085677952	1.36388603412806	506333625	0.730934031294764	0	0	68.1796911558259	29.2377744049162	0.8	TRUE	TRUE	48
ACSL1	2	1.55902758262879	1.17958073089003	505513168	0.729749634460535	0	0	63.1258773982218	22.8445563247325	0.8	TRUE	TRUE	49
IVNS1ABP	2	1.9515213116798	1.19705009457717	504778355	0.7286888717503	0	0	76.0411792232101	43.0385370007034	0.8	TRUE	TRUE	50
CCL5	3	3.04938877907865	2.41518492777198	545206112.5	0.894799439486321	0	0	93.0141604855024	47.8642359927956	0.8	TRUE	TRUE	1
NKG7	3	2.10226277276404	1.90140571689294	520973656	0.855028813302124	0	0	78.8132164531355	14.4428759188045	0.8	TRUE	TRUE	2
GZMB	3	1.70501128956639	1.59024867688748	495094806.5	0.812556105281723	0	0	68.0242751180041	9.4168329844716	0.8	TRUE	TRUE	3
TRBC2	3	2.08336217400818	1.61254457890531	495054610	0.812490134257472	0	0	81.1732973701956	27.0578785961155	0.8	TRUE	TRUE	4
IL32	3	2.08536760899968	1.53744913939715	493986430	0.810737023198449	0	0	83.4524612272421	34.0286228885752	0.8	TRUE	TRUE	5
RPS27	3	3.28143455672687	1.44109558347939	491905017.5	0.807320981639781	0	0	99.0155091031693	76.2145256291681	0.8	TRUE	TRUE	6
GZMA	3	1.58450505857584	1.42682714324012	490340543.5	0.804753346343339	0	0	68.6041807147674	11.3444969089227	0.8	TRUE	TRUE	7
PTMA	3	3.43387368270222	1.49899478235046	489273385.5	0.803001912604153	0	0	98.7188132164531	73.8621428223726	0.8	TRUE	TRUE	8
TMSB4X	3	4.75146133577053	1.26094482932364	481617743	0.790437371486856	0	0	99.6358732299393	94.007691184345	0.8	TRUE	TRUE	9
RPL23A	3	2.90154070492471	1.36487151473794	479317582	0.786662317014171	0	0	96.6284558327714	66.1940807087573	0.8	TRUE	TRUE	10
CALM1	3	2.45512797052982	1.30467539134128	477226157	0.783229842808872	0	0	92.7714093054619	58.4262279121842	0.8	TRUE	TRUE	11
RPS15A	3	2.81598613498264	1.31477430650424	475805453	0.780898164726528	0	0	95.7248819959542	66.8378523097892	0.8	TRUE	TRUE	12
RPS19	3	3.04352556321091	1.34895225798756	471511858	0.773851460166001	0	0	95.8597437626433	68.3493160687339	0.8	TRUE	TRUE	13
TRBC1	3	1.41253942723492	1.12666474741472	470660581.5	0.772454333982739	0	0	69.6426163182738	18.6450372389622	0.8	TRUE	TRUE	14
ZFP36L2	3	2.4346157451286	1.3719009648755	469408698	0.770399726324425	0	0	89.4403236682401	54.7656135910042	0.8	TRUE	TRUE	15
CD3E	3	1.30869132220795	1.06480568449321	469062622	0.769831741843474	0	0	67.4173971679029	17.6532152071265	0.8	TRUE	TRUE	16
RPS27A	3	3.07043462276577	1.34874253904305	468290513.5	0.76856454722261	0	0	96.6149696561025	68.2044978824904	0.8	TRUE	TRUE	17
RPL13A	3	3.34764882319258	1.35257669246305	465995979.5	0.764798727856301	0	0	97.801753202967	73.1940320303753	0.8	TRUE	TRUE	18
RPLP1	3	3.76236015764616	1.36382243480116	465697998	0.764309676701033	0	0	98.5569790964262	78.5815119505428	0.8	TRUE	TRUE	19
RPLP2	3	2.83622639640355	1.22302196683285	463406761	0.760549268414469	0	0	96.9251517194875	69.1488584919437	0.8	TRUE	TRUE	20
ARL4C	3	1.68836665483237	1.2013456962573	461817235.5	0.757940518266883	0	0	73.6749831422792	28.6460108066008	0.8	TRUE	TRUE	21
RPS29	3	2.24815357104998	1.00634313635143	461284610	0.757066366294025	0	0	96.6824005394471	68.9638806406075	0.8	TRUE	TRUE	22
RPL28	3	3.20934862084009	1.25126906502239	460947379.5	0.756512899163963	0	0	97.2353337828726	75.0340748673514	0.8	TRUE	TRUE	23
RPS12	3	3.1584651624516	1.33752582418631	459674480	0.754423799770158	0	0	96.844234659474	69.5139463564231	0.8	TRUE	TRUE	24
RUNX3	3	1.34072846541896	0.980626183157579	458657544.5	0.752754791858231	0	0	70.4922454484154	25.5877914618118	0.8	TRUE	TRUE	25
RPL30	3	2.98503123208564	1.22031188536651	458252770	0.752090470627389	0	0	96.5475387727579	71.6874361096237	0.8	TRUE	TRUE	26
CD2	3	1.13844389018566	0.916649304374703	457193233	0.750351544573593	0	0	63.0343897505057	15.1061188726087	0.8	TRUE	TRUE	27
CD52	3	1.5487566498042	1.08482929395692	456549515	0.749295066129237	0	0	71.9487525286581	27.6748770870856	0.8	TRUE	TRUE	28
HSPA8	3	2.6649915590196	1.1839610388145	456258099.5	0.74881679117949	0	0	94.2953472690492	67.3063817358711	0.8	TRUE	TRUE	29
EEF1A1	3	4.48623472716496	1.42344695998593	456177321	0.748684216443321	0	0	99.5819285232637	86.3931752908533	0.8	TRUE	TRUE	30
CD3D	3	1.34913320180097	1.07452055274218	456157334.5	0.748651414336765	0	0	63.6952124072825	17.5010952635934	0.8	TRUE	TRUE	31
CST7	3	1.20936904822389	0.964780851130183	456041857	0.748461891145619	0	0	63.4524612272421	16.5762060069123	0.8	TRUE	TRUE	32
RPS25	3	2.4169281031756	1.07997752064255	455545083	0.747646579125889	0	0	93.9447066756575	64.2080027259894	0.8	TRUE	TRUE	33
RPL10	3	3.30945404578496	1.28804582885998	455488773	0.7475541624136	0	0	97.3971679028995	72.5648639439225	0.8	TRUE	TRUE	34
ETS1	3	1.15339044801697	0.849998587913816	455380707	0.74737680307369	0	0	68.186109238031	22.4772428564475	0.8	TRUE	TRUE	35
RPS3	3	3.10116087563135	1.2702678693035	455254970	0.747170441856266	0	0	96.5879973027647	71.2432458745071	0.8	TRUE	TRUE	36
RPS20	3	2.59135214065	1.1369022906314	454886302	0.746565379087905	0	0	94.7403910991234	65.3543786204547	0.8	TRUE	TRUE	37
RPL41	3	3.04428505831349	1.0867285025461	454475063	0.745890448234677	0	0	98.7997302764666	78.8516769702575	0.8	TRUE	TRUE	38
BTG1	3	2.92993145898573	1.27966681122609	454252870	0.745525782161976	0	0	93.9716790289953	69.7828944165896	0.8	TRUE	TRUE	39
RPL27A	3	2.61515051473125	1.08728767444014	452450041.5	0.742566956326563	0	0	95.6035064059339	67.5327362118483	0.8	TRUE	TRUE	40
TRAC	3	1.30681231759651	1.01455288857179	451877225	0.741626842356127	0	0	63.5333782872556	18.3030716058998	0.8	TRUE	TRUE	41
HNRNPA1	3	2.02930899897919	1.02538591172211	451710982.5	0.74135400297959	0	0	87.5118004045853	54.263009297571	0.8	TRUE	TRUE	42
RPL31	3	2.66980282311091	1.14116117056168	450358231.5	0.739133850254203	0	0	95.2258934592043	66.4751983644064	0.8	TRUE	TRUE	43
IL2RB	3	1.06556281702668	0.917004281528462	450020871.5	0.738580170587038	0	0	56.385704652731	10.2224602054228	0.8	TRUE	TRUE	44
RPS7	3	2.23769653815043	1.02937321837068	449649245	0.737970252289583	0	0	91.4362778152394	60.1470087134304	0.8	TRUE	TRUE	45
CD7	3	0.988464354326482	0.829104856463132	448946244	0.736816477806252	0	0	57.8691840863115	12.8535267487709	0.8	TRUE	TRUE	46
MT-CO1	3	4.86620787605732	1.40546012427522	448796518	0.736570745526652	0	0	99.7167902899528	90.1937399600837	0.8	TRUE	TRUE	47
CCL4	3	1.91762328043197	1.3750731154633	448572835	0.736203634046363	0	0	70.0472016183412	32.0632332181278	0.8	TRUE	TRUE	48
RPL26	3	2.45188340630914	1.08388878492223	448326928.5	0.735800049065708	0	0	93.54012137559	63.176021029061	0.8	TRUE	TRUE	49
RPS11	3	2.98444079952816	1.09311371894212	448113551	0.735449851107502	0	0	96.8172623061362	74.5144331402424	0.8	TRUE	TRUE	50
CCL3L1	4	2.9820629353322	2.72970520535864	477677637.5	0.907838133765966	0	0	87.7354011710714	18.4536676754576	0.8	TRUE	TRUE	1
CCL3L3	4	2.14828381809006	1.99974712950921	470165285	0.893560722519575	0	0	83.984807722741	12.9569582552721	0.8	TRUE	TRUE	2
CXCL8	4	5.7835694002542	3.55030197465153	454000650.5	0.862839435891437	0	0	96.2177559740465	67.4460777249364	0.8	TRUE	TRUE	3
AC131056.2	4	1.313181849603	1.23234178499702	441576682.5	0.839227378224015	0	0	72.7330273777497	9.20401594850363	0.8	TRUE	TRUE	4
SOD2	4	3.94287172936209	2.23374681149152	430532002	0.818236690475603	0	0	94.2712454502295	66.7531344574146	0.8	TRUE	TRUE	5
FTH1	4	5.44912836729295	1.78061257288063	423208490.5	0.804318176208179	0	0	99.2562114258585	94.7398760628333	0.8	TRUE	TRUE	6
CCL4L2	4	2.53854113089334	2.17163003132426	418958868	0.796241663814169	0	0	72.3373951574616	25.0816640245953	0.8	TRUE	TRUE	7
NAMPT	4	3.47552784382521	1.87379890541892	415621314	0.789898560103975	0	0	93.3217281215382	64.0137868088582	0.8	TRUE	TRUE	8
HCAR3	4	3.3117706928781	2.3125827577526	414621615.5	0.78799860844344	0	0	81.6743155562589	36.9049334678388	0.8	TRUE	TRUE	9
HCAR2	4	3.31394057909931	2.21190546834124	412348330.5	0.783678174221902	0	0	83.4942237695838	39.6382764087044	0.8	TRUE	TRUE	10
G0S2	4	3.40932173682569	2.1739179301378	412193610	0.783384124094895	0	0	86.4852033549612	44.3063361675554	0.8	TRUE	TRUE	11
PLEK	4	3.29403153609429	2.11070718887983	411841778.5	0.782715459649911	0	0	84.0955847444216	46.7334390161887	0.8	TRUE	TRUE	12
NAMPTP1	4	2.509673384627	1.438084279068	408715817.5	0.776774493655946	0	0	89.8718151606267	54.5924004419465	0.8	TRUE	TRUE	13
PPIF	4	2.5835909000635	1.74728726442809	404843621	0.769415288685554	0	0	78.8890647254312	41.2331267713888	0.8	TRUE	TRUE	14
LCP2	4	2.3398557913798	1.50476347119776	398690348	0.757720841555668	0	0	78.5725589492008	41.4829226113273	0.8	TRUE	TRUE	15
CSF3R	4	2.48185411500486	1.55330008297464	398545683.5	0.75744590310473	0	0	82.8453869283115	39.0750348273046	0.8	TRUE	TRUE	16
SAT1	4	4.07321504093177	1.53987483732964	397465774	0.755393508459992	0	0	95.6163949992087	83.9265984531873	0.8	TRUE	TRUE	17
BCL2A1	4	2.81695547769594	1.65973457033908	396297491.5	0.753173158748705	0	0	83.5100490583953	46.1750012009415	0.8	TRUE	TRUE	18
IL1RN	4	2.89666718254877	1.94053152604041	390522650	0.742197930019991	0	0	72.986231998734	37.8020367968487	0.8	TRUE	TRUE	19
MALAT1	4	4.45287633126548	1.13127466595855	390233729	0.741648828532179	0	0	98.3066940971673	94.1213911706778	0.8	TRUE	TRUE	20
NFKBIA	4	3.16838868122133	1.34802727660877	389837437.5	0.740895666760423	0	0	89.9984174711189	74.4163424124514	0.8	TRUE	TRUE	21
PLAUR	4	2.74053515568098	1.52591404063656	389557821.5	0.740364249654654	0	0	83.9689824339294	52.3418359994236	0.8	TRUE	TRUE	22
IL1B	4	3.26847989092886	2.01405312264982	387986625	0.737378151946993	0	0	78.2718784617819	46.4836431762502	0.8	TRUE	TRUE	23
FTH1P10	4	1.44892215153774	0.745581760601993	381349532.5	0.724764193922148	0	0	83.0827662604843	57.9286160349714	0.8	TRUE	TRUE	24
IER3	4	2.3031237129358	1.31118490061505	381271213.5	0.724615346730618	0	0	78.0661497072322	50.7613969351972	0.8	TRUE	TRUE	25
LITAF	4	2.72516522691233	1.3172161149231	377811727.5	0.718040508246517	0	0	83.5100490583953	60.3004755728491	0.8	TRUE	TRUE	26
OSM	4	1.74626794144625	1.25122267645725	377406994	0.717271302245509	0	0	62.6997942712455	23.6645530095595	0.8	TRUE	TRUE	27
SRGN	4	3.99353733040517	1.24520797432135	376983254	0.716465973922384	0	0	95.8695996201931	85.6367392035356	0.8	TRUE	TRUE	28
ITGAX	4	1.71133607128207	1.15615042729817	375214254.5	0.713103946733676	0	0	65.7699003006805	30.2853437094682	0.8	TRUE	TRUE	29
IFITM2	4	3.32145150596117	1.38480365587177	374829496.5	0.712372704663187	0	0	90.3940496914069	74.4883989047413	0.8	TRUE	TRUE	30
IVNS1ABP	4	1.96389878828905	1.17832304860729	372246557.5	0.707463765375881	0	0	71.6094318721317	44.2582985060287	0.8	TRUE	TRUE	31
ZFP36	4	2.87511342876863	1.20524678739738	370540840	0.704222007189259	0	0	83.652476657699	71.5845222654561	0.8	TRUE	TRUE	32
AQP9	4	1.69993215907977	1.1328001647248	369979178	0.703154554702775	0	0	63.0479506250989	27.6300619685834	0.8	TRUE	TRUE	33
TNFAIP6	4	1.59642061187928	1.15945334431388	367952376	0.699302567503158	0	0	57.3191960753284	21.4368064562617	0.8	TRUE	TRUE	34
FCGR2A	4	1.86066655792496	1.1061866420871	366611573	0.696754338325761	0	0	68.2861212217123	36.7560167171062	0.8	TRUE	TRUE	35
GK	4	1.41511731844929	0.978794556239087	365103859.5	0.693888891625644	0	0	59.4397847760722	26.4999759811692	0.8	TRUE	TRUE	36
CCL4	4	1.7392697382661	1.16508561826676	363028550.5	0.689944715675922	0	0	63.142902357968	33.0871403180093	0.8	TRUE	TRUE	37
FTH1P7	4	0.82156809928921	0.469124084696883	359397820	0.683044422795188	0	0	66.7668934958063	41.7519335158765	0.8	TRUE	TRUE	38
SLC25A37	4	1.72771103754448	1.00071079393579	359137368	0.68254942734417	0	0	67.6847602468745	41.2727578421482	0.8	TRUE	TRUE	39
Metazoa	4	1.43638035201295	0.578765999214551	359128257	0.682532111663913	0	0	82.9878145276151	74.0560599510016	0.8	TRUE	TRUE	40
NEAT1	4	2.16755529798055	1.07407278884851	357940311	0.680274390985802	0	0	75.1701218547239	59.6219436037854	0.8	TRUE	TRUE	41
TREM1	4	1.34039927237335	0.874043888786634	357064478	0.678609848763621	0	0	57.0659914543441	24.5520488062641	0.8	TRUE	TRUE	42
LUCAT1	4	1.27964455807742	0.891895141157529	356078524	0.676736018864395	0	0	55.483462573192	25.882692030552	0.8	TRUE	TRUE	43
FTL	4	3.84832935434201	0.885750804777809	355742108.5	0.676096652907704	0	0	95.806298464947	91.1802853437095	0.8	TRUE	TRUE	44
ALOX5AP	4	1.72928721400396	1.02816973638364	355714140	0.676043498083507	0	0	62.3674632062035	34.8825479175674	0.8	TRUE	TRUE	45
CCL3	4	1.24545682067102	0.933863361280273	354156660	0.673083468922465	0	0	52.2234530780187	21.9195849546044	0.8	TRUE	TRUE	46
FTH1P5	4	0.729607409653705	0.423808893531627	353458685.5	0.671756951167075	0	0	62.6048425383763	37.869289522986	0.8	TRUE	TRUE	47
