gene_symbol	cluster	mean_log_norm	pct_expr	program
CENPF	Tu01_AREG	0.0780298436441119	0.0795944779982744	f06_cycling
MKI67	Tu01_AREG	0.0949007931827469	0.0944779982743745	f06_cycling
TOP2A	Tu01_AREG	0.0426212050302394	0.049611734253667	f06_cycling
COL1A1	Tu01_AREG	0.369629173790403	0.338438308886972	fibroblast_ecm
COL1A2	Tu01_AREG	0.124611252539544	0.127911993097498	fibroblast_ecm
COL3A1	Tu01_AREG	0.136222578131938	0.135030198446937	fibroblast_ecm
DCN	Tu01_AREG	0.0409319449621572	0.0424935289042278	fibroblast_ecm
LUM	Tu01_AREG	0.0349420502200189	0.0386108714408973	fibroblast_ecm
PRELP	Tu01_AREG	0.0093316814314005	0.0122950819672131	fibroblast_ecm
CD3D	Tu01_AREG	0.00219208206860395	0.00215703192407248	immune_context
LYZ	Tu01_AREG	1.06377591458105	0.491803278688525	immune_context
PTPRC	Tu01_AREG	0.0126729668401556	0.00862812769628991	immune_context
ACTA2	Tu01_AREG	0.0520190333019515	0.0623382226056946	pericyte_smc
CSPG4	Tu01_AREG	0.00319369292535147	0.00345125107851596	pericyte_smc
MCAM	Tu01_AREG	0.0245492220494902	0.024374460742019	pericyte_smc
PDGFRB	Tu01_AREG	0.00494431031180955	0.00647109577221743	pericyte_smc
RGS5	Tu01_AREG	0.0319463753574999	0.0358067299396031	pericyte_smc
ACTA2	Tu02_DEFA5	0.0252362204980894	0.0305456077522646	caf_activation
FAP	Tu02_DEFA5	0.000376551873784186	0.000421318727617443	caf_activation
MMP11	Tu02_DEFA5	0.0306636454806811	0.0393933010322309	caf_activation
MMP2	Tu02_DEFA5	0.0286119382318405	0.0322308826627344	caf_activation
POSTN	Tu02_DEFA5	0.011803365677336	0.0149568148304192	caf_activation
THBS2	Tu02_DEFA5	0.00492266186567974	0.0058984621866442	caf_activation
KDR	Tu02_DEFA5	0.000207215184971066	0.000210659363808721	endothelial
PECAM1	Tu02_DEFA5	0.00147563497150755	0.00189593427427849	endothelial
VWF	Tu02_DEFA5	0.000729676156160465	0.00105329681904361	endothelial
EPCAM	Tu02_DEFA5	2.98332428465472	0.999578681272382	epithelial_tumor
KRT18	Tu02_DEFA5	1.32366290102432	0.887507899726143	epithelial_tumor
KRT19	Tu02_DEFA5	0.317735760044302	0.339161575732041	epithelial_tumor
KRT8	Tu02_DEFA5	1.55406429452191	0.943332631135454	epithelial_tumor
COL1A1	Tu02_DEFA5	0.175262157657783	0.198019801980198	f01_prelp
COL1A2	Tu02_DEFA5	0.073472869477398	0.0895302296187066	f01_prelp
DCN	Tu02_DEFA5	0.021362415699787	0.0261217611122814	f01_prelp
LUM	Tu02_DEFA5	0.0183412798893794	0.0225405519275332	f01_prelp
PRELP	Tu02_DEFA5	0.00889334937627533	0.0120075837370971	f01_prelp
ACTA2	Tu02_DEFA5	0.0252362204980894	0.0305456077522646	f02_mcam
CSPG4	Tu02_DEFA5	0.000328204444645805	0.000421318727617443	f02_mcam
MCAM	Tu02_DEFA5	0.00996076245494886	0.0122182431009058	f02_mcam
PDGFRB	Tu02_DEFA5	0.00365141248331081	0.00463450600379187	f02_mcam
RGS5	Tu02_DEFA5	0.0338244402488261	0.0421318727617443	f02_mcam
TAGLN	Tu02_DEFA5	0.0201665874074834	0.0252791236570466	f02_mcam
C3	Tu02_DEFA5	0.00725060383424226	0.00821571518854013	f03_cxcl14
CFD	Tu02_DEFA5	0.00550881984201501	0.00737307773330525	f03_cxcl14
CXCL12	Tu02_DEFA5	0.00104951639216124	0.00147461554666105	f03_cxcl14
CXCL14	Tu02_DEFA5	0.269892820165606	0.311986517800716	f03_cxcl14
SFRP1	Tu02_DEFA5	0.00126450664744216	0.00147461554666105	f03_cxcl14
C3	Tu02_DEFA5	0.00725060383424226	0.00821571518854013	f04_c3
CCL2	Tu02_DEFA5	0.0102491530051969	0.0126395618285233	f04_c3
CFD	Tu02_DEFA5	0.00550881984201501	0.00737307773330525	f04_c3
CXCL12	Tu02_DEFA5	0.00104951639216124	0.00147461554666105	f04_c3
COCH	Tu02_DEFA5	0.00320276155393734	0.00421318727617443	f05_coch
COL14A1	Tu02_DEFA5	0.00437280782936097	0.00547714345902675	f05_coch
PI16	Tu02_DEFA5	0.000149593195863987	0.000210659363808721	f05_coch
CENPF	Tu02_DEFA5	0.0776851606246615	0.0832104487044449	f06_cycling
MKI67	Tu02_DEFA5	0.0671325581516803	0.0762586896987571	f06_cycling
TOP2A	Tu02_DEFA5	0.023365782587436	0.0269643985675163	f06_cycling
COL1A1	Tu02_DEFA5	0.175262157657783	0.198019801980198	fibroblast_ecm
COL1A2	Tu02_DEFA5	0.073472869477398	0.0895302296187066	fibroblast_ecm
COL3A1	Tu02_DEFA5	0.0946250284589005	0.112492100273857	fibroblast_ecm
DCN	Tu02_DEFA5	0.021362415699787	0.0261217611122814	fibroblast_ecm
LUM	Tu02_DEFA5	0.0183412798893794	0.0225405519275332	fibroblast_ecm
PRELP	Tu02_DEFA5	0.00889334937627533	0.0120075837370971	fibroblast_ecm
CD3D	Tu02_DEFA5	8.71895718454839e-05	0.000210659363808721	immune_context
LYZ	Tu02_DEFA5	0.307674416913103	0.288182009690331	immune_context
PTPRC	Tu02_DEFA5	0.000793880689692895	0.00105329681904361	immune_context
ACTA2	Tu02_DEFA5	0.0252362204980894	0.0305456077522646	pericyte_smc
CSPG4	Tu02_DEFA5	0.000328204444645805	0.000421318727617443	pericyte_smc
MCAM	Tu02_DEFA5	0.00996076245494886	0.0122182431009058	pericyte_smc
PDGFRB	Tu02_DEFA5	0.00365141248331081	0.00463450600379187	pericyte_smc
RGS5	Tu02_DEFA5	0.0338244402488261	0.0421318727617443	pericyte_smc
ACTA2	Tu03_SRRM2	0.0381353414826299	0.0225433526011561	caf_activation
FAP	Tu03_SRRM2	0.00273048516012062	0.00173410404624277	caf_activation
MMP11	Tu03_SRRM2	0.0212629369460632	0.0135838150289017	caf_activation
MMP2	Tu03_SRRM2	0.0369799135697771	0.0222543352601156	caf_activation
POSTN	Tu03_SRRM2	0.0174113494894918	0.0106936416184971	caf_activation
THBS2	Tu03_SRRM2	0.0117822393069327	0.0069364161849711	caf_activation
KDR	Tu03_SRRM2	0.00147460022125971	0.000867052023121387	endothelial
PECAM1	Tu03_SRRM2	0.00179681410260453	0.000867052023121387	endothelial
VWF	Tu03_SRRM2	0.000905940765600394	0.000578034682080925	endothelial
EPCAM	Tu03_SRRM2	1.99974007356701	0.804913294797688	epithelial_tumor
KRT18	Tu03_SRRM2	1.21818863750735	0.606647398843931	epithelial_tumor
KRT19	Tu03_SRRM2	0.348537013452218	0.199421965317919	epithelial_tumor
KRT8	Tu03_SRRM2	1.33813639061474	0.658670520231214	epithelial_tumor
COL1A1	Tu03_SRRM2	0.352139480801885	0.186416184971098	f01_prelp
COL1A2	Tu03_SRRM2	0.151632357237811	0.084971098265896	f01_prelp
DCN	Tu03_SRRM2	0.0388177829413275	0.0225433526011561	f01_prelp
LUM	Tu03_SRRM2	0.0381167977794412	0.0210982658959538	f01_prelp
PRELP	Tu03_SRRM2	0.0132503570890577	0.00953757225433526	f01_prelp
ACTA2	Tu03_SRRM2	0.0381353414826299	0.0225433526011561	f02_mcam
CSPG4	Tu03_SRRM2	0.00214446912149508	0.00115606936416185	f02_mcam
MCAM	Tu03_SRRM2	0.0171313571625233	0.00982658959537572	f02_mcam
PDGFRB	Tu03_SRRM2	0.00752790096043853	0.00404624277456647	f02_mcam
RGS5	Tu03_SRRM2	0.0306272451598124	0.0173410404624277	f02_mcam
TAGLN	Tu03_SRRM2	0.0340325922768258	0.0213872832369942	f02_mcam
C3	Tu03_SRRM2	0.0179596294858968	0.00953757225433526	f03_cxcl14
CFD	Tu03_SRRM2	0.0135478816942267	0.00838150289017341	f03_cxcl14
CXCL12	Tu03_SRRM2	0.00340602918814889	0.00173410404624277	f03_cxcl14
CXCL14	Tu03_SRRM2	0.333027842996794	0.213005780346821	f03_cxcl14
SFRP1	Tu03_SRRM2	0.00049432815907892	0.000289017341040462	f03_cxcl14
C3	Tu03_SRRM2	0.0179596294858968	0.00953757225433526	f04_c3
CCL2	Tu03_SRRM2	0.021553513046118	0.0124277456647399	f04_c3
CFD	Tu03_SRRM2	0.0135478816942267	0.00838150289017341	f04_c3
CXCL12	Tu03_SRRM2	0.00340602918814889	0.00173410404624277	f04_c3
COCH	Tu03_SRRM2	0.00532148198350782	0.00317919075144509	f05_coch
COL14A1	Tu03_SRRM2	0.0123273640111219	0.00838150289017341	f05_coch
PI16	Tu03_SRRM2	0.000454979491782249	0.000289017341040462	f05_coch
CENPF	Tu03_SRRM2	0.173853509696498	0.088728323699422	f06_cycling
MKI67	Tu03_SRRM2	0.174910217620688	0.0904624277456647	f06_cycling
TOP2A	Tu03_SRRM2	0.0575149558054193	0.0329479768786127	f06_cycling
COL1A1	Tu03_SRRM2	0.352139480801885	0.186416184971098	fibroblast_ecm
COL1A2	Tu03_SRRM2	0.151632357237811	0.084971098265896	fibroblast_ecm
COL3A1	Tu03_SRRM2	0.155735474398608	0.0884393063583815	fibroblast_ecm
DCN	Tu03_SRRM2	0.0388177829413275	0.0225433526011561	fibroblast_ecm
LUM	Tu03_SRRM2	0.0381167977794412	0.0210982658959538	fibroblast_ecm
PRELP	Tu03_SRRM2	0.0132503570890577	0.00953757225433526	fibroblast_ecm
CD3D	Tu03_SRRM2	0.0015322878158538	0.000867052023121387	immune_context
LYZ	Tu03_SRRM2	0.537581252835481	0.247398843930636	immune_context
PTPRC	Tu03_SRRM2	0.003547820601241	0.00173410404624277	immune_context
ACTA2	Tu03_SRRM2	0.0381353414826299	0.0225433526011561	pericyte_smc
CSPG4	Tu03_SRRM2	0.00214446912149508	0.00115606936416185	pericyte_smc
MCAM	Tu03_SRRM2	0.0171313571625233	0.00982658959537572	pericyte_smc
PDGFRB	Tu03_SRRM2	0.00752790096043853	0.00404624277456647	pericyte_smc
RGS5	Tu03_SRRM2	0.0306272451598124	0.0173410404624277	pericyte_smc
ACTA2	Tu04_RGMB	0.0637500871143794	0.0788400543724513	caf_activation
FAP	Tu04_RGMB	0.0042769375453302	0.00543724512913457	caf_activation
MMP11	Tu04_RGMB	0.0391411562662895	0.0462165835976439	caf_activation
MMP2	Tu04_RGMB	0.0487050170784155	0.0548255550521069	caf_activation
POSTN	Tu04_RGMB	0.0181506869266737	0.0222020842772995	caf_activation
THBS2	Tu04_RGMB	0.0191654934829475	0.0217489805165383	caf_activation
KDR	Tu04_RGMB	0.000315913883248428	0.000453103760761214	endothelial
PECAM1	Tu04_RGMB	0.00518052703614032	0.00679655641141822	endothelial
VWF	Tu04_RGMB	0.00132307017850685	0.00135931128228364	endothelial
EPCAM	Tu04_RGMB	2.65289893608437	0.976891708201178	epithelial_tumor
KRT18	Tu04_RGMB	1.55391414578817	0.884458541005891	epithelial_tumor
KRT19	Tu04_RGMB	0.742631871245247	0.551880380607159	epithelial_tumor
KRT8	Tu04_RGMB	1.70353515494958	0.904395106479384	epithelial_tumor
COL1A1	Tu04_RGMB	0.40752020057493	0.38060715903942	f01_prelp
COL1A2	Tu04_RGMB	0.145527629096728	0.144993203443589	f01_prelp
DCN	Tu04_RGMB	0.0303311307398172	0.0330765745355686	f01_prelp
LUM	Tu04_RGMB	0.0179689413823705	0.0231082917988219	f01_prelp
PRELP	Tu04_RGMB	0.00913039050414673	0.00860897145446307	f01_prelp
ACTA2	Tu04_RGMB	0.0637500871143794	0.0788400543724513	f02_mcam
CSPG4	Tu04_RGMB	0.000934589802269344	0.000906207521522429	f02_mcam
MCAM	Tu04_RGMB	0.0202574567466758	0.019030357951971	f02_mcam
PDGFRB	Tu04_RGMB	0.0082131379802906	0.0108744902582691	f02_mcam
RGS5	Tu04_RGMB	0.0416021608584895	0.0466696873584051	f02_mcam
TAGLN	Tu04_RGMB	0.03322991849641	0.0389669234254644	f02_mcam
C3	Tu04_RGMB	0.0278536722040303	0.0235613955595831	f03_cxcl14
CFD	Tu04_RGMB	0.0186288807894038	0.0244676030811056	f03_cxcl14
CXCL12	Tu04_RGMB	0.00700676106546083	0.00815586769370186	f03_cxcl14
CXCL14	Tu04_RGMB	0.327147872821685	0.357951971001359	f03_cxcl14
SFRP1	Tu04_RGMB	0.00146244907819438	0.00181241504304486	f03_cxcl14
C3	Tu04_RGMB	0.0278536722040303	0.0235613955595831	f04_c3
CCL2	Tu04_RGMB	0.0177301354017	0.0149524241051201	f04_c3
CFD	Tu04_RGMB	0.0186288807894038	0.0244676030811056	f04_c3
CXCL12	Tu04_RGMB	0.00700676106546083	0.00815586769370186	f04_c3
COCH	Tu04_RGMB	0.00461602450919005	0.00498414136837336	f05_coch
COL14A1	Tu04_RGMB	0.00625617344682225	0.00860897145446307	f05_coch
PI16	Tu04_RGMB	0	0	f05_coch
CENPF	Tu04_RGMB	0.13114127454363	0.128228364295424	f06_cycling
MKI67	Tu04_RGMB	0.138305272457766	0.141368373357499	f06_cycling
TOP2A	Tu04_RGMB	0.0599582679862268	0.0729497054825555	f06_cycling
COL1A1	Tu04_RGMB	0.40752020057493	0.38060715903942	fibroblast_ecm
COL1A2	Tu04_RGMB	0.145527629096728	0.144993203443589	fibroblast_ecm
COL3A1	Tu04_RGMB	0.151528644146189	0.152242863615768	fibroblast_ecm
DCN	Tu04_RGMB	0.0303311307398172	0.0330765745355686	fibroblast_ecm
LUM	Tu04_RGMB	0.0179689413823705	0.0231082917988219	fibroblast_ecm
PRELP	Tu04_RGMB	0.00913039050414673	0.00860897145446307	fibroblast_ecm
CD3D	Tu04_RGMB	0.00127000132967698	0.00181241504304486	immune_context
LYZ	Tu04_RGMB	1.08847912368271	0.517444494789307	immune_context
PTPRC	Tu04_RGMB	0.00952900898221963	0.00860897145446307	immune_context
ACTA2	Tu04_RGMB	0.0637500871143794	0.0788400543724513	pericyte_smc
CSPG4	Tu04_RGMB	0.000934589802269344	0.000906207521522429	pericyte_smc
MCAM	Tu04_RGMB	0.0202574567466758	0.019030357951971	pericyte_smc
PDGFRB	Tu04_RGMB	0.0082131379802906	0.0108744902582691	pericyte_smc
RGS5	Tu04_RGMB	0.0416021608584895	0.0466696873584051	pericyte_smc
ACTA2	Tu05_PCNA	0.0358738913803518	0.0519984478075281	caf_activation
FAP	Tu05_PCNA	0.00394660351140868	0.00620876988746605	caf_activation
MMP11	Tu05_PCNA	0.0241985051978786	0.0341482343810633	caf_activation
MMP2	Tu05_PCNA	0.0256606512786213	0.0391928599146294	caf_activation
POSTN	Tu05_PCNA	0.0129167939365182	0.0186263096623981	caf_activation
THBS2	Tu05_PCNA	0.0120737597879936	0.016686069072565	caf_activation
KDR	Tu05_PCNA	0.000753624574811255	0.00116414435389988	endothelial
PECAM1	Tu05_PCNA	0.00430855140389571	0.00543267365153279	endothelial
VWF	Tu05_PCNA	0.00136640965352922	0.0027163368257664	endothelial
EPCAM	Tu05_PCNA	2.80519910907229	0.991850989522701	epithelial_tumor
KRT18	Tu05_PCNA	1.49129431449402	0.925106713232441	epithelial_tumor
KRT19	Tu05_PCNA	0.488969426795208	0.464105549088087	epithelial_tumor
KRT8	Tu05_PCNA	1.52928536442357	0.93325572370974	epithelial_tumor
COL1A1	Tu05_PCNA	0.270774292828487	0.321691889794335	f01_prelp
COL1A2	Tu05_PCNA	0.0948035666062899	0.123399301513388	f01_prelp
DCN	Tu05_PCNA	0.0211016353824459	0.027163368257664	f01_prelp
LUM	Tu05_PCNA	0.0232972123487852	0.0360884749708964	f01_prelp
PRELP	Tu05_PCNA	0.0111930987056609	0.0170741171905316	f01_prelp
ACTA2	Tu05_PCNA	0.0358738913803518	0.0519984478075281	f02_mcam
CSPG4	Tu05_PCNA	0.00153331986096633	0.00232828870779977	f02_mcam
MCAM	Tu05_PCNA	0.0131041938696293	0.0194024058983314	f02_mcam
PDGFRB	Tu05_PCNA	0.00489725750667059	0.0069848661233993	f02_mcam
RGS5	Tu05_PCNA	0.028845940658212	0.0419091967403958	f02_mcam
TAGLN	Tu05_PCNA	0.0273986033186227	0.0368645712068297	f02_mcam
C3	Tu05_PCNA	0.00797499533238691	0.0116414435389988	f03_cxcl14
CFD	Tu05_PCNA	0.0154131588942761	0.0279394644935972	f03_cxcl14
CXCL12	Tu05_PCNA	0.00311184355218217	0.00465657741559953	f03_cxcl14
CXCL14	Tu05_PCNA	0.337054415248163	0.426076833527357	f03_cxcl14
SFRP1	Tu05_PCNA	0.00114624806676049	0.00194024058983314	f03_cxcl14
C3	Tu05_PCNA	0.00797499533238691	0.0116414435389988	f04_c3
CCL2	Tu05_PCNA	0.00892982493356556	0.010477299185099	f04_c3
CFD	Tu05_PCNA	0.0154131588942761	0.0279394644935972	f04_c3
CXCL12	Tu05_PCNA	0.00311184355218217	0.00465657741559953	f04_c3
COCH	Tu05_PCNA	0.0191979909827719	0.0283275126115638	f05_coch
COL14A1	Tu05_PCNA	0.00665086633041801	0.00931315483119907	f05_coch
PI16	Tu05_PCNA	0	0	f05_coch
CENPF	Tu05_PCNA	0.354981194818457	0.355452076057431	f06_cycling
MKI67	Tu05_PCNA	0.558371084370709	0.454016298020955	f06_cycling
TOP2A	Tu05_PCNA	0.415217793505836	0.364377182770664	f06_cycling
COL1A1	Tu05_PCNA	0.270774292828487	0.321691889794335	fibroblast_ecm
COL1A2	Tu05_PCNA	0.0948035666062899	0.123399301513388	fibroblast_ecm
COL3A1	Tu05_PCNA	0.101705612226587	0.133100504462553	fibroblast_ecm
DCN	Tu05_PCNA	0.0211016353824459	0.027163368257664	fibroblast_ecm
LUM	Tu05_PCNA	0.0232972123487852	0.0360884749708964	fibroblast_ecm
PRELP	Tu05_PCNA	0.0111930987056609	0.0170741171905316	fibroblast_ecm
CD3D	Tu05_PCNA	0.000257336960920119	0.000388048117966628	immune_context
LYZ	Tu05_PCNA	1.01539264356936	0.538222739619713	immune_context
PTPRC	Tu05_PCNA	0.00289137361043052	0.00349243306169965	immune_context
ACTA2	Tu05_PCNA	0.0358738913803518	0.0519984478075281	pericyte_smc
CSPG4	Tu05_PCNA	0.00153331986096633	0.00232828870779977	pericyte_smc
MCAM	Tu05_PCNA	0.0131041938696293	0.0194024058983314	pericyte_smc
PDGFRB	Tu05_PCNA	0.00489725750667059	0.0069848661233993	pericyte_smc
RGS5	Tu05_PCNA	0.028845940658212	0.0419091967403958	pericyte_smc
ACTA2	Tu06_NKD1	0.0231805638762925	0.0238519045923816	caf_activation
FAP	Tu06_NKD1	0.00200354933806673	0.00142399430402278	caf_activation
MMP11	Tu06_NKD1	0.0120635933897162	0.0128159487362051	caf_activation
MMP2	Tu06_NKD1	0.0195600743581866	0.0195799216803133	caf_activation
POSTN	Tu06_NKD1	0.0123525832532666	0.0128159487362051	caf_activation
THBS2	Tu06_NKD1	0.00498717475841453	0.00498398006407974	caf_activation
KDR	Tu06_NKD1	0.00108899595102136	0.00106799572801709	endothelial
PECAM1	Tu06_NKD1	0.00201837659832568	0.00177999288002848	endothelial
VWF	Tu06_NKD1	0	0	endothelial
EPCAM	Tu06_NKD1	3.23655135364529	0.999644001423994	epithelial_tumor
KRT18	Tu06_NKD1	1.4142500069509	0.823424706301175	epithelial_tumor
KRT19	Tu06_NKD1	0.341659624884896	0.288002847988608	epithelial_tumor
KRT8	Tu06_NKD1	1.57377273430158	0.885368458526166	epithelial_tumor
COL1A1	Tu06_NKD1	0.197244191320784	0.183339266642933	f01_prelp
COL1A2	Tu06_NKD1	0.0820565059365797	0.0776076895692417	f01_prelp
DCN	Tu06_NKD1	0.0254024462704975	0.0252758988964044	f01_prelp
LUM	Tu06_NKD1	0.0276938620807483	0.0266998932004272	f01_prelp
PRELP	Tu06_NKD1	0.0152437752334785	0.0149519401922392	f01_prelp
ACTA2	Tu06_NKD1	0.0231805638762925	0.0238519045923816	f02_mcam
CSPG4	Tu06_NKD1	0.000757212193918155	0.000711997152011392	f02_mcam
MCAM	Tu06_NKD1	0.0117579592822644	0.0121039515841937	f02_mcam
PDGFRB	Tu06_NKD1	0.00574334360772738	0.00605197579209683	f02_mcam
RGS5	Tu06_NKD1	0.0198958079256426	0.0188679245283019	f02_mcam
TAGLN	Tu06_NKD1	0.0263418164911156	0.0252758988964044	f02_mcam
C3	Tu06_NKD1	0.00598949608797465	0.00640797436810253	f03_cxcl14
CFD	Tu06_NKD1	0.00520950809180425	0.00533997864008544	f03_cxcl14
CXCL12	Tu06_NKD1	0.00133227370442977	0.00142399430402278	f03_cxcl14
CXCL14	Tu06_NKD1	0.291585687433575	0.274474902100392	f03_cxcl14
SFRP1	Tu06_NKD1	0.00106534084739425	0.00106799572801709	f03_cxcl14
C3	Tu06_NKD1	0.00598949608797465	0.00640797436810253	f04_c3
CCL2	Tu06_NKD1	0.0178477539897187	0.0160199359202563	f04_c3
CFD	Tu06_NKD1	0.00520950809180425	0.00533997864008544	f04_c3
CXCL12	Tu06_NKD1	0.00133227370442977	0.00142399430402278	f04_c3
COCH	Tu06_NKD1	0.0120274164033447	0.0138839444642221	f05_coch
COL14A1	Tu06_NKD1	0.00548832015719281	0.00569597721609114	f05_coch
PI16	Tu06_NKD1	0.000222880072113767	0.000355998576005696	f05_coch
CENPF	Tu06_NKD1	0.152400447577157	0.123175507297971	f06_cycling
MKI67	Tu06_NKD1	0.16077749471415	0.14560341758633	f06_cycling
TOP2A	Tu06_NKD1	0.0490301505303531	0.0473478106087576	f06_cycling
COL1A1	Tu06_NKD1	0.197244191320784	0.183339266642933	fibroblast_ecm
COL1A2	Tu06_NKD1	0.0820565059365797	0.0776076895692417	fibroblast_ecm
COL3A1	Tu06_NKD1	0.118736828936387	0.113207547169811	fibroblast_ecm
DCN	Tu06_NKD1	0.0254024462704975	0.0252758988964044	fibroblast_ecm
LUM	Tu06_NKD1	0.0276938620807483	0.0266998932004272	fibroblast_ecm
PRELP	Tu06_NKD1	0.0152437752334785	0.0149519401922392	fibroblast_ecm
CD3D	Tu06_NKD1	0.000458374422998956	0.000355998576005696	immune_context
LYZ	Tu06_NKD1	1.00108326864998	0.521181915272339	immune_context
PTPRC	Tu06_NKD1	0.000840865600520165	0.000711997152011392	immune_context
ACTA2	Tu06_NKD1	0.0231805638762925	0.0238519045923816	pericyte_smc
CSPG4	Tu06_NKD1	0.000757212193918155	0.000711997152011392	pericyte_smc
MCAM	Tu06_NKD1	0.0117579592822644	0.0121039515841937	pericyte_smc
PDGFRB	Tu06_NKD1	0.00574334360772738	0.00605197579209683	pericyte_smc
RGS5	Tu06_NKD1	0.0198958079256426	0.0188679245283019	pericyte_smc
ACTA2	Tu07_MKI67	0.034973451691761	0.0457038391224863	caf_activation
FAP	Tu07_MKI67	0.00390892935358855	0.00548446069469835	caf_activation
MMP11	Tu07_MKI67	0.0217670670621915	0.0287934186471664	caf_activation
MMP2	Tu07_MKI67	0.0316976581085626	0.0393053016453382	caf_activation
POSTN	Tu07_MKI67	0.0172719160891726	0.0223948811700183	caf_activation
THBS2	Tu07_MKI67	0.00952851839350165	0.0127970749542962	caf_activation
KDR	Tu07_MKI67	0.00179238045278401	0.00137111517367459	endothelial
PECAM1	Tu07_MKI67	0.00547595822007098	0.00548446069469835	endothelial
VWF	Tu07_MKI67	0.00128103827578863	0.00182815356489945	endothelial
EPCAM	Tu07_MKI67	2.81819742019864	0.992687385740402	epithelial_tumor
KRT18	Tu07_MKI67	1.59188015056667	0.923217550274223	epithelial_tumor
KRT19	Tu07_MKI67	0.481455991495698	0.425502742230347	epithelial_tumor
KRT8	Tu07_MKI67	1.63821502825273	0.923674588665448	epithelial_tumor
COL1A1	Tu07_MKI67	0.255276510653115	0.277422303473492	f01_prelp
COL1A2	Tu07_MKI67	0.0908376853637783	0.106489945155393	f01_prelp
DCN	Tu07_MKI67	0.030566966628473	0.0356489945155393	f01_prelp
LUM	Tu07_MKI67	0.0224533318550864	0.0269652650822669	f01_prelp
PRELP	Tu07_MKI67	0.00560432904448731	0.00731261425959781	f01_prelp
ACTA2	Tu07_MKI67	0.034973451691761	0.0457038391224863	f02_mcam
CSPG4	Tu07_MKI67	0.000192600542342403	0.000457038391224863	f02_mcam
MCAM	Tu07_MKI67	0.0115798530263903	0.0118829981718464	f02_mcam
PDGFRB	Tu07_MKI67	0.00370707681119787	0.00502742230347349	f02_mcam
RGS5	Tu07_MKI67	0.031520295505771	0.0438756855575868	f02_mcam
TAGLN	Tu07_MKI67	0.0297125335602515	0.0361060329067642	f02_mcam
C3	Tu07_MKI67	0.00862025415723381	0.0123400365630713	f03_cxcl14
CFD	Tu07_MKI67	0.0104728368686242	0.0169104204753199	f03_cxcl14
CXCL12	Tu07_MKI67	0.0016325651860841	0.00182815356489945	f03_cxcl14
CXCL14	Tu07_MKI67	0.282485100167423	0.329067641681901	f03_cxcl14
SFRP1	Tu07_MKI67	0.000979909425794017	0.000914076782449726	f03_cxcl14
C3	Tu07_MKI67	0.00862025415723381	0.0123400365630713	f04_c3
CCL2	Tu07_MKI67	0.0115642308013591	0.0146252285191956	f04_c3
CFD	Tu07_MKI67	0.0104728368686242	0.0169104204753199	f04_c3
CXCL12	Tu07_MKI67	0.0016325651860841	0.00182815356489945	f04_c3
COCH	Tu07_MKI67	0.00798930202976432	0.0105118829981718	f05_coch
COL14A1	Tu07_MKI67	0.00572784702563954	0.00731261425959781	f05_coch
PI16	Tu07_MKI67	0.000779004473406337	0.000457038391224863	f05_coch
CENPF	Tu07_MKI67	1.40327048447059	0.847806215722121	f06_cycling
MKI67	Tu07_MKI67	1.32401247096413	0.843235831809872	f06_cycling
TOP2A	Tu07_MKI67	0.853142434729176	0.610146252285192	f06_cycling
COL1A1	Tu07_MKI67	0.255276510653115	0.277422303473492	fibroblast_ecm
COL1A2	Tu07_MKI67	0.0908376853637783	0.106489945155393	fibroblast_ecm
COL3A1	Tu07_MKI67	0.100381002558962	0.116087751371115	fibroblast_ecm
DCN	Tu07_MKI67	0.030566966628473	0.0356489945155393	fibroblast_ecm
LUM	Tu07_MKI67	0.0224533318550864	0.0269652650822669	fibroblast_ecm
PRELP	Tu07_MKI67	0.00560432904448731	0.00731261425959781	fibroblast_ecm
CD3D	Tu07_MKI67	0.000480987636872676	0.000914076782449726	immune_context
LYZ	Tu07_MKI67	0.975891628218035	0.489945155393053	immune_context
PTPRC	Tu07_MKI67	0.00149377823956246	0.00182815356489945	immune_context
ACTA2	Tu07_MKI67	0.034973451691761	0.0457038391224863	pericyte_smc
CSPG4	Tu07_MKI67	0.000192600542342403	0.000457038391224863	pericyte_smc
MCAM	Tu07_MKI67	0.0115798530263903	0.0118829981718464	pericyte_smc
PDGFRB	Tu07_MKI67	0.00370707681119787	0.00502742230347349	pericyte_smc
RGS5	Tu07_MKI67	0.031520295505771	0.0438756855575868	pericyte_smc
ACTA2	Tu08_GNG13	0.165388197752226	0.167279411764706	caf_activation
FAP	Tu08_GNG13	0.0167110639721521	0.0165441176470588	caf_activation
MMP11	Tu08_GNG13	0.127742968868223	0.143382352941176	caf_activation
MMP2	Tu08_GNG13	0.19000358462913	0.189338235294118	caf_activation
POSTN	Tu08_GNG13	0.0696807727822499	0.0698529411764706	caf_activation
THBS2	Tu08_GNG13	0.0701236098016489	0.0735294117647059	caf_activation
KDR	Tu08_GNG13	0.00109688607723653	0.00183823529411765	endothelial
PECAM1	Tu08_GNG13	0.016231389367036	0.0165441176470588	endothelial
VWF	Tu08_GNG13	0.0115573696252828	0.0128676470588235	endothelial
EPCAM	Tu08_GNG13	2.3076514976805	0.965073529411765	epithelial_tumor
KRT18	Tu08_GNG13	1.51048041314094	0.865808823529412	epithelial_tumor
KRT19	Tu08_GNG13	0.234022027336312	0.174632352941176	epithelial_tumor
KRT8	Tu08_GNG13	1.71309382534945	0.920955882352941	epithelial_tumor
