compartment_sheet	cluster	rank	gene	gene_source	avg_log2FC	pvalue	p_val_adj	pct_exp_in_cluster	pct_exp_in_other_cluster	source_title	source_file	source_sha256
Endothelial cell markers	CXCL12+EC	10	MGP	"MGP"	1.91152046367149	8.32901176946813e-116	2.08525138660404e-111	0.86	0.684	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	HLA-DRA+EC	1	SOCS3	"SOCS3"	1.36917772670046	0	0	0.852	0.551	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	HLA-DRA+EC	2	ACKR1	"ACKR1"	1.35137877215172	0	0	0.985	0.54	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	HLA-DRA+EC	3	GADD45B	"GADD45B"	1.30582406402321	0	0	0.623	0.297	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	HLA-DRA+EC	4	HLA-DRA	"HLA-DRA"	1.24238584725122	0	0	0.983	0.676	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	HLA-DRA+EC	5	C2CD4B	"C2CD4B"	1.21618838760015	1.03000445594497e-274	2.57871915590383e-270	0.504	0.218	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	HLA-DRA+EC	6	ZFP36	"ZFP36"	1.17960610244285	0	0	0.904	0.629	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	HLA-DRA+EC	7	AQP1	"AQP1"	1.1674910799397	0	0	0.863	0.4	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	HLA-DRA+EC	8	CDKN1A	"CDKN1A"	1.13657002418072	0	0	0.51	0.206	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	HLA-DRA+EC	9	HSPA1A	"HSPA1A"	1.11299080497585	0	0	0.83	0.565	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	HLA-DRA+EC	10	ATF3	"ATF3"	1.11235881814875	0	0	0.485	0.152	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	LYVE1+LEC	1	CCL21	"CCL21"	7.20966127044009	0	0	0.912	0.01	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	LYVE1+LEC	2	TFF3	"TFF3"	4.80061297398385	0	0	0.89	0.083	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	LYVE1+LEC	3	LYVE1	"LYVE1"	3.48050280168749	0	0	0.749	0.072	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	LYVE1+LEC	4	TFPI	"TFPI"	3.03511315539663	0	0	0.967	0.48	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	LYVE1+LEC	5	AKAP12	"AKAP12"	2.94472186755394	0	0	0.839	0.177	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	LYVE1+LEC	6	PROX1	"PROX1"	2.7657453803657	0	0	0.611	0.017	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	LYVE1+LEC	7	NTS	"NTS"	2.75528410470457	0	0	0.37	0.007	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	LYVE1+LEC	8	EFEMP1	"EFEMP1"	2.45183976743572	0	0	0.644	0.068	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	LYVE1+LEC	9	MMRN1	"MMRN1"	2.41232870368025	0	0	0.898	0.403	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	LYVE1+LEC	10	PPFIBP1	"PPFIBP1"	2.24180791517705	4.2521635591843e-230	1.06457166867738e-225	0.805	0.433	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	MADCAM1+HEV	1	CPE	"CPE"	2.89012837353202	0	0	0.9	0.196	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	MADCAM1+HEV	2	MADCAM1	"MADCAM1"	2.31001327854283	0	0	0.599	0.061	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	MADCAM1+HEV	3	ADGRG6	"ADGRG6"	1.88110766285183	0	0	0.704	0.211	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	MADCAM1+HEV	4	CLDN5	"CLDN5"	1.37477742611947	0	0	0.92	0.636	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	MADCAM1+HEV	5	CTGF	"CTGF"	1.33711041616315	2.98936609241973e-159	7.48417694898203e-155	0.738	0.458	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	MADCAM1+HEV	6	NPC2	"NPC2"	1.33105959473333	1.6324212858985e-304	4.08692993137548e-300	0.93	0.711	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	MADCAM1+HEV	7	C7	"C7"	1.2531441631534	1.3535262199524e-230	3.38868824427283e-226	0.431	0.126	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	MADCAM1+HEV	8	LEPR	"LEPR"	1.2142334556255	1.1681140937015e-260	2.92449044499107e-256	0.624	0.259	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	MADCAM1+HEV	9	LIFR	"LIFR"	1.12125426186236	5.7734300949585e-200	1.44543595857381e-195	0.804	0.483	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	MADCAM1+HEV	10	CLU	"CLU"	1.0983543512361	9.82890639456491e-215	2.46076500494327e-210	0.913	0.634	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	PLVAP+EC	1	COL4A1	"COL4A1"	3.00071001823725	0	0	0.94	0.497	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	PLVAP+EC	2	COL4A2	"COL4A2"	2.52336440768816	0	0	0.902	0.428	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	PLVAP+EC	3	COL15A1	"COL15A1"	2.45945553929214	0	0	0.925	0.458	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	PLVAP+EC	4	RGCC	"RGCC"	2.38932024460811	0	0	0.788	0.16	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	PLVAP+EC	5	LGALS1	"LGALS1"	2.32146081508176	0	0	0.803	0.355	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	PLVAP+EC	6	IGFBP5	"IGFBP5"	2.24910806640691	0	0	0.286	0.048	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	PLVAP+EC	7	IGFBP3	"IGFBP3"	2.20654101535916	0	0	0.57	0.143	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	PLVAP+EC	8	SPARC	"SPARC"	2.01298051400132	0	0	0.95	0.671	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	PLVAP+EC	9	INSR	"INSR"	1.87944350162549	0	0	0.739	0.304	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	PLVAP+EC	10	SERPINE1	"SERPINE1"	1.84648053086652	8.22432862495958e-259	2.05904291454488e-254	0.467	0.176	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	SYNE2+EC	1	MT-ND1	"MT-ND1"	0.922463140657611	0	0	0.998	0.998	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	SYNE2+EC	2	SYNE2	"SYNE2"	0.905367494471601	9.11823667723849e-117	2.28284173451343e-112	0.716	0.679	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	SYNE2+EC	3	MT-ND4L	"MT-ND4L"	0.903068008716682	1.01439424812476e-47	2.53963743960514e-43	0.611	0.629	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	SYNE2+EC	4	POSTN	"POSTN"	0.896742136013982	7.59870813699783e-35	1.90241256917878e-30	0.401	0.316	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	SYNE2+EC	5	MT-ND3	"MT-ND3"	0.896009605281237	2.1655807372205e-293	5.42174793370525e-289	0.997	0.998	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	SYNE2+EC	6	MT-ND5	"MT-ND5"	0.869507298208478	0	0	0.978	0.985	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	SYNE2+EC	7	MT-ND2	"MT-ND2"	0.853358839336829	0	0	0.993	0.996	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	SYNE2+EC	8	MALAT1	"MALAT1"	0.822266673921707	0	0	0.991	0.997	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	SYNE2+EC	9	MT-ATP6	"MT-ATP6"	0.802622956351106	0	0	1	1	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Endothelial cell markers	SYNE2+EC	10	NKTR	"NKTR"	0.773673724689823	2.61634321661101e-112	6.55027687710732e-108	0.744	0.74	Supplementary Table 2. Marker genes for endothelial cell clusters, related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CCL2+Fibro	1	CXCL14	"CXCL14"	3.58251510960292	5.64592486560713e-294	1.4135137493534e-289	0.328	0.029	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CCL2+Fibro	2	ADAMDEC1	"ADAMDEC1"	2.9699316559191	1.69309010426627e-242	4.23882038504104e-238	0.257	0.016	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CCL2+Fibro	3	POSTN	"POSTN"	2.87772493691402	0	0	0.578	0.113	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CCL2+Fibro	4	CCL11	"CCL11"	2.62986842777479	1.09015082065521e-235	2.72930159459238e-231	0.25	0.015	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CCL2+Fibro	5	SOD2	"SOD2"	2.30021830650062	3.53871742717297e-269	8.85953295067026e-265	0.64	0.289	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CCL2+Fibro	6	COL3A1	"COL3A1"	2.0238736010035	0	0	0.945	0.654	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CCL2+Fibro	7	CTHRC1	"CTHRC1"	1.99315411654805	0	0	0.515	0.136	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CCL2+Fibro	8	F3	"F3"	1.88522483551321	2.52215648796009e-172	6.31447098325689e-168	0.359	0.102	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CCL2+Fibro	9	COL1A1	"COL1A1"	1.87124987445495	1.16258407893921e-273	2.9106455000322e-269	0.917	0.73	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CCL2+Fibro	10	TMEM158	"TMEM158"	1.78809941774291	0	0	0.415	0.043	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CXCL12+Fibro	1	CFD	"CFD"	5.89746684739649	0	0	0.864	0.101	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CXCL12+Fibro	2	MFAP5	"MFAP5"	4.46429093605895	0	0	0.79	0.057	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CXCL12+Fibro	3	SFRP2	"SFRP2"	4.10466557515019	0	0	0.847	0.134	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CXCL12+Fibro	4	SLPI	"SLPI"	4.03185293523322	0	0	0.533	0.013	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CXCL12+Fibro	5	TNXB	"TNXB"	3.95853614018911	0	0	0.864	0.046	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CXCL12+Fibro	6	IGFBP6	"IGFBP6"	3.7406465305704	0	0	0.825	0.265	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CXCL12+Fibro	7	DCN	"DCN"	3.43589046217399	0	0	0.981	0.422	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CXCL12+Fibro	8	MGP	"MGP"	3.30979995099425	0	0	0.982	0.653	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CXCL12+Fibro	9	SFRP1	"SFRP1"	3.16165418253275	0	0	0.713	0.019	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	CXCL12+Fibro	10	FBLN1	"FBLN1"	3.15744970283003	0	0	0.96	0.323	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	Myofibroblast	1	MYH11	"MYH11"	3.90981449384541	0	0	0.869	0.07	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	Myofibroblast	2	ACTA2	"ACTA2"	3.79020071539692	0	0	0.976	0.364	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	Myofibroblast	3	ADIRF	"ADIRF"	3.58187651923908	0	0	0.89	0.242	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	Myofibroblast	4	RERGL	"RERGL"	3.57898558501241	0	0	0.615	0.01	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
