gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
MT-CYB	12	6.66613756221549	1.14462041918362	1534075193.5	0.907118171522143	0	0	99.9863032461307	99.8514892092232	TRUE	TRUE	3
MT-ATP6	12	6.90290478073273	1.00127017635132	1499842887.5	0.886876173634895	0	0	100	99.9080441905946	TRUE	TRUE	4
MT-ND1	12	5.85653961012204	1.1795129521004	1493722378	0.883257038529948	0	0	99.9726064922613	99.3040715269413	TRUE	TRUE	5
MT-ND4	12	6.50150116425943	0.984164870201172	1479024588	0.874566048383762	0	0	100	99.9002732771237	TRUE	TRUE	6
MT-CO1	12	7.2948078334203	1.06651737057116	1470860072	0.869738266240707	0	0	100	99.9814361511529	TRUE	TRUE	7
MT-ND3	12	5.44094098564598	0.772709053309741	1255867783	0.742610591589966	0	0	100	99.5354720614075	TRUE	TRUE	8
MT-ND2	12	4.83627385098299	0.678781798837302	1213430882	0.717517112337258	0	0	99.917819476784	98.8011207384095	TRUE	TRUE	9
MT-ND5	12	3.99634719422371	0.646238760365816	1198619842.5	0.708759156321472	0	0	99.4795233529653	95.6180682372546	TRUE	TRUE	10
CA7	13	1.91323469949059	1.89922106368242	1282386758.5	0.905943918165037	0	0	81.7075176838296	1.18099246312083	TRUE	TRUE	1
BEST4	13	1.93202095623097	1.92361325556014	1279878180.5	0.904171729730247	0	0	81.1482151669683	0.817246784479612	TRUE	TRUE	2
CA4	13	1.69092390171621	1.61461296299557	1191840996	0.841977737674808	0	0	71.8210231946044	5.95134311051942	TRUE	TRUE	3
OTOP2	13	1.47758425480541	1.47274120078409	1171324092.5	0.827483542517066	0	0	65.7509458792565	0.443194262523888	TRUE	TRUE	4
KRT20	13	1.598545631976	1.40652694934495	1162988813	0.821595072662571	0	0	72.9231781543017	12.9922054497434	TRUE	TRUE	5
SPIB	13	1.18477881968384	1.11208763283656	1162867740	0.821509540472475	0	0	68.5474584635631	4.45427411908699	TRUE	TRUE	6
LYPD8	13	1.18837254678908	1.12754004551964	1127885079	0.796795990707465	0	0	62.8886329988485	5.02200940499452	TRUE	TRUE	7
KRT8	13	2.43441884985341	1.47386409938105	1123322974	0.793573085252941	0	0	91.2485606185228	43.4257370466599	TRUE	TRUE	8
MT1G	13	2.00342966307174	1.63749432498422	1123261801	0.793529869501578	0	0	72.4790261556177	22.6832148762105	TRUE	TRUE	9
FABP1	13	2.3274584685784	1.60366983998754	1120448780	0.791542606883862	0	0	83.0893239019576	34.1156513710249	TRUE	TRUE	10
TFF3	14	3.16837178753981	2.85874056059891	1083844899	0.908495414170847	0	0	87.7891023128185	20.0485818878511	TRUE	TRUE	1
FCGBP	14	1.91377288143983	1.79779272477483	1037757118	0.869863929420177	0	0	78.5182281458252	10.8684867768312	TRUE	TRUE	2
MUC2	14	2.23097969448002	2.14240590559269	1028814518.5	0.862368105392207	0	0	75.4410035280282	6.20915871223785	TRUE	TRUE	3
ST6GALNAC1	14	1.22837069209713	1.12647690229926	1005273884	0.84263598457893	0	0	74.0885927087417	12.1121146806254	TRUE	TRUE	4
SPINK4	14	2.21721343915915	2.17669519507118	997169042.5	0.835842382152859	0	0	68.8553508428068	3.52817407369393	TRUE	TRUE	5
AGR2	14	2.53159297592784	1.9827483710806	993622688	0.832869773430663	0	0	82.0658565268522	28.068442300455	TRUE	TRUE	6
KRT18	14	2.27099610130349	1.46545793688684	959497862	0.804265821002616	0	0	89.1219129753038	38.7320811522803	TRUE	TRUE	7
SLC12A2	14	1.43725540299736	1.09410745646079	953383760	0.799140886951722	0	0	77.1658173265386	22.6859454651203	TRUE	TRUE	8
KIAA1324	14	0.801177016952698	0.731120435367431	947810808.5	0.794469553548005	0	0	64.6609172873383	7.74017243148927	TRUE	TRUE	9
STARD10	14	1.15982550568442	0.868981089697946	946715510	0.793551457549845	0	0	76.2250098000784	23.3971398268843	TRUE	TRUE	10
SLC26A2	15	1.88422800215072	1.50126067402553	984038580.5	0.83557278410593	0	0	81.648460774578	24.5311010307868	TRUE	TRUE	1
SLC26A3	15	1.46827071072976	1.25032239601786	979886235	0.83204691941042	0	0	77.7159880834161	11.8397256935686	TRUE	TRUE	2
MT-CO1	15	7.19853387742792	0.957838625630834	975837848.5	0.828609329009012	0	0	99.9801390268123	99.9820435316098	TRUE	TRUE	3
FABP1	15	2.23042514901625	1.4973898195975	958335044.5	0.81374724234112	0	0	91.3207547169811	34.1570506928204	TRUE	TRUE	4
MT-CO2	15	7.18971636552181	0.924067438520232	954183025.5	0.810221654885262	0	0	100	99.9923043706899	TRUE	TRUE	5
CA1	15	1.49823782178973	1.26663150058982	929847252	0.789557515877182	0	0	68.6991062562066	13.2548664167012	TRUE	TRUE	6
MT-ATP6	15	6.67932714750965	0.763179477219922	929100339	0.788923292598479	0	0	100	99.908935053164	TRUE	TRUE	7
MT-ND4	15	6.28890575053204	0.757458513271828	919796537.5	0.781023192464017	0	0	99.9602780536246	99.9020944937772	TRUE	TRUE	8
MT-ND5	15	4.14654430843512	0.79340835175355	911597974	0.774061578696919	0	0	98.2125124131083	95.6827519570413	TRUE	TRUE	9
MT-CO3	15	7.44676930946169	0.893320952319449	909067251.5	0.771912676319483	0	0	100	99.9952971154216	TRUE	TRUE	10
COL1A2	16	3.46084252791591	3.41102854710378	1103164916.5	0.949835711166645	0	0	90.6526994359388	2.87558233961619	TRUE	TRUE	1
COL1A1	16	3.15678261871871	3.10498683143991	1082609370.5	0.932137186348367	0	0	87.4697824335214	3.23289310595376	TRUE	TRUE	2
COL6A2	16	2.53214174721849	2.46080489223889	1081215603	0.930937138989389	0	0	87.5503626107977	4.42791810915929	TRUE	TRUE	3
C1S	16	2.37885557098449	2.35878949923435	1077421680	0.927670534425631	0	0	85.9589041095891	1.55361798521178	TRUE	TRUE	4
