compartment_sheet	cluster	rank	gene	gene_source	avg_log2FC	pvalue	p_val_adj	pct_exp_in_cluster	pct_exp_in_other_cluster	source_title	source_file	source_sha256
Myeloid cell markers	TMSB4X+Mac	14	GSTP1	"GSTP1"	0.86211129793617	1.61397665976305e-19	4.04075196538276e-15	0.748	0.788	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	15	PLA2G7	"PLA2G7"	0.831108629123512	0.00942286419697496	1	0.308	0.307	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	16	TMSB4X	"TMSB4X"	0.813779058109133	1.72017451051921e-60	4.3066289045359e-56	1	0.998	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	17	RPLP0	"RPLP0"	0.798917226476585	6.05089757520105e-23	1.51490271692733e-18	0.8	0.858	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	18	RPL5	"RPL5"	0.79797204377383	7.37625130174526e-23	1.84671827590494e-18	0.83	0.867	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	19	YBX1	"YBX1"	0.793235793938394	4.0243951983346e-27	1.00754758185505e-22	0.856	0.884	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	20	RPL3	"RPL3"	0.793226618265372	1.14227852173617e-33	2.85980850701866e-29	0.928	0.914	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	21	RPS3	"RPS3"	0.785738814909823	2.18218765255362e-32	5.46332500693323e-28	0.941	0.935	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	22	ATP6V1F	"ATP6V1F"	0.775715870894018	1.55927941931845e-05	0.390381195420566	0.59	0.707	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	23	RPS2	"RPS2"	0.774867024276181	2.85847438504227e-30	7.15647647039182e-26	0.967	0.964	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	24	ATP5MC3	"ATP5MC3"	0.770354859799104	9.75718546813268e-09	0.00024428089538017	0.593	0.696	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	25	IGKC	"IGKC"	0.769363462760244	0.000640681486588074	1	0.593	0.695	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	26	ARHGDIB	"ARHGDIB"	0.760825059845274	6.15333093536404e-16	1.54054793297774e-11	0.751	0.794	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	27	RPS5	"RPS5"	0.749550376882695	8.08521425551828e-25	2.02421424101156e-20	0.846	0.833	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	28	RPL7A	"RPL7A"	0.746156406403158	1.27868882943199e-29	3.20132535336593e-25	0.931	0.936	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	29	TPT1	"TPT1"	0.745314470848057	2.26705908071378e-41	5.67580911447502e-37	0.997	0.997	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	30	RPSA	"RPSA"	0.742194875995465	4.86145187845409e-16	1.21711309228977e-11	0.764	0.811	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	31	RPL15	"RPL15"	0.73650179600901	3.56399401893144e-29	8.92281542579674e-25	0.948	0.952	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	32	RPL4	"RPL4"	0.734502481077376	9.04932190275975e-15	2.26558823157493e-10	0.748	0.819	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	33	HINT1	"HINT1"	0.728636236783638	1.96096051225821e-08	0.000490946073848965	0.61	0.724	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	34	VAMP8	"VAMP8"	0.719084132718299	1.1293352351729e-13	2.82740369477888e-09	0.725	0.768	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	35	RPS4X	"RPS4X"	0.712821529616499	1.60389134664095e-28	4.01550237545028e-24	0.938	0.946	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	36	DYNLL1	"DYNLL1"	0.70994224829975	1.72383757716869e-06	0.0431579975819953	0.623	0.762	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	37	CLTA	"CLTA"	0.698821320241355	0.00528298069734693	1	0.502	0.651	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	38	NDUFA4	"NDUFA4"	0.696706191706738	1.8424783281854e-05	0.461282874244496	0.584	0.719	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	39	TUBA1B	"TUBA1B"	0.695372456023696	1.08482013026333e-08	0.000271595567812726	0.679	0.719	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	40	RPL12	"RPL12"	0.688520311479075	9.93741412325794e-31	2.48793099989886e-26	0.961	0.971	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	41	RPS6	"RPS6"	0.688471587931329	4.85764445949113e-25	1.2161598668782e-20	0.938	0.944	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	42	RPS11	"RPS11"	0.684757808863961	6.71974844519789e-26	1.68235622073974e-21	0.908	0.94	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	43	RPL10A	"RPL10A"	0.684017126662683	1.80818575868423e-15	4.52697386544184e-11	0.813	0.863	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	44	RPS3A	"RPS3A"	0.673852436909988	8.37500757791541e-24	2.0967668972069e-19	0.951	0.959	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	45	SLC25A6	"SLC25A6"	0.665411985701292	1.51844816744605e-07	0.00380158683201793	0.646	0.748	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	46	SUMO2	"SUMO2"	0.662154842542769	5.21400118002616e-12	1.30537733543135e-07	0.705	0.814	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	47	RPS10	"RPS10"	0.642060641443544	2.61645349729034e-09	6.55055297581608e-05	0.718	0.828	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	48	RPL10	"RPL10"	0.63997181266913	7.60655208838277e-33	1.90437638084751e-28	0.993	0.979	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	49	RPL21	"RPL21"	0.634575211334285	2.26931373048656e-20	5.68145385564614e-16	0.925	0.93	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	TMSB4X+Mac	50	RPL19	"RPL19"	0.633160196205581	1.44424072215235e-28	3.61580107198061e-24	0.951	0.961	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4 Tfh	1	BRK1	"BRK1"	0.253753060301558	3.74074889644381e-09	9.36533893713673e-05	0.546	0.387	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4 Treg	1	EIF4G2	"EIF4G2"	0.286354456172574	1.64279268638102e-27	4.11289576962352e-23	0.46	0.324	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	1	STMN1	"STMN1"	2.92812250970697	1.0583017359221e-257	2.64956422605458e-253	0.927	0.126	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	2	TUBA1B	"TUBA1B"	2.41277855604892	1.45302085738566e-91	3.63778301855074e-87	0.942	0.415	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	3	TUBB	"TUBB"	2.40412664693515	2.75571396544804e-110	6.89920548389572e-106	0.927	0.317	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	4	HMGB2	"HMGB2"	2.36945738348574	1.74960386367911e-92	4.38030823310701e-88	0.916	0.356	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	5	CXCL13	"CXCL13"	2.19525818934271	1.92078590783243e-14	4.80887959884928e-10	0.293	0.121	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	6	TOP2A	"TOP2A"	2.11289546484398	0	0	0.592	0.031	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	7	UBE2C	"UBE2C"	2.10408144930028	0	0	0.565	0.029	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	8	PCNA	"PCNA"	2.06223630293034	1.15888043802456e-143	2.9013730646383e-139	0.759	0.137	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	9	PCLAF	"PCLAF"	2.04170841375533	0	0	0.717	0.044	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	10	TYMS	"TYMS"	1.95672994764202	0	0	0.639	0.035	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	11	CENPF	"CENPF"	1.94627867045823	0	0	0.581	0.035	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	12	HIST1H4C	"HIST1H4C"	1.93917374226747	1.98433020587376e-51	4.96796910342553e-47	0.529	0.151	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	13	MKI67	"MKI67"	1.93592448323622	0	0	0.628	0.034	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	14	NUSAP1	"NUSAP1"	1.78772074771234	0	0	0.602	0.038	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	15	ASPM	"ASPM"	1.75975269850948	0	0	0.555	0.025	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	16	H2AFZ	"H2AFZ"	1.69801311922151	1.1873311094471e-68	2.97260216561176e-64	0.916	0.475	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	17	DUT	"DUT"	1.67933484040481	1.78779138218129e-86	4.47591450442908e-82	0.812	0.237	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	18	HMGN2	"HMGN2"	1.62289938480809	2.61582016898467e-65	6.54896737507002e-61	0.937	0.47	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	19	CDK1	"CDK1"	1.57602582021851	0	0	0.529	0.024	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	20	PTTG1	"PTTG1"	1.57118436444981	7.00691320583374e-96	1.75425079021254e-91	0.764	0.179	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	21	CKS2	"CKS2"	1.50182284808335	8.65581934426132e-122	2.16707093102926e-117	0.565	0.082	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	22	MT2A	"MT2A"	1.49109578949654	1.62658576430404e-33	4.0723201195116e-29	0.707	0.301	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	23	PKM	"PKM"	1.46990680711182	3.82782853420044e-55	9.58335151822423e-51	0.838	0.369	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	24	CKS1B	"CKS1B"	1.46885096480874	8.96802770675728e-191	2.24523541666375e-186	0.565	0.055	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	25	BIRC5	"BIRC5"	1.46454475951276	0	0	0.482	0.021	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	26	IL2RA	"IL2RA"	1.43322097053252	5.36228454443383e-84	1.34250155854445e-79	0.393	0.057	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	27	CD4	"CD4"	1.41643547852382	4.8769688324972e-264	1.220997916904e-259	1	0.115	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	28	RRM2	"RRM2"	1.41116000846974	0	0	0.429	0.019	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	29	KPNA2	"KPNA2"	1.39257647138512	6.55147059654638e-124	1.64022617855135e-119	0.513	0.067	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	30	ZWINT	"ZWINT"	1.38166270208481	0	0	0.55	0.026	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	31	CCNB2	"CCNB2"	1.3268056198251	0	0	0.44	0.017	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Prolif.	32	HMGB1	"HMGB1"	1.32108668668504	5.46540347244149e-56	1.36831841336045e-51	0.974	0.785	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
